gage_id,gage_name,lat,lon,NSE,KGE,logNSE,lowflow_NSE,highflow_NSE,fdc_error,ET_ratio,runoff_ratio,BFI,BFI_obs,BFI_error,groundwater_loss_fraction,water_balance_closure,sum_surface_runoff,sum_interflow,sum_recharge_to_groundwater,sum_baseflow,sum_groundwater_loss,sum_actual_ET,sum_total_discharge,mean_groundwater_storage,mean_soil_moisture,mean_snowpack,channel_loss_mean,zero_flow_probability_mean,COEF_t_mean,SQ_t_mean,ETGAM_t_mean,SUB_t_mean,CRAK_t_mean,K_t_mean,LG_t_mean,SG_CRIT_mean,CFMAX_t_mean,INSC_wavg,COEF_wavg,SQ_wavg,SMSC_wavg,SUB_wavg,CRAK_wavg,K_wavg,LG_wavg,TT_wavg,CFMAX_wavg,CFR_wavg,CWH_wavg,SG_CRIT_wavg,route_a_static,route_b_static,weight_c1,weight_c2,weight_c3,weight_c4
14096850,"     BEAVER CREEK, BLW QUARTZ CR, NR SIMNASHO, OR.",44.95873,-121.39423,0.43055111169815063,0.4176194738072584,0.1841633915901184,-44.10725402832031,0.3958985209465027,0.6853594317631219,0.3296555,0.32919014,0.68574846,0.6929506,0.0072021484,0.9490307,-56745.86,1655.4336,93.46788,6528.309,3317.787,61776.094,4845.0376,4838.198,58.068073,121.890854,46.857193,0.037659436,0.96261686,362.46036,1.1378738,1.8198363,0.099890366,0.89468855,0.042214934,0.05928129,128.73087,1.7016813,0.85850334,362.46033,1.2134819,250.77919,0.2171775,0.82603717,0.04221493,0.071092375,-0.20066893,2.375369,0.061482012,0.016527688,128.73088,2.445814,0.7152469,0.11260484,0.39967227,0.052782997,0.43493992
14137000,"                       SANDY RIVER NEAR MARMOT, OR",45.39956,-122.13731,0.762365460395813,0.8243088414286542,-0.14508867263793945,-7.396589279174805,0.6770493686199188,0.3821619028486197,0.13095926,0.79658574,0.4170852,0.59453475,0.17744955,0.7918188,-42221.637,16254.381,301.62982,12757.848,11777.361,44795.273,4642.2324,28237.303,76.177475,99.975266,74.27529,0.0049303574,0.9726353,343.124,2.712927,2.1823547,0.34004712,0.6491204,0.07444543,0.048350416,90.56049,2.0910127,0.6071963,343.12393,2.7104273,150.64352,0.462169,0.6010028,0.07444541,0.058756888,-0.9333176,2.7492666,0.052687425,0.011075016,90.56049,1.9384722,0.64481866,0.14720243,0.13744669,0.17369314,0.5416578
14138800,"       BLAZED ALDER CREEK NEAR RHODODENDRON, OREG.",45.45262,-121.89147,0.8036040812730789,0.8329247478650477,0.7749312967061996,-4.246239185333252,0.7266616523265839,0.29909548154428434,0.10023736,0.8642312,0.30267677,0.34836456,0.045687795,0.7870409,-40447.94,26186.86,93.230194,11514.406,11366.029,42005.867,4355.413,37551.707,43.090397,78.65757,62.81924,0.002668517,0.9691303,339.89557,3.5951934,2.1815448,0.43685475,0.5582708,0.09720397,0.04602753,89.20263,2.0763462,0.5498281,339.89554,3.8543448,121.78461,0.56693596,0.55585396,0.097203955,0.05679023,-1.0994346,2.6492417,0.04793636,0.009597025,89.202614,1.7553897,0.32562503,0.20220856,0.061108503,0.21845211,0.5182308
14138870,"                     FIR CREEK NEAR BRIGHTWOOD, OR",45.48012,-122.02564,0.6735492646694183,0.6587371222144134,0.38497394323349,-1.9989409446716309,0.5189396739006042,0.39493491767434824,0.10810285,0.852372,0.38899454,0.43364814,0.044653594,0.72986424,-40663.49,24655.035,187.85541,16012.546,15757.196,42573.477,5137.4004,40507.5,42.798626,125.506744,28.921165,0.0021765644,0.97440416,354.57907,3.2163043,2.1402235,0.36369038,0.63000447,0.10178264,0.04754913,79.759346,2.2452586,0.67578113,354.57913,3.0807235,183.80582,0.439969,0.62071705,0.101782635,0.055935696,-1.262428,2.8667154,0.051295355,0.0102250995,79.75935,1.5277983,0.31299946,0.16809295,0.08409054,0.16307497,0.5847416
14138900,"NORTH FORK BULL RUN RIVER NEAR MULTNOMAH FALLS, OR",45.49429,-122.03592,0.8252133876085281,0.8938077020402178,-0.9087003469467163,-5.010845184326172,0.7500774413347244,0.4345193106686167,0.10344286,0.86174536,0.39516968,0.46135733,0.06618765,0.69826686,-38085.125,26292.602,181.15509,17435.828,17240.18,39896.992,5236.9663,43627.285,42.614403,127.74547,31.808119,0.00201968,0.9767462,355.7795,3.218206,2.1558833,0.35336664,0.64084786,0.10662353,0.044418503,76.16076,2.256148,0.6385415,355.77948,3.0665822,187.51285,0.42195788,0.638772,0.106623545,0.052596483,-1.2837715,2.8502564,0.052572727,0.010427628,76.16075,1.5350363,0.3290661,0.14673464,0.07410569,0.17293873,0.606221
14139800,"       SOUTH FORK BULL RUN RIVER NEAR BULL RUN, OR",45.44456,-122.10953,0.8264847993850708,0.9035952439622441,0.2377147674560547,-2.6594667434692383,0.7413965165615082,0.36845087714365005,0.10839602,0.85531276,0.43988654,0.42258686,0.017299682,0.6779145,-33849.812,21443.309,129.40662,17017.326,16873.422,35514.594,4861.283,38358.58,50.69538,82.310814,21.446262,0.001968156,0.9739166,362.27042,3.0909245,2.0671585,0.32649493,0.6691431,0.093579784,0.03850999,71.18207,2.170981,0.5637373,362.2704,3.125373,124.45607,0.42794716,0.6689781,0.093579784,0.045377117,-1.3689655,2.8178892,0.051392473,0.007974099,71.18208,1.8691695,0.19410671,0.1682399,0.05957031,0.1280995,0.64409024
14141500,"           LITTLE SANDY RIVER NEAR BULL RUN, OREG.",45.4154,-122.17148,0.733281135559082,0.7745479695774872,0.20936673879623413,-2.788869857788086,0.563300371170044,0.38727116696226455,0.11934195,0.83447564,0.46020812,0.45658076,0.0036273599,0.6971043,-35010.14,18723.701,206.65613,16423.145,16067.516,36978.844,4993.142,34913.586,48.318295,89.760025,20.027508,0.0028526403,0.9769493,360.67313,2.9577374,2.021855,0.29995587,0.69327587,0.093899,0.039076954,75.242195,2.31848,0.59036136,360.67316,2.9417772,136.09499,0.41851124,0.6778863,0.093899,0.046441063,-1.2444267,3.0423956,0.055158354,0.008875126,75.242195,1.7429011,0.25087333,0.12706639,0.1003217,0.121496394,0.6511155
14154500,"  ROW RIVER ABOVE PITCHER CREEK NEAR, DORENA, OREG",43.73596,-122.8734,0.8583523780107498,0.7594286882272525,0.8358529806137085,-9.418521881103516,0.8082997500896454,0.6050189577857205,0.19421035,0.68956095,0.48561883,0.38487315,0.10074568,0.84941816,-45970.9,9045.657,242.09314,10099.244,8688.428,49010.633,5039.0117,17891.455,43.83972,102.398384,11.508737,0.007115867,0.97110885,355.55508,2.784918,1.7850357,0.28028828,0.710376,0.07416215,0.04676129,99.55402,2.3261185,0.63904846,355.55505,2.8515286,175.91312,0.43610007,0.6178816,0.074162155,0.057785075,-0.78589916,3.2018719,0.05385317,0.010039292,99.55402,1.5169303,0.54659593,0.11906235,0.16107689,0.18098524,0.5388755
14158500,"        MCKENZIE RIVER AT OUTLET OF CLEAR LAKE, OR",44.36095,-121.99562,-0.00440061092376709,0.46242460955150566,-2.123995304107666,-16.80173683166504,-1.1522011756896973,0.44608633895220307,0.1832046,0.6435981,0.48202813,0.7997235,0.31769538,0.83866537,-47112.492,10469.858,549.9536,14130.811,10156.921,52798.707,5998.0674,21071.22,121.99991,181.22836,107.557014,0.009012385,0.9759129,340.3113,1.6393203,2.2147374,0.25013056,0.7363957,0.06255113,0.05703834,106.82971,1.9604256,0.777115,340.31134,1.4879482,273.89896,0.33006635,0.66392314,0.062551126,0.067734264,-0.5770173,2.5728602,0.05565215,0.020065269,106.82971,2.086308,1.2457803,0.08973569,0.2524274,0.18392286,0.4739141
14158790,"     SMITH R AB SMITH R RES NR BELKNAP SPRGS,OREG.",44.33457,-122.04701,0.7611980587244034,0.8212783639939156,0.6146104633808136,-2.1100494861602783,0.6001193225383759,0.339360984747682,0.14226937,0.78816813,0.24799848,0.44809538,0.2000969,0.8856908,-49686.324,20231.195,240.0161,7489.756,6724.064,52099.406,4894.1284,27113.328,37.154797,125.68751,51.102253,0.006069896,0.97154653,304.7437,3.4034617,2.0725768,0.4151844,0.5718963,0.09673764,0.05924183,114.273315,2.5094633,0.8124527,304.7437,3.4792962,206.96985,0.58576787,0.48386925,0.096737646,0.07506195,-0.7321245,3.2803874,0.05117496,0.02246201,114.27333,1.4288683,1.3546824,0.11982515,0.12483003,0.3580956,0.3972492
