gage_id,gage_name,lat,lon,huc,NSE_model_six,NSE_hbv,NSE_diff_model_six_minus_hbv,nse_bin_model_six,nse_bin_hbv,KGE,logNSE,lowflow_NSE,highflow_NSE,fdc_error,BFI_error,ET_ratio,runoff_ratio,water_balance_closure,BFI,BFI_obs
1137500,"        AMMONOOSUC RIVER AT BETHLEHEM JUNCTION, NH",44.26867,-71.63036,1,0.7190138597260902,0.6997955756227159,0.01921828410337434,0.65-0.8,0.65-0.8,0.8549503102166958,0.6800047755241394,-2.9393999576568604,0.5430878400802612,0.1777250636551754,0.055767447,0.22151425,0.60291,-46745.598,0.39539707,0.4511645
1139000,"                    WELLS RIVER AT WELLS RIVER, VT",44.15034,-72.06509,1,0.7966001210312217,0.7561442408442686,0.04045588018695312,0.65-0.8,0.65-0.8,0.7788871861331489,0.81609146296978,-0.6469584703445435,0.6198128461837769,0.1007664647054978,0.030461878,0.29813677,0.48974237,-40953.094,0.5193692,0.4889073
1139800,"             EAST ORANGE BRANCH AT EAST ORANGE, VT",44.09284,-72.33565,1,0.6891763051687634,0.5258975707767727,0.1632787343919907,0.65-0.8,0.5-0.65,0.7618506727883951,0.691543847322464,-5.501091003417969,0.4118421673774719,0.2622427879585425,0.00415653,0.2688048,0.5136935,-33097.62,0.53768116,0.5418377
1142500,"                       AYERS BROOK AT RANDOLPH, VT",43.93451,-72.65788,1,0.7653441902626713,0.677080251418586,0.08826393884408534,0.65-0.8,0.65-0.8,0.8780257400631175,0.7868853658437729,-0.9377177953720092,0.6169017851352692,0.0514285548046141,0.0045618415,0.28335533,0.5189358,-35491.305,0.49248758,0.49704942
1144000,"                  WHITE RIVER AT WEST HARTFORD, VT",43.71424,-72.41815,1,0.8149781255486251,0.7735256709132223,0.04145245463540281,>=0.8,0.65-0.8,0.8042315580818089,0.8463101238012314,-0.6599551439285278,0.6740336716175079,0.0446345835778077,0.0057136416,0.2797958,0.52455676,-42247.28,0.47477606,0.4804897
1162500,"                  PRIEST BROOK NEAR WINCHENDON, MA",42.68259,-72.11508,1,0.7872182637785221,0.7217417417019789,0.0654765220765432,0.65-0.8,0.65-0.8,0.8100690834570641,0.749726265668869,-4.458859920501709,0.5954218506813049,0.8674355403132423,0.103887975,0.3013349,0.50831264,-40201.363,0.51264715,0.40875918
1169000,"                  NORTH RIVER AT SHATTUCKVILLE, MA",42.63842,-72.72509,1,0.7185997350817338,0.7128516207179936,0.005748114363740231,0.65-0.8,0.65-0.8,0.7953412413261673,0.8380827754735947,-0.9456117153167723,0.5642820596694946,0.082689375844038,0.00014054775,0.27115086,0.5459643,-44466.65,0.4222063,0.42206576
1170100,"                      GREEN RIVER NEAR COLRAIN, MA",42.70342,-72.67065,1,0.7264260507531397,0.6895559901467571,0.03687006060638265,0.65-0.8,0.65-0.8,0.745988623639914,0.8145273178815842,-2.1935830116271973,0.5416512787342072,0.2128807298766968,0.07508138,0.27260897,0.5489011,-36897.242,0.52086514,0.44578376
1181000,"     WEST BRANCH WESTFIELD RIVER AT HUNTINGTON, MA",42.23731,-72.89565,1,0.7513646484790366,0.7297486676614402,0.021615980817596414,0.65-0.8,0.65-0.8,0.719510904126581,0.8299819529056549,-2.21274733543396,0.6376476287841797,0.2851704601868898,0.05790758,0.28207627,0.54360557,-46394.805,0.45455453,0.39664695
1187300,"              HUBBARD RIVER NR. WEST HARTLAND, CT.",42.03732,-72.93899,1,0.6898397288239206,0.6590838229040187,0.03075590591990196,0.65-0.8,0.65-0.8,0.7855875917946714,0.718229204416275,-7.402472496032715,0.5728421211242676,0.651274501846595,0.012775779,0.27421206,0.55986166,-51516.863,0.3530859,0.34031013
1195100,"                    INDIAN RIVER NEAR CLINTON, CT.",41.30593,-72.5312,1,0.703056706539485,0.7279670626276249,-0.02491035608813985,0.65-0.8,0.65-0.8,0.7465644002096865,0.515335887670517,-33.67521286010742,0.6080688238143921,2.2191639972782595,0.09502709,0.31703904,0.5193692,-39735.887,0.5077204,0.41269332
1333000,"                   GREEN RIVER AT WILLIAMSTOWN, MA",42.70897,-73.19677,2,0.6692219409895455,0.59774006151045,0.07148187947909546,0.65-0.8,0.5-0.65,0.7830732252575326,0.8016960620880127,-1.5603318214416504,0.3778735399246216,0.0965291244007823,0.07743794,0.26724944,0.54275995,-32877.2,0.5335796,0.45614165
1350000,                 SCHOHARIE CREEK AT PRATTSVILLE NY,42.31953,-74.43654,2,0.6901314007846239,0.6367046237351077,0.05342677704951615,0.65-0.8,0.5-0.65,0.8277773733870553,0.8125692009925842,-15.22708511352539,0.5833994746208191,0.1962794989857606,0.09818116,0.24717033,0.5946861,-56667.94,0.25790918,0.35609034
1350080,      MANOR KILL AT WEST CONESVILLE NEAR GILBOA NY,42.37703,-74.41292,2,0.4341255826728123,0.3284630764376302,0.10566250623518214,0.4-0.5,0.2-0.4,0.6226834823815515,0.6680260896682739,-21.1877555847168,0.2356663346290588,0.396590272779898,0.13520575,0.27524906,0.55391407,-59595.496,0.26537383,0.40057957
1350140,                  MINE KILL NEAR NORTH BLENHEIM NY,42.42897,-74.47293,2,0.4884348568678146,0.36964748459124297,0.11878737227657166,0.4-0.5,0.2-0.4,0.6425976594197922,0.6206405758857727,-12.88734531402588,0.3690983653068542,1.074813752558646,0.08192369,0.2740309,0.5389393,-63412.984,0.28325772,0.36518142
1365000,               RONDOUT CREEK NEAR LOWES CORNERS NY,41.86648,-74.4871,2,0.6201755250800611,0.4478427982437394,0.17233272683632173,0.5-0.65,0.4-0.5,0.8047744416031273,0.6464782655239105,-2.9197893142700195,0.4361231923103332,0.1957271645143118,0.1944505,0.23164159,0.61879283,-62338.824,0.26965696,0.46410745
1411300,                TUCKAHOE RIVER AT HEAD OF RIVER NJ,39.30694,-74.82056,2,0.5699378656086438,0.06464619445666486,0.5052916711519789,0.5-0.65,0-0.2,0.7695269883350169,0.2476457357406616,-3.194580078125,0.3656096458435058,0.3040457807925454,0.23141235,0.41620734,0.40591258,-57807.785,0.41803873,0.6494511
1413500,            EAST BR DELAWARE R AT MARGARETVILLE NY,42.14481,-74.65349,2,0.5440502680370287,0.3748639750107067,0.16918629302632204,0.5-0.65,0.2-0.4,0.685970197470185,0.7360917925834656,-5.227980136871338,0.3455734252929687,0.1494810162064221,0.1703744,0.2450987,0.5851292,-59517.766,0.26512185,0.43549624
1414500,                       MILL BROOK NEAR DUNRAVEN NY,42.1062,-74.73043,2,0.5277758316527889,0.32614760523313124,0.2016282264196576,0.5-0.65,0.2-0.4,0.7421842073146003,0.6964520215988159,-7.475863456726074,0.3200357556343078,0.1397651259037424,0.15709662,0.23236993,0.60836464,-61630.08,0.27503288,0.4321295
1415000,                        TREMPER KILL NEAR ANDES NY,42.12009,-74.81849,2,0.520835425154548,0.33902874028552454,0.1818066848690234,0.5-0.65,0.2-0.4,0.6452002588751293,0.717319905757904,-8.480761528015137,0.3058097958564758,0.2840797839460389,0.13491037,0.25400275,0.57442266,-63653.332,0.26015803,0.3950684
1423000,           WEST BRANCH DELAWARE RIVER AT WALTON NY,42.1662,-75.13989,2,0.7026867099245425,0.6025533399735303,0.10013336995101219,0.65-0.8,0.5-0.65,0.7861725973865664,0.7643595039844513,-3.568011283874512,0.5969458222389221,0.1624477079128855,0.15490237,0.26151827,0.5501064,-62959.49,0.26613745,0.42103982
1434025,     BISCUIT BK ABOVE PIGEON BK AT FROST VALLEY NY,41.99537,-74.50099,2,0.556306382327588,0.439349785230969,0.11695659709661899,0.5-0.65,0.4-0.5,0.7605948873952303,0.6554033756256104,-6.243552207946777,0.413420557975769,0.1181624732698152,0.14188442,0.19754988,0.66612595,-60576.754,0.2563455,0.39822993
1435000,                NEVERSINK RIVER NEAR CLARYVILLE NY,41.89009,-74.58988,2,0.6807441270364378,0.6050448012179777,0.07569932581846017,0.65-0.8,0.5-0.65,0.8212278061935994,0.5880033671855927,-2.2412960529327397,0.5656762719154358,0.2311802189226341,0.2038433,0.2126315,0.64249885,-60816.016,0.25546,0.4593033
1439500,"                       Bush Kill at Shoemakers, PA",41.08815,-75.03767,2,0.5483311851246333,0.27450064599801305,0.27383053912662025,0.5-0.65,0.2-0.4,0.71145145596815,0.7482678294181824,-0.4855331182479858,0.1756384968757629,0.199745734887392,0.17670667,0.2918674,0.51285136,-55169.652,0.32071134,0.49741802
1440000,                 FLAT BROOK NEAR FLATBROOKVILLE NJ,41.10667,-74.95222,2,0.809821911242907,0.6007587744988263,0.20906313674408072,>=0.8,0.5-0.65,0.8967629371895858,0.7137613296508789,-0.7947614192962646,0.7343197464942932,0.2119700104453812,0.14773339,0.3200457,0.47436622,-50504.426,0.35339606,0.50112945
1440400,"                 Brodhead Creek near Analomink, PA",41.08481,-75.21462,2,0.651016287995335,0.5336487554687881,0.11736753252654686,0.65-0.8,0.5-0.65,0.8207237674963803,0.6783050298690796,-1.855599403381348,0.4988364577293396,0.2188145111503162,0.15924188,0.28239882,0.52939034,-54645.734,0.31428036,0.47352225
1451800,"               Jordan Creek near Schnecksville, PA",40.66176,-75.62685,2,0.7700444455406406,0.683461281907627,0.08658316363301355,0.65-0.8,0.65-0.8,0.7655977200704095,0.8482354283332825,-0.856226921081543,0.6553862690925598,0.0896041641606454,0.02995193,0.35014388,0.45290086,-56756.117,0.39789245,0.36794052
1466500,       MCDONALDS BRANCH IN LEBANON STATE FOREST NJ,39.885,-74.50528,2,-1.768444720705452,-6.368847881917638,4.600403161212187,<0,<0,-0.166904307177556,-0.2985013723373413,-21.52245330810547,-2.753788471221924,0.4696293538697577,0.12434441,0.37988338,0.35723197,-66775.19,0.6826504,0.8069948
1484100,"                   BEAVERDAM BRANCH AT HOUSTON, DE",38.90578,-75.51275,2,0.4548219385571949,0.38516949884586704,0.06965243971132784,0.4-0.5,0.2-0.4,0.7126453135538735,0.6880719363689423,-1.7004029750823977,0.3151444792747497,0.1387394808476796,0.014144242,0.4065956,0.3568832,-46829.043,0.62253904,0.6366833
1485500,"               NASSAWANGO CREEK NEAR SNOW HILL, MD",38.22892,-75.47144,2,0.7342923312269429,0.556466975003775,0.17782535622316797,0.65-0.8,0.5-0.65,0.6589656956355281,0.6262525916099548,-24.284502029418945,0.6537108421325684,1.2645275750051277,0.040714085,0.4352589,0.3549689,-58331.348,0.4041174,0.36340332
1486000,"             MANOKIN BRANCH NEAR PRINCESS ANNE, MD",38.21389,-75.67139,2,0.694223805021714,0.7164166100170941,-0.022192804995380122,0.65-0.8,0.65-0.8,0.6245122634612186,0.7726004421710968,-28.914831161499023,0.6025803089141846,0.2975247980501922,0.04729888,0.42505434,0.35375905,-60313.332,0.3796482,0.4269471
1487000,"              NANTICOKE RIVER NEAR BRIDGEVILLE, DE",38.72833,-75.56186,2,0.6714688192533493,0.3953834267089261,0.2760853925444232,0.65-0.8,0.2-0.4,0.7926217219854252,0.3060368299484253,-2.039726972579956,0.4424933791160583,0.3317788671660916,0.14257443,0.40065712,0.3564648,-46394.64,0.5384182,0.6809926
1491000,"                CHOPTANK RIVER NEAR GREENSBORO, MD",38.99719,-75.78581,2,0.6262724888225293,0.614928735932786,0.01134375288974332,0.5-0.65,0.5-0.65,0.5596708655822926,0.8050873279571533,-3.859927177429199,0.4733269810676574,0.2335689204555132,0.06329203,0.4038809,0.36620978,-44139.863,0.523403,0.46011096
1510000,                   OTSELIC RIVER AT CINCINNATUS NY,42.54118,-75.89964,2,0.7755342716279862,0.7368191279703842,0.03871514365760198,0.65-0.8,0.65-0.8,0.7916243770704049,0.7309416234493256,-2.7288777828216557,0.6574921607971191,0.1768594477749547,0.09014118,0.28320554,0.49125564,-55333.758,0.31861416,0.40875533
1516500,"                   Corey Creek near Mainesburg, PA",41.79091,-77.01469,2,0.3118999658582451,0.36614169399139784,-0.054241728133152756,0.2-0.4,0.2-0.4,0.3461859156731827,0.5001477897167206,-51.95932388305664,0.1997103691101074,1.9988080732293467,0.010136157,0.32174972,0.47835305,-53863.195,0.31376383,0.32389998
1518862,"                 Cowanesque River at Westfield, PA",41.92313,-77.53193,2,0.6772547132509048,0.6333119295323762,0.043942783718528555,0.65-0.8,0.5-0.65,0.7737469453682186,0.7043251693248749,-27.32768440246582,0.5728638768196106,0.8080133075176675,0.02210769,0.34240556,0.43484524,-58753.184,0.3111493,0.333257
1532000,"                  Towanda Creek near Monroeton, PA",41.70702,-76.48467,2,0.6093586630525925,0.5845083419151688,0.024850321137423692,0.5-0.65,0.5-0.65,0.7426060090334765,0.8059893995523453,-7.082613945007324,0.5172406733036041,0.1520032003582651,0.13138522,0.33131954,0.4624852,-66358.445,0.21238457,0.3437698
1539000,"                 Fishing Creek near Bloomsburg, PA",41.07814,-76.43106,2,0.8261897672399322,0.7678154126037429,0.05837435463618934,>=0.8,0.65-0.8,0.8502794619190004,0.7485753893852234,-0.2987805604934692,0.7744026482105255,0.2390101132336334,0.114647835,0.31833452,0.45950708,-56614.023,0.31363973,0.42828757
1542810,"                       Waldy Run near Emporium, PA",41.57895,-78.29251,2,0.7309577582119068,0.6980790692298522,0.032878688982054594,0.65-0.8,0.65-0.8,0.8059543006883013,0.7038523256778717,-22.78074836730957,0.6486423015594482,0.5777004211560473,0.02944234,0.3134173,0.4916066,-66889.555,0.25126904,0.28071138
1543000," Driftwood Br Sinnemahoning Cr at Sterling Run, PA",41.4134,-78.19695,2,0.7861206413062598,0.7626342454560665,0.023486395850193298,0.65-0.8,0.65-0.8,0.888599413934194,0.8056909143924713,-4.434519290924072,0.6878374814987183,0.2457057386166015,0.078347325,0.31861722,0.47688693,-62408.504,0.26264563,0.34099296
1543500,"          Sinnemahoning Creek at Sinnemahoning, PA",41.31728,-78.10306,2,0.8112571548415143,0.7731692187908845,0.03808793605062977,>=0.8,0.65-0.8,0.8970568632750064,0.8057349771261215,-4.398738861083984,0.7188711166381836,0.3815924053339834,0.07523528,0.31843397,0.46823618,-56638.11,0.30171242,0.3769477
1544500,"                    Kettle Creek at Cross Fork, PA",41.4759,-77.82582,2,0.7062242542852013,0.6725941557884636,0.033630098496737704,0.65-0.8,0.65-0.8,0.8470476225860698,0.7712675631046295,-7.510507583618164,0.5611469149589539,0.1900345541864997,0.107948124,0.31134203,0.4832857,-61381.086,0.28153804,0.38948616
1545600,"                Young Womans Creek near Renovo, PA",41.38951,-77.69082,2,0.5624356669838786,0.5500317711738529,0.012403895810025656,0.5-0.65,0.5-0.65,0.6907158440412025,0.7258434891700745,-15.61000633239746,0.3371342420578003,0.3941735927637881,0.13645259,0.31364205,0.49566028,-59959.605,0.29242098,0.42887357
1547700,"                      Marsh Creek at Blanchard, PA",41.05951,-77.60583,2,0.7710100438250843,0.7267519859018083,0.04425805792327597,0.65-0.8,0.65-0.8,0.765050112995404,0.7907469868659973,-16.171417236328125,0.7077975869178772,0.4660247377294397,0.017892778,0.35131896,0.42578366,-59733.652,0.32808515,0.34597793
1548500,"                       Pine Creek at Cedar Run, PA",41.52174,-77.44748,2,0.8133840909222954,0.7131899747674517,0.10019411615484364,>=0.8,0.65-0.8,0.8794066645183343,0.8231896311044693,-4.884429454803467,0.7121918201446533,0.0979786848681239,0.14006123,0.32586667,0.449823,-61348.87,0.2592943,0.39935553
1549500,"          Blockhouse Creek near English Center, PA",41.47368,-77.23081,2,0.6779862977532398,0.6885623945163464,-0.010576096763106557,0.65-0.8,0.65-0.8,0.7330684384020081,0.7087095379829407,-20.83617782592773,0.5947374701499939,0.2499223493189552,0.16063264,0.31614566,0.49152115,-67221.33,0.22981259,0.39044523
1550000,"                 Lycoming Creek near Trout Run, PA",41.41841,-77.03275,2,0.7247382352097477,0.684623962923309,0.04011427228643871,0.65-0.8,0.65-0.8,0.8609373894971248,0.7797765731811523,-4.22114372253418,0.6413512229919434,0.0930832408895721,0.12562317,0.3039471,0.48450384,-58400.13,0.28986824,0.4154914
1552000,"             Loyalsock Creek at Loyalsockville, PA",41.32508,-76.91246,2,0.8113718883006346,0.7883308625894636,0.023041025711170948,>=0.8,0.65-0.8,0.8674420412109942,0.7834970951080322,-1.067738056182861,0.7504454255104065,0.155981726329347,0.13575569,0.2969199,0.4924668,-56482.855,0.29113007,0.42688575
1552500,"                    Muncy Creek near Sonestown, PA",41.35702,-76.53467,2,0.7358970988936748,0.6937110484550362,0.042186050438638656,0.65-0.8,0.65-0.8,0.8304673495226439,0.7501892447471619,-2.8076202869415283,0.6563142836093903,0.0895490578411744,0.11198977,0.28740138,0.53016096,-59819.973,0.27775103,0.3897408
1557500,"                    Bald Eagle Creek at Tyrone, PA",40.68367,-78.23362,2,0.7288671335087238,0.6657220614133639,0.06314507209535991,0.65-0.8,0.65-0.8,0.7638857648861073,0.7147044241428375,-5.196723461151123,0.5546150207519531,0.2154864164569954,0.0746156,0.35089067,0.41983196,-56632.336,0.35554945,0.43016505
1567500,"                     Bixler Run near Loysville, PA",40.37092,-77.40221,2,0.7058044327252526,0.58828837559382,0.11751605713143265,0.65-0.8,0.5-0.65,0.8529572067587747,0.3151343464851379,-9.702725410461426,0.62513867020607,0.2739552404997373,0.11310333,0.37637806,0.39751312,-44863.88,0.37326658,0.4863699
1568000,"                Sherman Creek at Shermans Dale, PA",40.32342,-77.16887,2,0.7941883215462804,0.7800004743739085,0.01418784717237187,0.65-0.8,0.65-0.8,0.7920329080173582,0.7348605990409851,-4.606048583984375,0.7175315618515015,0.2000298097127232,0.036538035,0.35353044,0.41826996,-41169.59,0.4695752,0.43303716
1580000,"                           DEER CREEK AT ROCKS, MD",39.62997,-76.40331,2,0.6883178740048681,0.13811851990640034,0.5501993540984678,0.65-0.8,0-0.2,0.8246471383521242,0.6560551226139069,-1.982283353805542,0.6072909533977509,0.1768609111739241,0.1030553,0.366442,0.40775368,-39236.344,0.55528337,0.65833867
1583500,"                    WESTERN RUN AT WESTERN RUN, MD",39.51078,-76.6765,2,0.5807218332256727,0.11885053867668771,0.461871294548985,0.5-0.65,0-0.2,0.785089581990607,0.5381093323230743,-1.895354986190796,0.4375719428062439,0.2092858707380491,0.08399576,0.38275424,0.35835475,-35906.426,0.5924248,0.67642057
1586610,"                    MORGAN RUN NEAR LOUISVILLE, MD",39.45189,-76.95531,2,0.606479704155636,0.34628505758175776,0.26019464657387825,0.5-0.65,0.2-0.4,0.6516591450674835,0.6568379700183868,-6.296396255493164,0.522301971912384,0.2601620688253135,0.08947897,0.37788942,0.39584386,-43616.18,0.5085462,0.59802514
1591400,"                   CATTAIL CREEK NEAR GLENWOOD, MD",39.25597,-77.05106,2,0.6069868829111631,0.4188787499557377,0.1881081329554254,0.5-0.65,0.4-0.5,0.6837050483506433,0.6537050008773804,-2.112126350402832,0.5466842949390411,0.2078378915872542,0.016882837,0.3780815,0.3691863,-45960.965,0.5652468,0.58212966
1594950,"                MCMILLAN F NEAR FORT PENDLETON, MD",39.27669,-79.39031,2,0.6320638093874309,0.6194230716127012,0.012640737774729738,0.5-0.65,0.5-0.65,0.771069913323504,0.5984309911727905,-24.07139778137207,0.4574727416038513,2.589486018840769,0.011874437,0.26848552,0.5220847,-56339.195,0.35172072,0.33984628
1596500,"                      SAVAGE RIVER NEAR BARTON, MD",39.57006,-79.10194,2,0.7633075589056582,0.7241615404339654,0.039146018471692745,0.65-0.8,0.65-0.8,0.8358454887971659,0.7873673588037491,-12.386717796325684,0.6427478492259979,0.6247047157931355,0.0011081398,0.31147254,0.4712394,-59432.83,0.32711676,0.3282249
1605500,"        SOUTH BRANCH POTOMAC RIVER AT FRANKLIN, WV",38.63567,-79.33782,2,0.7183204377997714,0.6536068242331594,0.06471361356661198,0.65-0.8,0.65-0.8,0.6868524205275324,0.584612101316452,-19.5634708404541,0.6697007417678833,0.4826332550544856,0.07557234,0.3387409,0.41347137,-41414.203,0.53281367,0.45724133
1606500,"        SO. BRANCH POTOMAC RIVER NR PETERSBURG, WV",38.99122,-79.17587,2,0.7372381587502759,0.6791231387300654,0.05811502002021052,0.65-0.8,0.65-0.8,0.7115252567353217,0.6781381964683533,-20.307382583618164,0.6730398833751678,0.5313766331865755,0.048181117,0.33208993,0.45142522,-47290.16,0.46519467,0.41701356
1613050,"                 Tonoloway Creek near Needmore, PA",39.89842,-78.13223,2,0.6628028136974584,0.6254613321102598,0.03734148158719863,0.65-0.8,0.5-0.65,0.6612610463842055,0.6910823285579681,-33.77199935913086,0.5506186485290527,2.106178916775138,0.054091364,0.37711138,0.39523375,-63631.4,0.36702526,0.3129339
1620500,"                  NORTH RIVER NEAR STOKESVILLE, VA",38.33763,-79.24004,2,0.6307870266003004,0.5670679584036205,0.06371906819667994,0.5-0.65,0.5-0.65,0.7311075350982125,0.6699843406677246,-49.55253982543945,0.5678358674049377,0.3526265592110889,0.030936241,0.3284284,0.4389206,-66395.48,0.37118435,0.3402481
1632000,"          N F SHENANDOAH RIVER AT COOTES STORE, VA",38.63706,-78.8528,2,0.5430098708160552,0.5144600751102024,0.02854979570585281,0.5-0.65,0.5-0.65,0.6085448576290136,0.7425948679447174,-20.7948055267334,0.4638686180114746,0.6019382550789025,0.11355829,0.3904986,0.3361916,-59592.5,0.42344663,0.30988833
1632900,"                   SMITH CREEK NEAR NEW MARKET, VA",38.69345,-78.64279,2,0.48851967839613186,0.2517352182832747,0.23678446011285714,0.4-0.5,0.2-0.4,0.6762089198585577,0.6414817273616791,-6.875282764434815,0.3851270079612732,0.3535371887783094,0.041625857,0.43423328,0.30703816,-35728.7,0.5751381,0.53351223
1634500,"                   CEDAR CREEK NEAR WINCHESTER, VA",39.08122,-78.32945,2,0.5100898015282087,0.4497376120542007,0.060352189474008,0.5-0.65,0.4-0.5,0.7037834171452872,0.5942432880401611,-17.20103645324707,0.3887625336647033,0.3870575850211161,0.074192315,0.3998992,0.3583775,-53082.49,0.4691647,0.39497238
1638480,"                 CATOCTIN CREEK AT TAYLORSTOWN, VA",39.25455,-77.57638,2,0.6253536015719138,0.5833083223083131,0.04204527926360069,0.5-0.65,0.5-0.65,0.599357148344525,0.7786155492067337,-8.291219711303711,0.5470632016658783,0.7362816645546555,0.036118686,0.41685772,0.33116692,-51677.82,0.4393111,0.4031924
1639500,"                  BIG PIPE CREEK AT BRUCEVILLE, MD",39.61236,-77.23744,2,0.7047777661773679,0.5291259264024666,0.17565183977490129,0.65-0.8,0.5-0.65,0.7885316586294696,0.6591402888298035,-2.970711708068848,0.6189090609550476,0.2500468099270749,0.09699592,0.3833691,0.3897406,-55071.203,0.39018443,0.48718035
