Epoch 6 Loss 1.398 time 1147.42
Epoch 7 Loss 1.377 time 1146.73
Epoch 8 Loss 1.370 time 1138.61
Epoch 9 Loss 1.363 time 1227.97
Epoch 10 Loss 1.386 time 1149.69
Epoch 11 Loss 1.281 time 1149.79
Epoch 12 Loss 1.290 time 1210.45
Epoch 13 Loss 1.263 time 1148.22
Epoch 14 Loss 1.229 time 1137.56
Epoch 15 Loss 1.246 time 1144.26
Epoch 16 Loss 1.226 time 1151.37
Epoch 17 Loss 1.201 time 1147.08
Epoch 18 Loss 1.204 time 1137.08
Epoch 19 Loss 1.204 time 1144.21
Epoch 20 Loss 1.215 time 1154.62
