basin_id,NSE,KGE,R2,FLV,FHV,low_flow_NSE,high_flow_NSE,variant,bias,runoff_ratio_bias,observed_mean_q,simulated_mean_q,sim_obs_q_ratio,precip_runoff_ratio_obs,precip_runoff_ratio_sim,ET_P_ratio,extreme_channel_loss_flag,extreme_groundwater_loss_flag,near_zero_sim_discharge_wet_flag,lat,lon,area_km2
1013500,0.8765756657162804,0.9237384770122612,0.8873005978264347,-31.817877612248914,-2.7166368768107723,-4.6216624188445214,0.8139476718434256,original,,,,,,,,,,,,,,
1022500,0.7846181623753596,0.8635231048625449,0.7877016377768018,-47.517564519502386,-14.380841249080087,-0.4478407916021907,0.5586997265190827,original,,,,,,,,,,,,,,
1030500,0.8642648931884646,0.8354521225273535,0.8713691638443232,-33.860768566579544,-13.929060687226015,-7.519506419132195,0.7051535378387681,original,,,,,,,,,,,,,,
1031500,0.8420126314221315,0.8422144108854412,0.8450089890315988,9.249671961531492,-32.58108632119834,-7.850071419857626,0.7494390116359974,original,,,,,,,,,,,,,,
1047000,0.8117916272297542,0.8079789723978774,0.817670177931946,-66.51068995027084,-35.081477032999835,-1.5089321177386772,0.6861181003049053,original,,,,,,,,,,,,,,
1052500,0.8469127627026553,0.8629904569487062,0.8481727867971143,-21.30656420278881,-18.654243154377863,-5.93434427267075,0.7719129284462765,original,,,,,,,,,,,,,,
1054200,0.6924613430285731,0.8044358746943591,0.6967160395802425,-67.74829735399506,-30.787392761664933,-6.95115260750747,0.5816348791950495,original,,,,,,,,,,,,,,
1055000,0.7151189939087138,0.8124779981218975,0.7206279947268437,3.983907443008408,-46.851170469940016,-3.0832899305635477,0.575551588087865,original,,,,,,,,,,,,,,
1057000,0.7899949918237301,0.8474176522214161,0.8161897421239657,19.536930253079486,-0.5009044380520231,-3.44773071500806,0.6699644772586376,original,,,,,,,,,,,,,,
1073000,0.8843262290089137,0.8587047159927171,0.8881462176612119,54.02451139176921,-15.01880578147047,-12.017421310661447,0.8559806772403253,original,,,,,,,,,,,,,,
1078000,0.8302686520332545,0.8739934461006665,0.8373896168834349,-30.71714414894737,-20.907523876765843,-2.0393379565899683,0.7315611540583344,original,,,,,,,,,,,,,,
1118300,0.7630894359222705,0.8377761796411345,0.763799174201996,24.712174981887387,-19.424085345601693,-7.340304726175164,0.6261595354757132,original,,,,,,,,,,,,,,
1121000,0.7386487330351521,0.6844036434501526,0.7658648918265322,58.17570302267667,-42.90223969362473,-6.720279924435767,0.618841034266203,original,,,,,,,,,,,,,,
1123000,0.7734821964176716,0.7831990211086098,0.7994170444502162,-78.99638965416841,-14.557581539072748,-8.609883673895922,0.7014757498880708,original,,,,,,,,,,,,,,
1134500,0.7687377438930996,0.8301978315389066,0.7693613975014687,43.27185645669636,-19.86612477428911,-5.294868606879945,0.6189555795961125,original,,,,,,,,,,,,,,
1137500,0.6988645846209885,0.8311032870857884,0.7089453179707565,-62.90218859876037,-8.672742874926506,-3.9272182560362934,0.5136648807485815,original,,,,,,,,,,,,,,
1139000,0.7833226619300921,0.8509789036151224,0.7856771533306707,-36.9702208344118,-53.81276701411707,-0.9187064461915753,0.5971641866030977,original,,,,,,,,,,,,,,
1139800,0.6568316851220852,0.8188247197531804,0.6772176970812632,-18.495795855745097,-26.771470691335228,-7.744675005333066,0.38571143866988333,original,,,,,,,,,,,,,,
1142500,0.7571372756281365,0.8680584118289653,0.7657102933055837,-18.518514113750093,-29.572610261188863,-1.0800477174563197,0.5978067385910286,original,,,,,,,,,,,,,,
1144000,0.8022190503483222,0.8503999207364932,0.8022943669933666,-24.47806332652983,-41.43523977597871,-1.544830205708286,0.6608539106575715,original,,,,,,,,,,,,,,
1162500,0.7806544266000912,0.8346698883429577,0.7807028617422657,-11.8717108205057,-33.70342653534124,-3.551434687148447,0.5841130615062853,original,,,,,,,,,,,,,,
1169000,0.7349942161184739,0.8358456663339312,0.7388775047133005,-70.73958850295209,-29.10762629767707,-1.1430091373272258,0.5941981484190116,original,,,,,,,,,,,,,,
1170100,0.7434602486116841,0.7940766435493543,0.7449376379043955,-40.817985464393686,-32.12921930851197,-1.6640601763574732,0.570249876566189,original,,,,,,,,,,,,,,
1181000,0.7370575269915429,0.6886952299595405,0.7616296280689497,-37.50054598073459,-45.387972749890984,-3.3261156648548162,0.6199080891412156,original,,,,,,,,,,,,,,
1187300,0.6956197877876132,0.7574887464496266,0.6998461913092968,14.878204904438197,-45.90623700763723,-7.829061476457857,0.5849334074793103,original,,,,,,,,,,,,,,
1195100,0.6914169858159218,0.6657326053177778,0.7101006458776381,83.05500285502531,-42.633334924167634,-43.212694290749944,0.5986463032490735,original,,,,,,,,,,,,,,
1333000,0.6968097222656753,0.7610303779188837,0.6981395721576562,-21.566219136698606,-43.67324953716628,-1.547374892368644,0.4352338132872243,original,,,,,,,,,,,,,,
1350000,0.6944682226943983,0.7856469322227386,0.698721510981762,-14.280200949028679,-29.510699691296978,-11.778406228049676,0.5909005018486765,original,,,,,,,,,,,,,,
1350080,0.5142229961096505,0.6499432159876287,0.6303777478363157,-74.94479966025062,-25.477134235434654,-22.75628815948654,0.3595838553756292,original,,,,,,,,,,,,,,
1350140,0.5124847022254103,0.6409612553187867,0.5886255079778656,5.144344997351282,-44.1334984209066,-11.835752117598217,0.3984456387929284,original,,,,,,,,,,,,,,
1365000,0.6473691704875553,0.8232466124349137,0.6901927041678563,-88.70514109864936,-30.627521799688296,-2.39974514924402,0.474885590847713,original,,,,,,,,,,,,,,
1411300,0.5945638741245102,0.7914877003767775,0.6709362210225938,-23.949818089997184,-44.21930334870989,-2.123560840842074,0.38309541672325975,original,,,,,,,,,,,,,,
1413500,0.6079463824291966,0.7283834330283885,0.7089219406973051,-22.940229051235352,-26.829205480872663,-4.964897431818919,0.44983103519932177,original,,,,,,,,,,,,,,
1414500,0.5557954050971913,0.7570543968363137,0.6336983057476908,-15.9471501147747,-36.83904626530872,-7.675184942056408,0.3703293608887158,original,,,,,,,,,,,,,,
1415000,0.5870247346644131,0.6892512598367881,0.7043109348251179,-14.283700181607104,-12.180600481818026,-8.272358173075474,0.4193661201035265,original,,,,,,,,,,,,,,
1423000,0.7395489395009973,0.8196032541834126,0.7845497905615118,-48.40620718744692,-26.1791792225436,-3.016448978758344,0.652132290643351,original,,,,,,,,,,,,,,
1434025,0.5702797256343908,0.7477577268398998,0.6017481597484087,-4.115664262961933,-52.283671142529904,-6.7811092586094475,0.4348395943540859,original,,,,,,,,,,,,,,
1435000,0.690883637753086,0.809320013238769,0.6982922699242718,-78.10163312651136,-44.77478723839986,-2.0621034033126193,0.5779257988001809,original,,,,,,,,,,,,,,
1439500,0.7772901346488442,0.8807003227036104,0.7891990717988803,-15.161831301692075,-8.15884480152732,-0.36006416677295117,0.6148509998602526,original,,,,,,,,,,,,,,
1440000,0.7988660452927699,0.8148130314768482,0.801361357916708,-50.54531913742426,-33.79118694274884,-0.6717775628138674,0.7064152245327053,original,,,,,,,,,,,,,,
1440400,0.7400676367360771,0.8136469543016295,0.7404851623208412,-69.1603168579858,-30.2862168721714,-2.1585353948822075,0.628821743506182,original,,,,,,,,,,,,,,
1451800,0.7773586171884215,0.8341299077961517,0.7786133101514675,19.46986230310708,-18.341065869373818,-0.8127250650911639,0.6704135883834514,original,,,,,,,,,,,,,,
1466500,-0.6918402979740799,0.18971397004971158,0.5818583653882093,-68.45247264051721,8.899226278695515,-15.370329908457421,-1.0859742837839121,original,,,,,,,,,,,,,,
1484100,0.40983324704497937,0.7001879305349016,0.5389395554612559,43.784960713545075,-59.26802117837319,-0.9974325206153216,0.25628084024486375,original,,,,,,,,,,,,,,
1485500,0.7930240764688825,0.7217974323538242,0.8168485325001108,-34.8491213774673,-41.50181275387363,-15.606004349571258,0.7189109592310317,original,,,,,,,,,,,,,,
1486000,0.6835699287796291,0.6184982871686562,0.7221926970080905,-2.7235198051822485,-59.84534741760933,-39.402114598928094,0.5939738492498541,original,,,,,,,,,,,,,,
1487000,0.6176258060363664,0.7459612622362979,0.7318323652496228,-127.50403686444777,-5.980404125502084,-2.065976424102423,0.3294201083829542,original,,,,,,,,,,,,,,
1491000,0.6555101104439782,0.6395963726746585,0.6728101582279695,53.28764434783074,-54.034944880831986,-2.4493530857571497,0.5175296277654295,original,,,,,,,,,,,,,,
1510000,0.7702070071430261,0.7614613657991289,0.7787441979054601,-63.666878190939215,-39.98609351758961,-3.4148141077719423,0.6432064591511854,original,,,,,,,,,,,,,,
1516500,0.38771904786351785,0.38157236789206594,0.5391226830763375,34.593369600611915,-47.88252913543305,-47.35721530598379,0.28829521254901913,original,,,,,,,,,,,,,,
1518862,0.6788733433897416,0.7454476362794922,0.6808211201235131,0.966237645491026,-41.152972216481814,-23.546413680179096,0.571412622254252,original,,,,,,,,,,,,,,
1532000,0.5976930830209264,0.6810024162781192,0.6040724682802405,-8.514705082040454,-56.712264517657964,-7.300434484589925,0.5052942242615087,original,,,,,,,,,,,,,,
1539000,0.8100281379229463,0.8023177236539357,0.8155806021285709,-56.2545351710692,-35.702398226104265,-0.2869286333820933,0.7473131089189387,original,,,,,,,,,,,,,,
1542810,0.7138957122513209,0.7185064885352823,0.7206972105023606,-11.472459169650898,-39.39182074268567,-26.99508700249305,0.6245805761173191,original,,,,,,,,,,,,,,
1543000,0.8028315403806442,0.800234721208726,0.8078535237871726,27.025904615617154,-35.757828027372774,-5.455920744501665,0.7088885123367488,original,,,,,,,,,,,,,,
1543500,0.81226271265705,0.7927764825021502,0.8203527626593097,-5.094500850763908,-40.32375042625094,-5.7290041371697855,0.7144798690252674,original,,,,,,,,,,,,,,
1544500,0.7813043002466495,0.8459936845218023,0.7826844814775714,-17.59892965032207,-36.41496102134153,-6.894694646063825,0.6722688665538392,original,,,,,,,,,,,,,,
1545600,0.7251372153729991,0.7580310596772294,0.7681532715716883,20.93929598495529,-25.79915461034519,-19.37932959430309,0.6143664361241892,original,,,,,,,,,,,,,,
1547700,0.7660147013697525,0.7359344228129638,0.7803164106079075,-13.568785998889648,-37.76013814811671,-12.324582216347945,0.6990080703035391,original,,,,,,,,,,,,,,
1548500,0.8356324601465874,0.8975998493082157,0.8455342213517723,-57.53688232006416,-28.110879079149605,-4.7329916343921665,0.7459767885668243,original,,,,,,,,,,,,,,
1549500,0.6992543077211795,0.7336420125055801,0.7582753612913317,-32.377153021655865,-27.398612049004257,-24.359526858328916,0.6325350157128334,original,,,,,,,,,,,,,,
1550000,0.7272255040694722,0.8395055646269811,0.7379098722130698,-87.706311998522,-37.665109169688705,-5.336971358753621,0.6471557773006059,original,,,,,,,,,,,,,,
1552000,0.8326847465908881,0.8886520800361847,0.8362851004509451,-44.625867672395835,-20.326955112918363,-1.1133218789402184,0.7744966708915385,original,,,,,,,,,,,,,,
1552500,0.7042010964037484,0.723561209973068,0.7089356071197662,-48.238492360361555,-44.585395763581545,-3.454230737683793,0.6105934059541738,original,,,,,,,,,,,,,,
1557500,0.7457688102704592,0.746988661097574,0.758605706099076,-92.55700732566851,-21.12623444283892,-4.12323380546311,0.5790227173543717,original,,,,,,,,,,,,,,
1567500,0.691642683108669,0.8453188055029132,0.7179714153459117,-106.52031291993217,-28.581136872927008,-9.062186134054683,0.5989003002176988,original,,,,,,,,,,,,,,
1568000,0.7763401988045091,0.788785552763251,0.7798188735635274,-82.07584798946816,-41.524287240329784,-3.656809382697827,0.6885237162829492,original,,,,,,,,,,,,,,
1580000,0.7003233819207502,0.7647576855818119,0.7099130609020656,49.3375487462645,-48.670741055895185,-2.2473247992881156,0.6168656074335078,original,,,,,,,,,,,,,,
1583500,0.6279672713776034,0.7585879329024591,0.6416881046433349,24.90473634284501,-51.443092686751804,-1.5019440649995843,0.4959725315016694,original,,,,,,,,,,,,,,
1586610,0.5791531030114132,0.5939334005975645,0.598789255183771,51.8716559643814,-66.34541465063351,-9.118381414981858,0.49547049133270626,original,,,,,,,,,,,,,,
1591400,0.5887035876103301,0.5817055795310286,0.6082840785184077,71.6270347557915,-59.70681856902974,-4.562514218657468,0.5316843604328338,original,,,,,,,,,,,,,,
1594950,0.6169301041870315,0.732573874587952,0.6862931110227432,71.98526172743023,-26.8300519141991,-25.018132487024364,0.45786591004868926,original,,,,,,,,,,,,,,
1596500,0.7672424381754154,0.8224686728196158,0.7675504492155567,-35.21681333968233,-34.900413369949405,-10.004446279455106,0.6510370225079682,original,,,,,,,,,,,,,,
1605500,0.7190360017565226,0.6626156690936434,0.7521316685848111,-299.936290033706,-23.782465371654645,-19.26952452817537,0.6684798996839951,original,,,,,,,,,,,,,,
1606500,0.7328312202113464,0.6655561414880187,0.7605354531286695,-191.99896747213435,-34.84554374149042,-23.501281258671927,0.6658017552234048,original,,,,,,,,,,,,,,
1613050,0.6200851128396894,0.5985046101889814,0.6428717647634044,69.82825540739182,-60.917723806976625,-28.997210123562624,0.49092847353635216,original,,,,,,,,,,,,,,
1620500,0.641773935779648,0.7293492247769251,0.6420170490281601,-17.927272145950866,-25.906239324099168,-54.274996546439276,0.5908087920195606,original,,,,,,,,,,,,,,
1632000,0.5415574038824129,0.5789456254408543,0.5457133580979301,-2.3107689980623705,-50.45331538841583,-15.353506619621225,0.4615368060018775,original,,,,,,,,,,,,,,
1632900,0.5196834722148803,0.7161143329596122,0.5644606705226616,-56.4133798142718,-20.3951042943531,-5.158206885735119,0.42045005715350936,original,,,,,,,,,,,,,,
1634500,0.5587129446277596,0.6737153208978655,0.5681364833912571,-108.20339662971122,-41.956013531638355,-13.424521635211113,0.4503475149833579,original,,,,,,,,,,,,,,
1638480,0.6220151973334089,0.607747864271777,0.6411119845360047,57.48381511494336,-59.47276945221659,-11.332694094430463,0.5445002252766074,original,,,,,,,,,,,,,,
1639500,0.7094435915034059,0.773531673135424,0.7153054318331076,70.02424430501395,-33.859052072699434,-2.867000463047035,0.624320689585726,original,,,,,,,,,,,,,,
1644000,0.7178970407566978,0.7635776204592745,0.7219040161387154,32.55249874418321,-42.95739699145721,-9.956905296590092,0.6447231653049976,original,,,,,,,,,,,,,,
1658500,0.5068378376435976,0.5339071939584277,0.5118768466176122,74.42461017584404,-63.23446599957439,-43.54333613819442,0.44529681560781786,original,,,,,,,,,,,,,,
1664000,0.8099125602290722,0.841733914651748,0.8373503091272535,29.21650028641962,-5.742387067878776,-3.839508268894563,0.7579551087406281,original,,,,,,,,,,,,,,
1666500,0.6734084906535761,0.833071474897816,0.7095726880892816,28.088014581447123,-15.148002511380255,-1.3878879144118956,0.6123030428589834,original,,,,,,,,,,,,,,
1667500,0.8544135977226055,0.9078171147506606,0.856990944057245,45.174772169036856,-18.63381249204654,-2.1938842650471373,0.8249013432159101,original,,,,,,,,,,,,,,
1669000,0.6421884348490716,0.8186653223339504,0.690576981276463,78.89494788763285,-13.713341395561647,-1.6450520955923107,0.4634691461902193,original,,,,,,,,,,,,,,
1669520,0.6949642439891041,0.6735801821558662,0.712696297439739,80.12057544110714,-50.40413397133062,-0.815282670819935,0.5679836998408774,original,,,,,,,,,,,,,,
2011400,0.709464038018294,0.5100193605709442,0.8289279046545895,-128.76955660484518,-12.301078711961608,-19.219849481155812,0.6542206137512137,original,,,,,,,,,,,,,,
