variant,basin_id,component,mean_component_discharge,component_weight,component_contribution_to_final_q,collapsed_near_zero,dominates_basin,mean_channel_loss_component,mean_gate_loss_component
Model6PhysicalFix_A_explicit_gate,6408700,1,0.17361408472061157,0.033952128142118454,0.11153557896614075,False,False,0.03614035248756409,0.005230484064668417
Model6PhysicalFix_A_explicit_gate,6408700,2,0.07177270203828812,0.44127488136291504,0.04610820859670639,False,False,0.004013034515082836,4.566629650071263e-05
Model6PhysicalFix_A_explicit_gate,6408700,3,0.5522774457931519,0.15044079720973969,0.3547934889793396,False,False,0.012252974323928356,0.003027811413630843
Model6PhysicalFix_A_explicit_gate,6408700,4,0.7589618563652039,0.3743321895599365,0.4875681400299072,False,False,0.07546967267990112,0.00394704332575202
Model6PhysicalFix_A_explicit_gate,6409000,1,0.1332646608352661,0.04527867212891579,0.1043846607208252,False,False,0.03306379169225693,0.004600586369633675
Model6PhysicalFix_A_explicit_gate,6409000,2,0.06254281848669052,0.41987454891204834,0.04898840934038162,False,False,0.00470697833225131,4.778238508151844e-05
Model6PhysicalFix_A_explicit_gate,6409000,3,0.43759945034980774,0.14620883762836456,0.342764675617218,False,False,0.02548576146364212,0.0026284591294825077
Model6PhysicalFix_A_explicit_gate,6409000,4,0.643293559551239,0.3886379599571228,0.5038712024688721,False,False,0.08553382009267807,0.0036931720096617937
Model6PhysicalFix_A_explicit_gate,6431500,1,0.192278191447258,0.04553995281457901,0.1175924614071846,False,False,0.04226541891694069,0.004242161754518747
Model6PhysicalFix_A_explicit_gate,6431500,2,0.10092793405056,0.4458765983581543,0.061725325882434845,False,False,0.008337524719536304,6.713315815431997e-05
Model6PhysicalFix_A_explicit_gate,6431500,3,0.5426822304725647,0.11460184305906296,0.33188363909721375,False,False,0.03582935407757759,0.00292738014832139
Model6PhysicalFix_A_explicit_gate,6431500,4,0.7992645502090454,0.3939816355705261,0.4888015389442444,False,False,0.04788755998015404,0.0043731252662837505
Model6PhysicalFix_A_explicit_gate,6440200,1,0.007952211424708366,0.2969975769519806,0.03115750662982464,False,False,0.00237207836471498,0.0003006705373991281
Model6PhysicalFix_A_explicit_gate,6440200,2,0.027141351252794266,0.3403402864933014,0.10634172707796097,False,False,0.0020524871069937944,4.260410423739813e-05
Model6PhysicalFix_A_explicit_gate,6440200,3,0.11183824390172958,0.19828416407108307,0.43819716572761536,False,False,0.03651406615972519,0.000868738628923893
Model6PhysicalFix_A_explicit_gate,6440200,4,0.10829540342092514,0.16437801718711853,0.42430976033210754,False,False,0.056629929691553116,0.0010448164539411664
Model6PhysicalFix_A_explicit_gate,6441500,1,0.012902162969112396,0.5985195636749268,0.03421931713819504,False,False,0.004245921038091183,0.0004471016291063279
Model6PhysicalFix_A_explicit_gate,6441500,2,0.06815217435359955,0.2489386647939682,0.18075793981552124,False,False,0.010340040549635887,0.00016946262621786445
Model6PhysicalFix_A_explicit_gate,6441500,3,0.1429692953824997,0.08050926774740219,0.37919560074806213,False,False,0.045171163976192474,0.0006802550051361322
Model6PhysicalFix_A_explicit_gate,6441500,4,0.15301866829395294,0.07203258574008942,0.40584030747413635,False,False,0.07241646200418472,0.0013494492741301656
Model6PhysicalFix_A_explicit_gate,6447000,1,0.0048860544338822365,0.6405093669891357,0.017412517219781876,False,False,0.0022251217160373926,0.00019371909729670733
Model6PhysicalFix_A_explicit_gate,6447000,2,0.022001521661877632,0.19481007754802704,0.07840683311223984,False,False,0.005217737052589655,3.799941987381317e-05
Model6PhysicalFix_A_explicit_gate,6447000,3,0.16970176994800568,0.08028663694858551,0.6047942042350769,False,False,0.07066656649112701,0.0013240573462098837
Model6PhysicalFix_A_explicit_gate,6447000,4,0.08401783555746078,0.08439389616250992,0.29941439628601074,False,False,0.04842497408390045,0.0008748616091907024
Model6PhysicalFix_A_explicit_gate,6447500,1,0.02926289103925228,0.3094779849052429,0.08923759311437607,False,False,0.010173371061682701,0.0011041364632546902
Model6PhysicalFix_A_explicit_gate,6447500,2,0.02473028376698494,0.4001781642436981,0.0754164606332779,False,False,0.0006193574517965317,4.6858040150254965e-05
Model6PhysicalFix_A_explicit_gate,6447500,3,0.11354554444551468,0.06779971718788147,0.3462584912776947,False,False,0.04394804313778877,0.000675537099596113
Model6PhysicalFix_A_explicit_gate,6447500,4,0.16037951409816742,0.22254417836666107,0.4890839159488678,False,False,0.08460131287574768,0.0015119391027837992
Model6PhysicalFix_A_explicit_gate,6450500,1,0.027683036401867867,0.34768879413604736,0.06574075669050217,False,False,0.009877445176243782,0.0008890754543244839
Model6PhysicalFix_A_explicit_gate,6450500,2,0.058473262935876846,0.19846951961517334,0.13886164128780365,False,False,0.0030476213432848454,0.00011376035399734974
Model6PhysicalFix_A_explicit_gate,6450500,3,0.14931423962116241,0.1677168309688568,0.35459914803504944,False,False,0.04810810834169388,0.0006333275814540684
Model6PhysicalFix_A_explicit_gate,6450500,4,0.18561922013759613,0.2861248850822449,0.44080692529678345,False,False,0.09201395511627197,0.0016638446832075715
Model6PhysicalFix_A_explicit_gate,6452000,1,0.027037566527724266,0.8256759643554688,0.04477287828922272,False,False,0.012399069033563137,0.0010787915671244264
Model6PhysicalFix_A_explicit_gate,6452000,2,0.17405188083648682,0.018482495099306107,0.28823190927505493,False,False,0.05625097453594208,0.0008157137199304998
Model6PhysicalFix_A_explicit_gate,6452000,3,0.31433382630348206,0.05567101761698723,0.5205107927322388,False,False,0.09482977539300919,0.002803901443257928
Model6PhysicalFix_A_explicit_gate,6452000,4,0.08846136182546616,0.10017047077417374,0.14648659527301788,False,False,0.05089179798960686,0.0009119801688939333
Model6PhysicalFix_A_explicit_gate,6453600,1,0.05373489484190941,0.32287973165512085,0.10018371045589447,False,False,0.0063148620538413525,0.0023781333584338427
Model6PhysicalFix_A_explicit_gate,6453600,2,0.03556939214468002,0.36513668298721313,0.06631496548652649,False,False,0.002277579391375184,8.982095459941775e-05
Model6PhysicalFix_A_explicit_gate,6453600,3,0.2020411342382431,0.1490972638130188,0.37669262290000916,False,False,0.04940399155020714,0.001078647212125361
Model6PhysicalFix_A_explicit_gate,6453600,4,0.24502170085906982,0.1628863513469696,0.45681753754615784,False,False,0.10902108997106552,0.001925233518704772
Model6PhysicalFix_A_explicit_gate,6464500,1,0.011600385420024395,0.35329559445381165,0.03351850435137749,False,False,0.0035318227019160986,0.0005149781936779618
Model6PhysicalFix_A_explicit_gate,6464500,2,0.030191712081432343,0.26590240001678467,0.08723745495080948,False,False,0.0023877285420894623,7.4455288995523e-05
Model6PhysicalFix_A_explicit_gate,6464500,3,0.12273707985877991,0.17247486114501953,0.35464608669281006,False,False,0.035056088119745255,0.00048794870963320136
Model6PhysicalFix_A_explicit_gate,6464500,4,0.18155905604362488,0.20832712948322296,0.5246037840843201,False,False,0.09267880022525787,0.0016674324870109558
Model6PhysicalFix_A_explicit_gate,6468170,1,0.011929540894925594,0.32310253381729126,0.045525576919317245,False,False,0.0018361035035923123,0.0014547492610290647
Model6PhysicalFix_A_explicit_gate,6468170,2,0.010571437887847424,0.36128753423690796,0.040342699736356735,False,False,0.001541088568046689,4.055152021464892e-05
Model6PhysicalFix_A_explicit_gate,6468170,3,0.07428761571645737,0.17437057197093964,0.2834938168525696,False,False,0.02260989509522915,0.0005284750950522721
Model6PhysicalFix_A_explicit_gate,6468170,4,0.16525162756443024,0.14123930037021637,0.6306345462799072,False,False,0.08346552401781082,0.0013614533236250281
Model6PhysicalFix_A_explicit_gate,6468250,1,0.006664549000561237,0.2455972284078598,0.02495943009853363,False,False,0.002207044279202819,0.0008536807144992054
Model6PhysicalFix_A_explicit_gate,6468250,2,0.003914752509444952,0.5636169910430908,0.014661207795143127,False,False,0.0009770363103598356,1.786283428373281e-05
Model6PhysicalFix_A_explicit_gate,6468250,3,0.08676499873399734,0.09134502708911896,0.3249416649341583,False,False,0.034739166498184204,0.0009541797917336226
Model6PhysicalFix_A_explicit_gate,6468250,4,0.16967061161994934,0.09944073110818863,0.6354347467422485,False,False,0.08559595793485641,0.0013546879636123776
Model6PhysicalFix_A_explicit_gate,6470800,1,0.04327281564474106,0.2252393662929535,0.08994150161743164,False,False,0.0027454851660877466,0.004008803050965071
Model6PhysicalFix_A_explicit_gate,6470800,2,0.023975757881999016,0.38494744896888733,0.04983345419168472,False,False,0.0019266424933448434,8.663512562634423e-05
Model6PhysicalFix_A_explicit_gate,6470800,3,0.14990706741809845,0.2240978479385376,0.31158679723739624,False,False,0.038707174360752106,0.0008976052049547434
Model6PhysicalFix_A_explicit_gate,6470800,4,0.2639625668525696,0.1657152771949768,0.5486435294151306,False,False,0.11541563272476196,0.0019030310213565826
Model6PhysicalFix_A_explicit_gate,6477500,1,0.07977119088172913,0.21492649614810944,0.13284406065940857,False,False,0.005574805196374655,0.0038527424912899733
Model6PhysicalFix_A_explicit_gate,6477500,2,0.04221467301249504,0.5961321592330933,0.07030099630355835,False,False,0.0025723720900714397,9.502744796918705e-05
Model6PhysicalFix_A_explicit_gate,6477500,3,0.2302970588207245,0.05928341671824455,0.38352176547050476,False,False,0.0720764696598053,0.0017465492710471153
Model6PhysicalFix_A_explicit_gate,6477500,4,0.2482006996870041,0.12965792417526245,0.41333529353141785,False,False,0.11039037257432938,0.0016704824520274997
Model6PhysicalFix_A_explicit_gate,6479215,1,0.12136243283748627,0.12120203673839569,0.13916680216789246,False,False,0.006866111885756254,0.00797223299741745
Model6PhysicalFix_A_explicit_gate,6479215,2,0.028562530875205994,0.4609473645687103,0.03275267407298088,False,False,0.0013380130985751748,9.849928028415889e-05
Model6PhysicalFix_A_explicit_gate,6479215,3,0.31948399543762207,0.24201752245426178,0.3663572072982788,False,False,0.07006874680519104,0.0025184142868965864
Model6PhysicalFix_A_explicit_gate,6479215,4,0.4026488959789276,0.17583301663398743,0.46172258257865906,False,False,0.14903731644153595,0.002468394348397851
Model6PhysicalFix_A_explicit_gate,6479438,1,0.08574520796537399,0.18377485871315002,0.11419925093650818,False,False,0.004555760882794857,0.005858017131686211
Model6PhysicalFix_A_explicit_gate,6479438,2,0.024352846667170525,0.49946269392967224,0.032434575259685516,False,False,0.0014468716690316796,9.698179201222956e-05
Model6PhysicalFix_A_explicit_gate,6479438,3,0.277280330657959,0.16403189301490784,0.3693024218082428,False,False,0.06081909313797951,0.0023326256778091192
Model6PhysicalFix_A_explicit_gate,6479438,4,0.36344990134239197,0.15273059904575348,0.4840644896030426,False,False,0.13857637345790863,0.0022903508506715298
Model6PhysicalFix_A_explicit_gate,6601000,1,0.17672456800937653,0.16245758533477783,0.15295013785362244,False,False,0.0044920844957232475,0.009207356721162796
Model6PhysicalFix_A_explicit_gate,6601000,2,0.08613120764493942,0.35293787717819214,0.07454395294189453,False,False,0.005034671165049076,0.0003326963633298874
Model6PhysicalFix_A_explicit_gate,6601000,3,0.4608080983161926,0.11207836121320724,0.3988110423088074,False,False,0.07548398524522781,0.003714165184646845
Model6PhysicalFix_A_explicit_gate,6601000,4,0.4317696690559387,0.3725261390209198,0.37368664145469666,False,False,0.1620888113975525,0.0027901390567421913
Model6PhysicalFix_A_explicit_gate,6614800,1,1.621873378753662,0.05759020149707794,0.19677169620990753,False,False,0.2714022397994995,0.010631733573973179
Model6PhysicalFix_A_explicit_gate,6614800,2,2.393994092941284,0.22575663030147552,0.290448397397995,False,False,0.0025881482288241386,0.00643160892650485
Model6PhysicalFix_A_explicit_gate,6614800,3,2.05960750579834,0.3290605843067169,0.24987898766994476,False,False,0.08335444331169128,0.003142255824059248
Model6PhysicalFix_A_explicit_gate,6614800,4,2.1667580604553223,0.387592613697052,0.26288506388664246,False,False,0.0038536617066711187,0.006174718029797077
Model6PhysicalFix_A_explicit_gate,6622700,1,1.0426480770111084,0.06151806563138962,0.19990894198417664,False,False,0.19690778851509094,0.0039639403112232685
Model6PhysicalFix_A_explicit_gate,6622700,2,1.2001715898513794,0.30118101835250854,0.23011094331741333,False,False,0.008283667266368866,0.0005959116970188916
Model6PhysicalFix_A_explicit_gate,6622700,3,1.4323999881744385,0.292249470949173,0.2746373116970062,False,False,0.09480179846286774,0.0015163313364610076
Model6PhysicalFix_A_explicit_gate,6622700,4,1.5402662754058838,0.34505149722099304,0.29532530903816223,False,False,0.02047501690685749,0.00673382543027401
Model6PhysicalFix_A_explicit_gate,6623800,1,1.5867855548858643,0.0724453553557396,0.21335023641586304,False,False,0.2627688944339752,0.008412884548306465
Model6PhysicalFix_A_explicit_gate,6623800,2,1.6218302249908447,0.30791187286376953,0.2180609107017517,False,False,0.004103580489754677,0.0011347895488142967
Model6PhysicalFix_A_explicit_gate,6623800,3,2.0517919063568115,0.2400464564561844,0.2758716940879822,False,False,0.032772477716207504,0.0025778908748179674
Model6PhysicalFix_A_explicit_gate,6623800,4,2.1769280433654785,0.3795962929725647,0.292702853679657,False,False,0.007428869139403105,0.007588049862533808
Model6PhysicalFix_A_explicit_gate,6632400,1,1.0258785486221313,0.06840991973876953,0.2018755078315735,False,False,0.19141308963298798,0.0033882693387567997
Model6PhysicalFix_A_explicit_gate,6632400,2,1.033998966217041,0.3086880147457123,0.20347276329994202,False,False,0.005472975317388773,0.0007911793072707951
Model6PhysicalFix_A_explicit_gate,6632400,3,1.4499934911727905,0.2569759786128998,0.28533488512039185,False,False,0.06256034225225449,0.0017235864652320743
Model6PhysicalFix_A_explicit_gate,6632400,4,1.571734070777893,0.3659260869026184,0.30929866433143616,False,False,0.0183993112295866,0.006451215595006943
Model6PhysicalFix_A_explicit_gate,6746095,1,1.4273853302001953,0.058610498905181885,0.1947328746318817,False,False,0.2577834725379944,0.00923060066998005
Model6PhysicalFix_A_explicit_gate,6746095,2,2.031303882598877,0.24475108087062836,0.2771223485469818,False,False,0.004785158671438694,0.003399164415895939
Model6PhysicalFix_A_explicit_gate,6746095,3,1.8867442607879639,0.3912922739982605,0.2574005424976349,False,False,0.03523344174027443,0.0029375466983765364
Model6PhysicalFix_A_explicit_gate,6746095,4,1.984382152557373,0.30534622073173523,0.2707275450229645,False,False,0.007010156288743019,0.006261120550334454
Model6PhysicalFix_A_explicit_gate,6784000,1,0.03358107805252075,0.33633261919021606,0.06924654543399811,False,False,0.0043549793772399426,0.0014439572114497423
Model6PhysicalFix_A_explicit_gate,6784000,2,0.039043229073286057,0.3328322172164917,0.0805094838142395,False,False,0.005851957947015762,8.249873644672334e-05
Model6PhysicalFix_A_explicit_gate,6784000,3,0.1841357797384262,0.09851747751235962,0.3796985149383545,False,False,0.04816325381398201,0.0009414563537575305
Model6PhysicalFix_A_explicit_gate,6784000,4,0.22819261252880096,0.23231765627861023,0.4705457389354706,False,False,0.1036565974354744,0.0017205311451107264
Model6PhysicalFix_A_explicit_gate,6803510,1,0.2223452776670456,0.41514748334884644,0.17166590690612793,False,False,0.0041076610796153545,0.00973049271851778
Model6PhysicalFix_A_explicit_gate,6803510,2,0.16898909211158752,0.30093473196029663,0.13047030568122864,False,False,0.008122648112475872,0.00028608745196834207
Model6PhysicalFix_A_explicit_gate,6803510,3,0.5780923366546631,0.09149161726236343,0.44630879163742065,False,False,0.11231373250484467,0.0057292236015200615
Model6PhysicalFix_A_explicit_gate,6803510,4,0.32580748200416565,0.19242623448371887,0.2515418529510498,False,False,0.11344516277313232,0.0015148313250392675
Model6PhysicalFix_A_explicit_gate,6803530,1,0.24711602926254272,0.3257569372653961,0.17461754381656647,False,False,0.0033181821927428246,0.010713714174926281
Model6PhysicalFix_A_explicit_gate,6803530,2,0.1721811294555664,0.3481523096561432,0.12166663259267807,False,False,0.00900343619287014,0.00029055133927613497
Model6PhysicalFix_A_explicit_gate,6803530,3,0.6023802161216736,0.07468067109584808,0.4256422519683838,False,False,0.09828497469425201,0.005683647468686104
Model6PhysicalFix_A_explicit_gate,6803530,4,0.3935157358646393,0.2514100968837738,0.2780652344226837,False,False,0.14132368564605713,0.001815984956920147
Model6PhysicalFix_A_explicit_gate,6814000,1,0.418682724237442,0.39840012788772583,0.2015354335308075,False,False,0.009082944132387638,0.016812583431601524
Model6PhysicalFix_A_explicit_gate,6814000,2,0.43041983246803284,0.33589234948158264,0.20718351006507874,False,False,0.017541807144880295,0.0012481679441407323
Model6PhysicalFix_A_explicit_gate,6814000,3,0.6433429718017578,0.053582560271024704,0.3096650540828705,False,False,0.1669420301914215,0.004732023924589157
Model6PhysicalFix_A_explicit_gate,6814000,4,0.5850268006324768,0.21212497353553772,0.28160524368286133,False,False,0.1288212686777115,0.0017562886932864785
Model6PhysicalFix_A_explicit_gate,6847900,1,0.004780616145581007,0.07814867049455643,0.024421755224466324,False,False,0.0016176241915673018,0.0003116553707513958
Model6PhysicalFix_A_explicit_gate,6847900,2,0.008932851254940033,0.791472315788269,0.04563351720571518,False,False,0.0018923261668533087,3.859854405163787e-05
Model6PhysicalFix_A_explicit_gate,6847900,3,0.08404824882745743,0.01914297230541706,0.4293619990348816,False,False,0.03753999248147011,0.0011086484882980585
Model6PhysicalFix_A_explicit_gate,6847900,4,0.09799038618803024,0.11123601347208023,0.5005839467048645,False,False,0.05786141753196716,0.001022231299430132
Model6PhysicalFix_A_explicit_gate,6853800,1,0.057462744414806366,0.1285003423690796,0.09354642033576965,False,False,0.004993417300283909,0.0032503872644156218
Model6PhysicalFix_A_explicit_gate,6853800,2,0.0461307130753994,0.7525634169578552,0.07509907335042953,False,False,0.003878117771819234,0.00016730210336390883
Model6PhysicalFix_A_explicit_gate,6853800,3,0.25890809297561646,0.022700289264321327,0.42149341106414795,False,False,0.07950567454099655,0.0028085499070584774
Model6PhysicalFix_A_explicit_gate,6853800,4,0.2517646253108978,0.09623590111732483,0.4098626673221588,False,False,0.11587952822446823,0.0018898980924859643
Model6PhysicalFix_A_explicit_gate,6876700,1,0.05102462321519852,0.23372913897037506,0.08080342411994934,False,False,0.004334674682468176,0.004380583297461271
Model6PhysicalFix_A_explicit_gate,6876700,2,0.0849132239818573,0.5511772632598877,0.1344720423221588,False,False,0.01142215821892023,0.000638457655441016
Model6PhysicalFix_A_explicit_gate,6876700,3,0.23172806203365326,0.04492157697677612,0.3669767379760742,False,False,0.07067043334245682,0.0026031944435089827
Model6PhysicalFix_A_explicit_gate,6876700,4,0.26379528641700745,0.17017203569412231,0.4177534580230713,False,False,0.0995054617524147,0.0020112060010433197
Model6PhysicalFix_A_explicit_gate,6878000,1,0.19946163892745972,0.4743243455886841,0.15800265967845917,False,False,0.015311927534639835,0.010264812968671322
Model6PhysicalFix_A_explicit_gate,6878000,2,0.21152880787849426,0.28727614879608154,0.16756126284599304,False,False,0.018495293334126472,0.001249302993528545
Model6PhysicalFix_A_explicit_gate,6878000,3,0.44620412588119507,0.03110184520483017,0.3534427881240845,False,False,0.11972283571958542,0.004316272214055061
Model6PhysicalFix_A_explicit_gate,6878000,4,0.4052090048789978,0.20729771256446838,0.32098186016082764,False,False,0.12321141362190247,0.0018795679789036512
Model6PhysicalFix_A_explicit_gate,6879650,1,0.44387373328208923,0.2790524959564209,0.1861371248960495,False,False,0.01006327010691166,0.01581624522805214
Model6PhysicalFix_A_explicit_gate,6879650,2,0.37263914942741394,0.16297535598278046,0.15626390278339386,False,False,0.027089588344097137,0.0007618896779604256
Model6PhysicalFix_A_explicit_gate,6879650,3,0.9296533465385437,0.04739796370267868,0.3898378908634186,False,False,0.07728179544210434,0.007259896025061607
Model6PhysicalFix_A_explicit_gate,6879650,4,0.6384955644607544,0.5105741620063782,0.26775068044662476,False,False,0.1374792605638504,0.0026348885148763657
Model6PhysicalFix_A_explicit_gate,6885500,1,0.4663727581501007,0.3611275553703308,0.2459844946861267,False,False,0.013410896062850952,0.02491798624396324
Model6PhysicalFix_A_explicit_gate,6885500,2,0.24031195044517517,0.40856650471687317,0.12675222754478455,False,False,0.012819301337003708,0.0006551227415911853
Model6PhysicalFix_A_explicit_gate,6885500,3,0.6833223104476929,0.045669808983802795,0.3604010045528412,False,False,0.19464139640331268,0.006656320299953222
Model6PhysicalFix_A_explicit_gate,6885500,4,0.5059270262718201,0.1846361756324768,0.2668479084968567,False,False,0.1649906039237976,0.0022059911862015724
Model6PhysicalFix_A_explicit_gate,6888500,1,0.5166481137275696,0.4473106563091278,0.19422392547130585,False,False,0.01126073021441698,0.01890784502029419
Model6PhysicalFix_A_explicit_gate,6888500,2,0.4839228093624115,0.18750301003456116,0.1819189190864563,False,False,0.03768593817949295,0.0016653186175972223
Model6PhysicalFix_A_explicit_gate,6888500,3,0.9506763815879822,0.044480662792921066,0.3573821783065796,False,False,0.1114601120352745,0.007475926540791988
Model6PhysicalFix_A_explicit_gate,6888500,4,0.7087879180908203,0.32070568203926086,0.2664581835269928,False,False,0.14281289279460907,0.0027754968032240868
Model6PhysicalFix_A_explicit_gate,6889200,1,0.5621730089187622,0.402746319770813,0.2267460823059082,False,False,0.007660584524273872,0.025975577533245087
Model6PhysicalFix_A_explicit_gate,6889200,2,0.4737677276134491,0.38077884912490845,0.19108842313289642,False,False,0.020085759460926056,0.001564969657920301
Model6PhysicalFix_A_explicit_gate,6889200,3,0.8001423478126526,0.053010351955890656,0.3227206766605377,False,False,0.19640950858592987,0.0068725235760211945
Model6PhysicalFix_A_explicit_gate,6889200,4,0.6431990265846252,0.1634644716978073,0.25942984223365784,False,False,0.15587295591831207,0.0024053738452494144
Model6PhysicalFix_A_explicit_gate,6889500,1,0.6548407077789307,0.4454134702682495,0.24814625084400177,False,False,0.008788672275841236,0.032421767711639404
Model6PhysicalFix_A_explicit_gate,6889500,2,0.4781259596347809,0.3709104657173157,0.18118269741535187,False,False,0.02034878358244896,0.0016483347862958908
Model6PhysicalFix_A_explicit_gate,6889500,3,0.8598548173904419,0.03309828042984009,0.32583075761795044,False,False,0.1981215476989746,0.007866491563618183
Model6PhysicalFix_A_explicit_gate,6889500,4,0.646059513092041,0.15057776868343353,0.24482318758964539,False,False,0.1645185947418213,0.0023688452783972025
Model6PhysicalFix_A_explicit_gate,6892000,1,0.7254720330238342,0.47036319971084595,0.24407470226287842,False,False,0.009361854754388332,0.031578682363033295
Model6PhysicalFix_A_explicit_gate,6892000,2,0.5327597856521606,0.30240821838378906,0.17923980951309204,False,False,0.03131029009819031,0.002200583228841424
Model6PhysicalFix_A_explicit_gate,6892000,3,0.8933133482933044,0.04646995663642883,0.3005387485027313,False,False,0.19561229646205902,0.006555897183716297
Model6PhysicalFix_A_explicit_gate,6892000,4,0.8207298517227173,0.18075858056545258,0.27612823247909546,False,False,0.16249550879001617,0.002627776237204671
Model6PhysicalFix_A_explicit_gate,6903400,1,0.8433688282966614,0.47410473227500916,0.21762393414974213,False,False,0.0030085889156907797,0.02738110162317753
Model6PhysicalFix_A_explicit_gate,6903400,2,0.8849889636039734,0.20673875510692596,0.22836193442344666,False,False,0.029101498425006866,0.002362151863053441
Model6PhysicalFix_A_explicit_gate,6903400,3,1.201032280921936,0.06623874604701996,0.30991291999816895,False,False,0.11620810627937317,0.007245884742587805
Model6PhysicalFix_A_explicit_gate,6903400,4,0.9459049701690674,0.25291773676872253,0.24408598244190216,False,False,0.14800947904586792,0.0022957308683544397
Model6PhysicalFix_A_explicit_gate,6906800,1,0.9361864924430847,0.49886685609817505,0.22403688728809357,False,False,0.016109226271510124,0.021350527182221413
Model6PhysicalFix_A_explicit_gate,6906800,2,0.6923553347587585,0.19273053109645844,0.16568580269813538,False,False,0.0427892804145813,0.001571945264004171
Model6PhysicalFix_A_explicit_gate,6906800,3,1.4026442766189575,0.047071006149053574,0.3356643319129944,False,False,0.12610839307308197,0.006941599305719137
Model6PhysicalFix_A_explicit_gate,6906800,4,1.1474148035049438,0.2613315284252167,0.27459296584129333,False,False,0.12789104878902435,0.0024366960860788822
Model6PhysicalFix_A_explicit_gate,6910800,1,0.6426092386245728,0.4703748822212219,0.212240532040596,False,False,0.009560682810842991,0.023108135908842087
Model6PhysicalFix_A_explicit_gate,6910800,2,0.5569276809692383,0.268265962600708,0.18393953144550323,False,False,0.03290969505906105,0.001418830594047904
Model6PhysicalFix_A_explicit_gate,6910800,3,1.0869449377059937,0.04023488238453865,0.35899120569229126,False,False,0.12371963262557983,0.008023714646697044
Model6PhysicalFix_A_explicit_gate,6910800,4,0.7412014007568359,0.22112427651882172,0.24480776488780975,False,False,0.14787648618221283,0.0022742326837033033
Model6PhysicalFix_A_explicit_gate,6911900,1,0.6740308403968811,0.5163015127182007,0.2172326296567917,False,False,0.009989802725613117,0.026371575891971588
Model6PhysicalFix_A_explicit_gate,6911900,2,0.5909935235977173,0.24953049421310425,0.1904696375131607,False,False,0.02855009399354458,0.001856861519627273
Model6PhysicalFix_A_explicit_gate,6911900,3,1.0779107809066772,0.03955303132534027,0.34739652276039124,False,False,0.14857496321201324,0.008730102330446243
Model6PhysicalFix_A_explicit_gate,6911900,4,0.7598047256469727,0.19461490213871002,0.24488206207752228,False,False,0.15412284433841705,0.002369698602706194
Model6PhysicalFix_A_explicit_gate,6917000,1,0.8343576192855835,0.5024820566177368,0.22884051501750946,False,False,0.021364498883485794,0.02455963008105755
Model6PhysicalFix_A_explicit_gate,6917000,2,0.5810933709144592,0.19372621178627014,0.1593761444091797,False,False,0.051115356385707855,0.001508875284343958
Model6PhysicalFix_A_explicit_gate,6917000,3,1.2860291004180908,0.03841106966137886,0.35271745920181274,False,False,0.10312768816947937,0.007251147646456957
Model6PhysicalFix_A_explicit_gate,6917000,4,0.9444736242294312,0.2653806209564209,0.2590469419956207,False,False,0.13742688298225403,0.0026269471272826195
Model6PhysicalFix_A_explicit_gate,6918460,1,0.863165557384491,0.31027644872665405,0.23197394609451294,False,False,0.018679477274417877,0.015838783234357834
Model6PhysicalFix_A_explicit_gate,6918460,2,0.5065819621086121,0.1478843092918396,0.13614292442798615,False,False,0.04289497807621956,0.0005816841730847955
Model6PhysicalFix_A_explicit_gate,6918460,3,1.29802668094635,0.07157797366380692,0.3488397002220154,False,False,0.09353595972061157,0.005737155210226774
Model6PhysicalFix_A_explicit_gate,6918460,4,1.053114652633667,0.47026121616363525,0.2830270528793335,False,False,0.1593148410320282,0.0024227160029113293
Model6PhysicalFix_A_explicit_gate,6919500,1,0.8804444670677185,0.2914695739746094,0.2211877554655075,False,False,0.01445478294044733,0.01687471941113472
Model6PhysicalFix_A_explicit_gate,6919500,2,0.7234669923782349,0.3587590456008911,0.1817512959241867,False,False,0.05910670757293701,0.001951848971657455
Model6PhysicalFix_A_explicit_gate,6919500,3,1.2252345085144043,0.06801113486289978,0.3078065812587738,False,False,0.1409941464662552,0.005550706293433905
Model6PhysicalFix_A_explicit_gate,6919500,4,1.1512845754623413,0.2817602753639221,0.2892360985279083,False,False,0.12860846519470215,0.003112178295850754
Model6PhysicalFix_A_explicit_gate,6921070,1,0.9624300599098206,0.34975752234458923,0.23499572277069092,False,False,0.019045503810048103,0.020436393097043037
Model6PhysicalFix_A_explicit_gate,6921070,2,0.5591612458229065,0.15992633998394012,0.1365300565958023,False,False,0.05100998282432556,0.0006471555097959936
Model6PhysicalFix_A_explicit_gate,6921070,3,1.435341238975525,0.07296589761972427,0.35046547651290894,False,False,0.06877607852220535,0.0069162361323833466
Model6PhysicalFix_A_explicit_gate,6921070,4,1.1384963989257812,0.41735023260116577,0.2779918313026428,False,False,0.15500904619693756,0.0025175176560878754
Model6PhysicalFix_A_explicit_gate,6921200,1,0.974493145942688,0.24591132998466492,0.2340575009584427,False,False,0.01528988964855671,0.02087121456861496
Model6PhysicalFix_A_explicit_gate,6921200,2,0.5333876013755798,0.17535296082496643,0.12811100482940674,False,False,0.050590358674526215,0.0005760949570685625
Model6PhysicalFix_A_explicit_gate,6921200,3,1.5286474227905273,0.08379045128822327,0.36715543270111084,False,False,0.0664970874786377,0.007620141375809908
Model6PhysicalFix_A_explicit_gate,6921200,4,1.1268552541732788,0.494945228099823,0.27065879106521606,False,False,0.1760740727186203,0.002786661498248577
