basin_id,lat,lon,aridity_index,mean_lai,mean_realized_arz_mm
1350140,42.42897,-74.47293,0.6398831009864807,2.344235181808472,57.64943880616237
1365000,41.86648,-74.4871,0.5468335151672363,2.162531852722168,69.27413424516077
1411300,39.30694,-74.82056,0.7982944846153259,1.2994143962860107,118.13030930595863
1413500,42.14481,-74.65349,0.5831020474433899,1.8176499605178835,62.20340211697359
1414500,42.1062,-74.73043,0.5602417588233948,1.854433536529541,64.01973876928757
1415000,42.12009,-74.81849,0.5930131673812866,1.9055591821670528,56.85207307188588
1423000,42.1662,-75.13989,0.6012159585952759,1.8020957708358765,56.94386193525576
1434025,41.99537,-74.50099,0.5121553540229797,0.5041308999061584,65.48729202011506
1435000,41.89009,-74.58988,0.532018780708313,2.063171863555908,70.88293156690854
1439500,41.08815,-75.03767,0.6365445852279663,2.199951648712158,92.31096572687991
1440000,41.10667,-74.95222,0.6600243449211121,2.3093419075012207,103.464372208789
1440400,41.08481,-75.21462,0.6224811673164368,2.177333354949951,84.8915556417501
1451800,40.66176,-75.62685,0.6904674768447876,1.3364708423614502,72.67639234081675
1466500,39.885,-74.50528,0.8643959760665894,0.7002847194671631,197.60394284463663
1484100,38.90578,-75.51275,0.7836195230484009,0.6664897799491882,138.79877828885918
1485500,38.22892,-75.47144,0.8116757869720459,1.5905017852783203,106.24035490731902
1486000,38.21389,-75.67139,0.816886842250824,2.693206548690796,88.90790232586848
1487000,38.72833,-75.56186,0.7809343338012695,1.2984445095062256,129.6682977587621
1491000,38.99719,-75.78581,0.7843862175941467,1.6486042737960815,108.65180895854618
1510000,42.54118,-75.89964,0.647206723690033,2.1468546390533447,57.94657395638391
1516500,41.79091,-77.01469,0.7120198607444763,2.085386276245117,64.63019345010757
1518862,41.92313,-77.53193,0.7480387091636658,1.9448665380477903,62.0091251071123
1532000,41.70702,-76.48467,0.7188891172409058,2.105995178222656,41.96813568622445
1539000,41.07814,-76.43106,0.6893972754478455,2.234499454498291,63.3198974708241
1542810,41.57895,-78.29251,0.6628879904747009,0.5441381335258484,39.47986978186941
1543000,41.4134,-78.19695,0.6715822219848633,0.5018248558044434,37.73391390673586
1543500,41.31728,-78.10306,0.6699835062026978,1.972620964050293,38.62687421989476
1544500,41.4759,-77.82582,0.6810411214828491,1.9417884349823,51.7998069261717
1545600,41.38951,-77.69082,0.6789721250534058,2.132652521133423,46.075073084097575
1547700,41.05951,-77.60583,0.7487682104110718,2.2985849380493164,66.05191220121459
1548500,41.52174,-77.44748,0.7204355001449585,2.005390167236328,50.21331951683032
1549500,41.47368,-77.23081,0.6883711814880371,2.107299327850342,47.49195447579899
1550000,41.41841,-77.03275,0.6804351806640625,2.1482949256896973,48.72475937627314
1552000,41.32508,-76.91246,0.6648448705673218,2.2257235050201416,47.10250015331894
1552500,41.35702,-76.53467,0.6326097846031189,2.0802931785583496,58.37140915275904
1557500,40.68367,-78.23362,0.7483418583869934,2.218838930130005,64.38052421304558
1567500,40.37092,-77.40221,0.7575274109840393,0.5002805590629578,75.19277946025183
1568000,40.32342,-77.16887,0.728279709815979,2.3168344497680664,68.15518977124667
1580000,39.62997,-76.40331,0.7364373803138733,1.5702826976776123,176.36074712481414
1583500,39.51078,-76.6765,0.7825867533683777,1.9800442457199097,156.6290607076423
1586610,39.45189,-76.95531,0.7698362469673157,1.5644937753677368,179.1966455588051
1591400,39.25597,-77.05106,0.7987880110740662,1.514816164970398,175.5835740203774
1594950,39.27669,-79.39031,0.6256999969482422,0.5950629711151123,44.92376610884202
1596500,39.57006,-79.10194,0.7352662086486816,2.0269811153411865,58.43045245010632
1605500,38.63567,-79.33782,0.784054696559906,0.551510751247406,61.91619785129208
1606500,38.99122,-79.17587,0.7429977655410767,2.3678040504455566,43.299976650305226
1613050,39.89842,-78.13223,0.7922105193138123,2.5264317989349365,63.38545693078818
1620500,38.33763,-79.24004,0.7437491416931152,2.493155002593994,52.32480505474903
1632000,38.63706,-78.8528,0.8699941635131836,2.599442958831787,51.675467354164745
1632900,38.69345,-78.64279,0.8915849924087524,1.981405019760132,90.25574724176847
1634500,39.08122,-78.32945,0.8471001982688904,2.6034750938415527,62.758379330402704
1638480,39.25455,-77.57638,0.8430324792861938,1.8466660976409912,107.0075593796236
1639500,39.61236,-77.23744,0.7841347455978394,1.387609839439392,109.8915769779284
1644000,39.01955,-77.57749,0.8391919136047363,1.8457509279251096,77.53142117366104
1658500,38.58734,-77.4286,0.834475040435791,0.6322511434555054,79.91539189014411
1664000,38.53068,-77.8136,0.8167611360549927,2.3807406425476074,76.8950377184232
1666500,38.32513,-78.09556,0.8304279446601868,0.5448346138000488,79.58466701678147
1667500,38.35041,-77.975,0.8379586935043335,2.4454500675201416,69.8176217731017
1669000,37.87708,-76.90052,0.837684154510498,2.652825117111206,102.74488200095256
1669520,37.63375,-76.69635,0.8218821287155151,2.6060774326324463,97.78858476364825
2011400,38.04235,-79.88144,0.7733005881309509,2.2935690879821777,73.93222761058442
2011460,38.2454,-79.76866,0.7392908334732056,2.1069281101226807,52.12827236483971
2013000,37.8029,-80.047,0.8548496961593628,2.357637405395508,52.90684741751777
2014000,37.72901,-80.04228,0.8156406283378601,2.35494327545166,56.8450519717029
2015700,38.1954,-79.57032,0.7941590547561646,0.5456172227859497,70.66623622889414
2016000,37.7918,-79.75949,0.8184329271316528,2.538758039474488,57.01551144252317
2017500,37.50624,-80.10671,0.8591020703315735,0.5337653756141663,64.17518502496677
2018000,37.66596,-79.91144,0.8576520681381226,2.574531316757202,55.94851302395643
2027000,37.71542,-78.98169,0.7626517415046692,2.3593547344207764,75.92748333429155
2027500,37.70236,-79.02752,0.7204324007034302,2.386445999145508,64.84255019363901
2028500,37.86959,-78.82335,0.7807132005691528,2.6063053607940674,92.9440990576106
2038850,37.41542,-78.63584,0.9173972010612488,2.79187536239624,111.20127967657628
2046000,37.06709,-77.60249,0.8409775495529175,2.803269386291504,75.69160393350946
2051000,36.99737,-78.34972,0.8575015664100647,0.7275631427764893,148.7778465631648
2051500,36.71681,-77.83166,0.9331390261650084,2.707298994064331,72.61308340270016
2053200,36.37083,-77.02556,0.8389320969581604,1.5761942863464355,76.42386354758675
2053800,37.14013,-80.26643,0.8263392448425293,2.5300981998443604,92.44264568545388
2055100,37.41763,-79.93532,0.8717825412750244,1.717661738395691,91.32955378793324
2056900,37.04514,-79.8442,0.8508856892585754,2.52549409866333,123.4919759044031
2059500,37.1732,-79.52031,1.0327856540679932,2.174107789993286,104.20724073250943
2064000,37.12681,-78.95974,0.9453861117362976,2.480491876602173,92.57705548514978
2065500,37.07931,-78.76362,1.1795201301574707,2.741325855255127,82.01265844608619
2069700,36.57097,-80.12949,0.7712748050689697,2.6857564449310303,116.12513192314849
2070000,36.56819,-79.98726,1.1397621631622314,2.728186845779419,100.41517588926465
2074500,36.61958,-79.50419,1.0462877750396729,1.7008317708969116,101.57979349873322
2077200,36.39778,-79.19667,0.8726342916488647,1.6391631364822388,99.49554887891011
2081500,36.19417,-78.58306,0.8545820713043213,2.096917629241944,66.85162026692011
2082950,36.18333,-77.87611,0.9678032994270324,2.695657253265381,60.68958698047472
2092500,35.06417,-77.46139,0.8638595938682556,1.6258890628814695,86.09801747238012
2096846,35.98722,-79.20611,0.9533601403236388,2.796954870223999,113.18019526673616
2102908,35.18278,-79.1775,0.9000457525253296,1.5115156173706057,147.7386554280083
2108000,34.82889,-77.83222,0.8418707251548767,1.3777546882629397,85.43674139133181
2111180,36.07139,-81.40306,0.7322070002555847,2.7318336963653564,110.3299222223122
2111500,36.175,-81.16889,0.8219616413116455,2.79453444480896,129.89044405844422
2112120,36.25028,-81.04444,0.7866962552070618,2.678406953811645,145.35485514142823
2112360,36.31139,-80.80722,0.8315532207489014,2.574917793273926,125.8999424701321
2118500,36.00056,-80.74556,0.8160580992698669,2.002598285675049,134.972501645103
2125000,35.33472,-80.33556,0.952101707458496,1.5976401567459106,40.32970334091507
2128000,35.38722,-79.83139,0.9065017104148864,2.585052967071533,62.18162801331424
2137727,35.68583,-82.06028,0.6948145031929016,2.2542800903320312,138.7648665450267
2140991,35.83361,-81.71194,0.7426299452781677,2.4780492782592773,106.42820601194396
2143000,35.68444,-81.40333,0.7875931859016418,2.1665260791778564,130.02543103509976
2143040,35.59069,-81.56704,0.6946423649787903,1.059922456741333,137.9280969094438
2149000,35.42345,-82.1115,0.7834656834602356,2.755861520767212,149.73774082735957
2152100,35.49306,-81.68222,0.8241028189659119,2.8601937294006348,137.45794644628177
2177000,34.81398,-83.30599,0.5231470465660095,2.2702174186706543,233.0771167558091
2178400,34.89037,-83.53044,0.5394382476806641,2.5882246494293213,211.4717503697534
2193340,33.68263,-82.85792,0.9238367676734924,1.9950463771820068,109.50266463775272
2196000,33.7293,-82.18179,1.174875020980835,1.6084884405136108,56.77439524540394
2198100,32.93766,-81.81539,1.0855629444122314,1.6319907903671265,83.35869615777258
2202600,32.16798,-81.48817,0.9472233653068542,1.5658890008926392,60.42838198439355
2212600,33.09985,-83.72351,1.1915264129638672,1.9320862293243408,80.97479268359668
2215100,32.23944,-83.50167,0.9416596293449402,1.3362048864364624,78.38895592373595
2216180,31.99139,-82.92194,0.9354568719863892,1.8050373792648315,72.48196347740189
2221525,33.25236,-83.48128,0.9354846477508544,1.922109007835388,136.7633222933994
2231000,30.35885,-82.0815,0.9154281616210938,1.9919582605361936,73.87956344509108
2231342,27.56865,-80.79617,0.924647867679596,1.554702639579773,76.16558585895372
2235200,28.87453,-81.48938,1.1016991138458252,1.844327449798584,138.8996212989402
2245500,29.97941,-81.85204,1.0144387483596802,1.5947014093399048,82.85485057374774
2246000,30.1133,-81.90649,0.8875613212585449,1.6542446613311768,68.5586177411578
2296500,27.37504,-81.79647,0.953196346759796,1.4898759126663208,97.8918327549814
2297155,27.48726,-82.02342,0.9745660424232484,1.4101561307907104,106.85924981114287
2297310,27.19949,-81.98842,1.052384853363037,1.5300039052963257,66.26285870550845
2298123,27.052,-81.78453,0.9568809270858764,1.4911268949508667,69.55966492747059
2298608,27.34366,-82.15676,0.929740071296692,1.469712257385254,71.2132903278951
2299950,27.47365,-82.2112,0.888950526714325,1.3136035203933716,61.38203223329496
2300700,27.79197,-82.35204,1.1172316074371338,1.2190850973129272,56.71917304974835
2310947,28.31195,-82.05591,0.9432361125946044,1.5897152423858645,111.1963871492698
2312200,28.57277,-82.15536,1.0520682334899902,1.6030185222625732,128.63086710883047
2314500,30.68056,-82.56056,0.9523521065711976,0.677331805229187,108.62598063515406
2315500,30.32578,-82.73818,1.0112502574920654,1.830439567565918,105.01409938305392
2324400,30.09827,-83.47181,0.9908767938613892,2.126434326171875,194.5674245270048
2327100,30.12937,-84.49435,0.784210741519928,1.8871394395828247,58.93314947927927
2342933,32.01766,-85.29577,0.8585705161094666,1.7062605619430542,126.43885003660996
2349900,32.19556,-83.90222,0.9308719635009766,1.1163791418075562,87.36434833479963
2350900,31.76444,-84.25333,0.8681628108024597,1.6699581146240234,109.60193481939643
2361000,31.34295,-85.61049,0.8313663005828857,1.7068897485733032,92.6990693091998
2363000,31.59489,-85.783,1.0532557964324951,1.8184741735458367,127.48165603570855
2369800,31.02768,-86.70996,0.8046660423278809,1.4898574352264404,156.95403236045215
2371500,31.5735,-86.25162,0.7928453683853149,1.4121384620666504,120.47271331519754
2372250,31.59627,-86.40552,0.7894470691680908,1.6471554040908811,127.24483936836867
2374500,31.4185,-86.98664,0.9840174913406372,1.2573314905166626,157.8490733964575
2381600,34.57037,-84.46882,0.7056564688682556,2.6832079887390137,79.73027086962877
2384540,34.87202,-84.72133,0.5653001666069031,2.9320363998413086,128.10929944963868
2395120,34.24278,-84.88972,0.7850752472877502,1.2477784156799316,127.62525308034265
2408540,32.91679,-86.27025,0.7713565826416016,2.066417932510376,136.3031667617795
2415000,33.06679,-85.87913,0.73995041847229,1.767316460609436,145.1572487265943
2422500,32.58291,-86.9036,0.7705402970314026,1.8852839469909668,154.15855065095292
2427250,31.99626,-87.06832,0.9822341203689576,1.5177459716796875,102.15774399025813
2430085,34.46667,-88.28361,0.6962970495223999,1.79411518573761,217.03022247275464
2430615,34.3925,-88.355,0.6956748962402344,2.3331995010375977,231.97871641634936
2450250,34.28538,-87.39891,0.6948295831680298,2.825782299041748,87.26890088463595
2464000,33.47928,-87.59723,0.7027588486671448,2.57946252822876,93.26057505742502
2464146,33.41345,-87.51056,0.7284440994262695,2.659562110900879,153.3539339731505
2464360,33.42484,-87.64251,0.7716161012649536,2.527108192443848,174.85558436408184
2465493,32.99735,-87.62223,0.8878142833709717,1.8771556615829468,204.08929744204545
2469800,31.74432,-88.02251,0.8014817237854004,1.616687536239624,126.4220892023183
2472000,31.70694,-89.40694,0.7617496848106384,1.9535605907440183,84.95868861429403
2472500,31.42583,-89.41472,0.8501705527305603,1.9936383962631223,119.92306932538808
2479155,31.02528,-89.01667,0.7226367592811584,1.4674131870269775,128.17012733742146
2479300,30.73611,-88.78111,0.6956728100776672,1.4705073833465576,105.7387602991117
2479560,30.80908,-88.45863,0.6849685311317444,1.823700308799744,101.00711142213964
2481000,30.55861,-89.12194,0.6710872054100037,1.7366859912872314,91.17559353612074
2481510,30.48361,-89.27444,0.6959983706474304,1.736718773841858,110.44185242232538
3010655,41.96173,-78.19807,0.6884605884552002,1.8817719221115112,47.63874294888823
3011800,41.76645,-78.71864,0.6277467012405396,1.960143685340881,40.08057550383998
3015500,41.85256,-79.31727,0.628297746181488,2.0711941719055176,46.32522716833784
3021350,42.01533,-79.78255,0.6146413683891296,2.117359638214112,49.819524031787225
3026500,41.63117,-78.57669,0.6391967535018921,2.144258975982666,45.26997601809696
3028000,41.57534,-78.69225,0.6532458662986755,2.138862609863281,44.89799915467068
3049000,40.7159,-79.69949,0.7226699590682983,2.0378787517547607,56.9275992510636
3049800,40.52035,-79.93811,0.8036940097808838,1.5136758089065552,71.4139648791886
3050000,38.80927,-79.88173,0.6404775381088257,2.134312629699707,33.76371873045168
3066000,39.12705,-79.46838,0.5888904333114624,0.5397078990936279,27.143551031719444
3069500,39.12288,-79.68117,0.6005441546440125,2.0748305320739746,28.32083770945508
3070500,39.61564,-79.70477,0.6580303311347961,1.823325634002685,41.682828891971376
3076600,39.65614,-79.39411,0.6676070690155029,1.6427855491638184,49.77779627899376
3078000,39.70219,-79.13639,0.6945604085922241,1.8483572006225584,44.80043415850065
3140000,40.36285,-81.86236,0.8385220170021057,1.438400387763977,72.09433223009327
3144000,40.13257,-82.14792,0.8189730644226074,1.6515686511993408,62.04614806971557
3159540,39.06369,-81.8818,0.799791157245636,2.1637156009674072,62.53679252284399
3161000,36.39333,-81.40694,0.666745662689209,0.5771381258964539,126.90799748642988
3164000,36.64735,-80.97897,0.7133501768112183,2.4619059562683105,107.04598319006132
3165000,36.64596,-80.91924,0.7259776592254639,2.3828723430633545,126.15008900491485
3170000,37.03763,-80.55672,0.8478828072547913,2.576633214950561,113.0696250531203
3173000,37.26818,-80.70951,0.8710416555404663,2.51413631439209,53.65109386433648
3180500,38.54373,-79.83312,0.6571959257125854,0.5538643002510071,42.127052603030776
3182500,38.18595,-80.13062,0.709210991859436,2.1024272441864014,48.672673709637536
3186500,38.379,-80.48397,0.6070539355278015,2.0591957569122314,37.17740517790506
3187500,38.29539,-80.52648,0.6097615361213684,2.109127998352051,42.94057500856291
3213700,37.67316,-82.28014,0.7516756057739258,2.2626841068267822,43.6492910603577
3237280,38.64369,-83.21574,0.724090576171875,2.28059196472168,84.56884847485382
3237500,38.80368,-83.42102,0.7912082672119141,1.4713640213012695,51.77125312664536
3238500,38.85813,-83.92854,0.7858372926712036,1.1347789764404297,43.85900201512897
3241500,39.72284,-83.88271,0.8181349039077759,0.8951672911643982,80.02395892138898
3280700,37.16509,-83.30796,0.6842867732048035,2.3482611179351807,77.9089747429068
3281100,37.15203,-83.7602,0.7041131258010864,0.570460319519043,71.2122342126564
3281500,37.47981,-83.67519,0.7028293609619141,2.296445369720459,46.53251460878317
3285000,37.64202,-84.66078,0.765992283821106,1.721446871757507,55.61775277857146
3291780,38.87811,-85.25718,0.7130900621414185,1.706237554550171,73.85300955286773
3300400,37.83284,-85.29607,0.7810589075088501,1.620069980621338,48.47008743088575
3338780,40.26531,-87.6428,0.8509235978126526,0.8561433553695679,56.20740757660397
3340800,39.81255,-86.9539,0.8060791492462158,0.8249971270561218,80.10003452097375
3346000,39.01004,-87.94559,0.8305362462997437,0.9055865406990052,46.76427945798713
3357350,39.76171,-86.72945,0.7856523394584656,0.9181222319602966,59.4051224443899
3364500,39.27477,-85.70165,0.7585121989250183,0.899619460105896,71.081128738074
3366500,38.80422,-85.67386,0.7166314721107483,1.4026751518249512,58.7747729929896
3368000,39.07033,-85.48608,0.7314919233322144,2.161846876144409,74.40238764386561
3384450,37.47227,-88.54727,0.7445021867752075,2.6295037269592285,72.48303069965446
3439000,35.14333,-82.82472,0.4890390932559967,2.538033962249756,228.6933774549523
3450000,35.65306,-82.40528,0.6617993712425232,0.5566006302833557,117.90984219159276
3455500,35.39611,-82.9375,0.5902453064918518,2.11438536643982,160.98217746144906
3456500,35.46167,-82.86972,0.5778324007987976,2.3924436569213867,148.24777864935538
3460000,35.6675,-83.07361,0.5933198928833008,2.537260293960572,138.06052029117612
3463300,35.83151,-82.18429,0.6690040826797485,2.559705972671509,93.74294046338272
3471500,36.76039,-81.63123,0.762952446937561,0.7227831482887268,68.88113174118206
3473000,36.65178,-81.84401,0.7401137351989746,2.213992118835449,59.50839309671496
3479000,36.23917,-81.82222,0.670428991317749,2.3799870014190674,92.60894975002545
3488000,36.89678,-81.74623,0.7977017164230347,2.246068000793457,43.12405006066142
3498500,35.78562,-83.8846,0.611350417137146,1.858449459075928,68.44698737663691
3500000,35.15,-83.37972,0.543330729007721,2.4945180416107178,226.24803851176884
3500240,35.15889,-83.39417,0.6083989143371582,2.4804811477661133,201.93943949680428
3504000,35.1275,-83.61861,0.4816758334636688,2.252707004547119,190.3224434919613
3574500,34.62425,-86.30637,0.6659915447235107,2.4691078662872314,46.59584827692018
3592718,34.83556,-88.28806,0.8797202110290527,2.235032081604004,177.63694877784647
3604000,35.49591,-87.8328,0.6814355850219727,2.290848016738892,115.12656037066404
4015330,46.94688,-91.7924,0.8743882775306702,1.4639232158660889,39.38148714012637
4024430,46.63327,-92.09408,0.9007720351219176,1.9531174898147583,40.62251560645374
4027000,46.48661,-90.6963,0.8470198512077332,1.8018776178359983,39.145359535682026
4040500,46.58411,-88.57597,0.926734209060669,1.9216294288635247,48.766547123540334
4043050,47.22854,-88.38539,1.0553712844848633,1.9202936887741089,43.6864005297417
4045500,46.57502,-85.26955,1.0893559455871582,1.9201226234436035,67.68121873821127
4056500,46.03053,-86.16125,0.8493872284889221,1.7557275295257568,38.32461804189611
4057510,45.94302,-86.7057,0.8640309572219849,2.009967803955078,58.71628302926455
4057800,46.4991,-87.88652,0.8231841325759888,1.995929718017578,58.02961870979536
4059500,45.75552,-87.20152,1.0695888996124268,1.9780967235565183,57.58318399503993
4063700,45.76357,-88.46318,0.8882045745849609,2.0666208267211914,47.44221952636435
4074950,45.18997,-88.73344,0.9756526947021484,1.964709043502808,58.229848302265744
4105700,42.35337,-85.35389,0.8303616642951965,1.7288585901260376,97.1628417899126
4115265,43.24976,-84.98113,0.9057934284210204,1.170546293258667,119.20244619206238
4122200,43.46418,-86.23257,0.844161868095398,1.7239776849746704,84.015737875336
4122500,43.94501,-86.27869,0.8461113572120667,1.80508816242218,69.19783721959685
4124000,44.43639,-85.69868,1.0526427030563354,1.4989560842514038,81.61356920411843
4127918,46.18585,-84.59783,0.773171067237854,1.545472264289856,43.459926956564566
4127997,45.27446,-84.60003,1.1421146392822266,1.7205498218536377,122.03039616367028
4161580,42.80086,-83.09021,0.9208685159683228,1.3284695148468018,93.00308153998743
4185000,41.5045,-84.42967,0.918175995349884,0.9126781225204468,53.07910728093415
4196800,40.92283,-83.34881,0.9175497889518738,0.8144335150718689,56.41458595928256
4197100,41.02228,-83.10964,0.8863880038261414,0.8383474349975586,49.503080211910245
4197170,41.11367,-83.16825,0.889244794845581,0.8544606566429138,44.14346356934973
4213000,41.927,-80.60397,0.7085900902748108,1.82931387424469,44.92447656222255
4213075,41.992,-80.29117,0.7085540890693665,0.6074798703193665,60.18066305517171
4216418,42.86395,-78.28363,0.7076854109764099,2.066617012023926,58.13290884129691
4221000,42.12229,-77.95722,0.7150161266326904,1.952495813369751,59.88840562423926
4224775,42.53562,-77.70416,0.7702146172523499,2.1130528450012207,55.76449390786215
4233000,42.39313,-76.54494,0.7820449471473694,2.1892848014831543,78.46642001377099
4256000,43.74729,-75.33435,0.6023457646369934,2.1214704513549805,45.33805253919535
4296000,44.86894,-72.2701,0.6059733033180237,2.163379192352295,75.70322442581279
5056000,47.80555,-98.71622,1.5684493780136108,0.3517042994499206,83.73252799863862
5057000,47.43277,-98.0276,1.4968341588974,0.6426346898078918,83.8689464340029
5057200,47.22916,-98.12482,1.403967022895813,0.6691305637359619,92.05244317553432
5062500,47.26663,-96.24478,1.0719659328460691,1.2044332027435305,59.573728310015326
5087500,48.34109,-96.81812,1.2002177238464355,0.8497544527053833,70.16910867713668
5120500,48.13834,-100.53986,1.5541843175888062,0.610869824886322,67.0581811012676
5123400,48.58889,-100.44208,1.4441667795181274,0.6914969086647034,77.64718185817483
5129115,48.26463,-92.56599,0.9632567167282104,1.6519569158554075,63.99447365036888
5131500,48.39578,-93.54933,0.9624159932136536,1.712912678718567,54.59889482202964
5291000,45.29163,-96.48756,1.2892757654190063,0.808025598526001,88.62424690607234
5362000,45.30803,-90.95652,0.8826237320899963,1.8327492475509644,34.39097010865767
5393500,45.44913,-89.97931,0.873556911945343,1.951224684715271,32.93630044767948
5399500,44.82191,-90.07958,0.9323247075080872,1.003329157829285,44.09407311657263
5408000,43.57414,-90.64319,0.8946390748023987,1.877150297164917,97.05974173123742
5412500,42.73999,-91.2618,0.8454897999763489,0.9406850934028624,65.14862744349985
5413500,42.72027,-90.81929,0.861296534538269,1.2324912548065186,107.1457993785359
5414000,42.7311,-90.64041,0.8411859273910522,1.3694285154342651,114.53103443931806
5444000,41.90281,-89.69622,0.8490983843803406,0.8883862495422363,116.20161769433186
5454000,41.70002,-91.48767,0.8689493536949158,0.9449289441108704,99.84916729586776
5458000,43.03328,-92.50354,0.879679799079895,0.7630401849746704,87.54955416566418
5466500,41.18698,-90.96737,0.8941592574119568,0.917765736579895,85.81747857382925
5487980,41.24688,-93.26607,0.9046710133552552,1.2671066522598269,53.06053340389337
5488200,41.30055,-93.04548,0.911920130252838,1.1897814273834229,66.46689859126732
5489000,41.219,-92.90853,0.9084197282791138,1.531744122505188,52.24736507949788
5495000,40.39241,-91.59788,0.9142795205116272,1.2174793481826782,53.35249011650162
5495500,40.14282,-91.33737,0.9206097722053528,0.9790138602256776,59.64965207038471
5501000,39.81799,-91.5177,0.9087156057357788,1.1450611352920532,59.77046750157087
5503800,39.58483,-91.99349,0.8750871419906616,1.0554970502853394,43.902769723889776
5507600,39.43143,-91.67627,1.2224856615066528,0.9373068809509276,60.94576164909818
5508805,39.52046,-91.34275,0.9382017850875854,1.122811794281006,60.15869464019633
5514500,39.0088,-90.97754,0.8864594101905823,1.0994409322738647,55.881981429054605
5525500,40.63004,-87.72392,0.8664302825927734,0.8205106854438782,59.050394057183176
5556500,41.36587,-89.49843,0.8593361973762512,0.8662931323051453,81.60371218617108
5584500,40.33032,-90.89624,0.904224455356598,0.4958547353744507,72.82212507300491
5585000,40.02477,-90.63179,0.908181130886078,1.0014474391937256,81.48742840772651
5591550,39.5067,-88.52756,0.8910328149795532,0.8658990859985352,95.4125621609062
5592050,39.40587,-88.89646,0.9145570397377014,0.9095612168312072,73.64192869228523
5592575,38.93699,-88.95284,0.8960670828819275,0.9603156447410583,54.46015374002111
5593575,38.44172,-89.41675,0.902521550655365,0.9771398305892944,46.408099149043245
5593900,39.14894,-89.35231,0.9161375164985656,0.9449225068092346,71.1346225783781
5595730,38.25394,-89.03979,0.8614158630371094,1.1227505207061768,48.1590996159757
6037500,44.65687,-111.06827,1.0822819471359253,0.77202308177948,158.69791575273604
6043500,45.49743,-111.27051,1.2236248254776,0.8556505441665649,58.190472816720366
6154410,47.9661,-108.66071,1.6006433963775637,1.057475447654724,53.17478849209449
6188000,44.92772,-110.39381,1.123817801475525,0.4954786002635956,37.45804057371053
6191500,45.11188,-110.79438,1.540149211883545,0.6837338209152222,37.746915943405234
6221400,43.34551,-109.41014,1.9377528429031368,0.4001557826995849,8.111788059029896
6224000,43.1769,-109.20291,1.7478702068328855,0.4617522358894348,14.022488476706153
6278300,44.50802,-107.40369,1.3194775581359863,0.602593719959259,20.430333953167885
6280300,44.20828,-109.55489,1.3031617403030396,0.4067423939704895,24.716879983369527
6289000,45.00691,-107.61509,1.4459497928619385,0.9213294386863708,66.39916120286536
6291500,45.12644,-107.60054,1.9870622158050537,0.7035247683525085,59.29247452634424
6311000,44.02774,-107.08089,1.6762200593948364,0.8582970499992371,43.42216224647783
6332515,47.78724,-102.76853,2.0428178310394287,0.5943301916122437,68.25481016963563
6339100,47.23613,-102.76991,1.8333618640899656,0.345197856426239,73.16186653703946
6339500,47.15445,-102.05989,1.900624394416809,0.5182813405990601,67.5874772640144
6344600,47.02779,-103.05324,1.8733030557632449,0.5227580666542053,67.06724197643912
