basin_id,lat,lon,aridity_index,mean_realized_arz_mm,max_realized_arz_mm
1548500,41.52174,-77.44748,0.7204355001449585,50.21331951683032,86.49588298797607
1549500,41.47368,-77.23081,0.6883711814880371,47.49195447579899,80.91313171386719
1550000,41.41841,-77.03275,0.6804351806640625,48.72475937627314,81.99585008621216
1552000,41.32508,-76.91246,0.6648448705673218,47.10250015331894,77.45501232147217
1552500,41.35702,-76.53467,0.6326097846031189,58.37140915275904,94.03700733184814
1557500,40.68367,-78.23362,0.7483418583869934,64.38052421304558,116.06482982635498
1567500,40.37092,-77.40221,0.7575274109840393,75.19277946025183,132.62811660766602
1568000,40.32342,-77.16887,0.728279709815979,68.15518977124667,122.29293060302734
1580000,39.62997,-76.40331,0.7364373803138733,176.36074712481414,289.2870674133301
1583500,39.51078,-76.6765,0.7825867533683777,156.6290607076423,285.6236743927002
1586610,39.45189,-76.95531,0.7698362469673157,179.1966455588051,315.26890563964844
1591400,39.25597,-77.05106,0.7987880110740662,175.5835740203774,308.3050003051758
1594950,39.27669,-79.39031,0.6256999969482422,44.92376610884202,71.10440063476562
1596500,39.57006,-79.10194,0.7352662086486816,58.43045245010632,104.23028135299684
1605500,38.63567,-79.33782,0.784054696559906,61.91619785129208,106.59329223632812
1606500,38.99122,-79.17587,0.7429977655410767,43.299976650305226,75.55484437942505
1613050,39.89842,-78.13223,0.7922105193138123,63.38545693078818,120.92870283126832
1620500,38.33763,-79.24004,0.7437491416931152,52.32480505474903,94.54138803482056
1632000,38.63706,-78.8528,0.8699941635131836,51.675467354164745,104.59570646286012
1632900,38.69345,-78.64279,0.8915849924087524,90.25574724176847,198.74969100952148
1634500,39.08122,-78.32945,0.8471001982688904,62.758379330402704,126.81140232086182
1638480,39.25455,-77.57638,0.8430324792861938,107.0075593796236,216.34471702575684
1639500,39.61236,-77.23744,0.7841347455978394,109.8915769779284,211.29043769836423
1644000,39.01955,-77.57749,0.8391919136047363,77.53142117366104,158.55631637573242
1658500,38.58734,-77.4286,0.834475040435791,79.91539189014411,151.74502849578855
1664000,38.53068,-77.8136,0.8167611360549927,76.8950377184232,162.3313217163086
1666500,38.32513,-78.09556,0.8304279446601868,79.58466701678147,161.1001148223877
1667500,38.35041,-77.975,0.8379586935043335,69.8176217731017,150.13391780853271
1669000,37.87708,-76.90052,0.837684154510498,102.74488200095256,225.83215141296387
1669520,37.63375,-76.69635,0.8218821287155151,97.78858476364825,211.6996784210205
2011400,38.04235,-79.88144,0.7733005881309509,73.93222761058442,133.5157618522644
2011460,38.2454,-79.76866,0.7392908334732056,52.12827236483971,91.35728693008424
2013000,37.8029,-80.047,0.8548496961593628,52.90684741751777,104.6350073814392
2014000,37.72901,-80.04228,0.8156406283378601,56.8450519717029,112.6681776046753
2015700,38.1954,-79.57032,0.7941590547561646,70.66623622889414,124.48455905914308
2016000,37.7918,-79.75949,0.8184329271316528,57.01551144252317,110.9599859714508
2017500,37.50624,-80.10671,0.8591020703315735,64.17518502496677,124.36783504486084
2018000,37.66596,-79.91144,0.8576520681381226,55.94851302395643,115.42321920394896
2027000,37.71542,-78.98169,0.7626517415046692,75.92748333429155,145.72681999206543
2027500,37.70236,-79.02752,0.7204324007034302,64.84255019363901,120.66437911987305
2028500,37.86959,-78.82335,0.7807132005691528,92.9440990576106,187.81411457061768
2038850,37.41542,-78.63584,0.9173972010612488,111.20127967657628,260.0400581359863
2046000,37.06709,-77.60249,0.8409775495529175,75.69160393350946,177.44990062713623
2051000,36.99737,-78.34972,0.8575015664100647,148.7778465631648,330.8806838989258
2051500,36.71681,-77.83166,0.9331390261650084,72.61308340270016,178.2094268798828
2053200,36.37083,-77.02556,0.8389320969581604,76.42386354758675,191.6860313415528
2053800,37.14013,-80.26643,0.8263392448425293,92.44264568545388,200.9943580627441
2055100,37.41763,-79.93532,0.8717825412750244,91.32955378793324,200.76442527771
2056900,37.04514,-79.8442,0.8508856892585754,123.4919759044031,268.4499816894531
2059500,37.1732,-79.52031,1.0327856540679932,104.20724073250943,236.42501640319824
2064000,37.12681,-78.95974,0.9453861117362976,92.57705548514978,213.015944480896
2065500,37.07931,-78.76362,1.1795201301574707,82.01265844608619,194.60905838012687
2069700,36.57097,-80.12949,0.7712748050689697,116.12513192314849,254.5669479370117
2070000,36.56819,-79.98726,1.1397621631622314,100.41517588926465,263.1084098815918
2074500,36.61958,-79.50419,1.0462877750396729,101.57979349873322,241.44605445861816
2077200,36.39778,-79.19667,0.8726342916488647,99.49554887891011,196.9600515365601
2081500,36.19417,-78.58306,0.8545820713043213,66.85162026692011,147.66350936889648
2082950,36.18333,-77.87611,0.9678032994270324,60.68958698047472,151.19306087493896
2092500,35.06417,-77.46139,0.8638595938682556,86.09801747238012,209.15668106079104
2096846,35.98722,-79.20611,0.9533601403236388,113.18019526673616,260.96630668640137
2102908,35.18278,-79.1775,0.9000457525253296,147.7386554280083,303.18711853027344
2108000,34.82889,-77.83222,0.8418707251548767,85.43674139133181,212.53332901000977
2111180,36.07139,-81.40306,0.7322070002555847,110.3299222223122,220.0095291137696
2111500,36.175,-81.16889,0.8219616413116455,129.89044405844422,276.8406162261963
2112120,36.25028,-81.04444,0.7866962552070618,145.35485514142823,300.85507583618164
2112360,36.31139,-80.80722,0.8315532207489014,125.8999424701321,258.9243049621582
2118500,36.00056,-80.74556,0.8160580992698669,134.972501645103,309.2520408630371
2125000,35.33472,-80.33556,0.952101707458496,40.32970334091507,97.10235595703124
2128000,35.38722,-79.83139,0.9065017104148864,62.18162801331424,151.0990219116211
2137727,35.68583,-82.06028,0.6948145031929016,138.7648665450267,268.12767601013184
2140991,35.83361,-81.71194,0.7426299452781677,106.42820601194396,215.1163482666016
2143000,35.68444,-81.40333,0.7875931859016418,130.02543103509976,276.52813720703125
2143040,35.59069,-81.56704,0.6946423649787903,137.9280969094438,259.6096000671387
2149000,35.42345,-82.1115,0.7834656834602356,149.73774082735957,308.46532440185547
2152100,35.49306,-81.68222,0.8241028189659119,137.45794644628177,293.8793468475342
2177000,34.81398,-83.30599,0.5231470465660095,233.0771167558091,425.5679473876953
2178400,34.89037,-83.53044,0.5394382476806641,211.4717503697534,376.0083312988281
2193340,33.68263,-82.85792,0.9238367676734924,109.50266463775272,296.98193740844727
2196000,33.7293,-82.18179,1.174875020980835,56.77439524540394,164.84421253204346
2198100,32.93766,-81.81539,1.0855629444122314,83.35869615777258,264.0171413421631
2202600,32.16798,-81.48817,0.9472233653068542,60.42838198439355,174.0192675590515
2212600,33.09985,-83.72351,1.1915264129638672,80.97479268359668,230.697006225586
2215100,32.23944,-83.50167,0.9416596293449402,78.38895592373595,215.83251953125
2216180,31.99139,-82.92194,0.9354568719863892,72.48196347740189,199.69590425491333
2221525,33.25236,-83.48128,0.9354846477508544,136.7633222933994,364.6347217559815
2231000,30.35885,-82.0815,0.9154281616210938,73.87956344509108,216.20869541168213
2231342,27.56865,-80.79617,0.924647867679596,76.16558585895372,200.08066177368164
2235200,28.87453,-81.48938,1.1016991138458252,138.8996212989402,368.51603507995605
2245500,29.97941,-81.85204,1.0144387483596802,82.85485057374774,212.0934772491455
2246000,30.1133,-81.90649,0.8875613212585449,68.5586177411578,171.85045194625854
2296500,27.37504,-81.79647,0.953196346759796,97.8918327549814,278.7318992614746
2297155,27.48726,-82.02342,0.9745660424232484,106.85924981114287,256.3093740940094
2297310,27.19949,-81.98842,1.052384853363037,66.26285870550845,175.63445234298706
2298123,27.052,-81.78453,0.9568809270858764,69.55966492747059,184.2841749191284
2298608,27.34366,-82.15676,0.929740071296692,71.2132903278951,181.6393225193024
2299950,27.47365,-82.2112,0.888950526714325,61.38203223329496,150.5670304298401
2300700,27.79197,-82.35204,1.1172316074371338,56.71917304974835,138.64165765047073
2310947,28.31195,-82.05591,0.9432361125946044,111.1963871492698,305.3338851928711
2312200,28.57277,-82.15536,1.0520682334899902,128.63086710883047,345.5353584289551
2314500,30.68056,-82.56056,0.9523521065711976,108.62598063515406,314.375638961792
2315500,30.32578,-82.73818,1.0112502574920654,105.01409938305392,324.1751976013184
2324400,30.09827,-83.47181,0.9908767938613892,194.5674245270048,492.2525787353516
2327100,30.12937,-84.49435,0.784210741519928,58.93314947927927,134.12625122070312
2342933,32.01766,-85.29577,0.8585705161094666,126.43885003660996,301.9612236022949
2349900,32.19556,-83.90222,0.9308719635009766,87.36434833479963,233.784481048584
2350900,31.76444,-84.25333,0.8681628108024597,109.60193481939643,297.7120361328125
2361000,31.34295,-85.61049,0.8313663005828857,92.6990693091998,225.2784595489502
2363000,31.59489,-85.783,1.0532557964324951,127.48165603570855,324.1463890075684
2369800,31.02768,-86.70996,0.8046660423278809,156.95403236045215,332.0167541503906
2371500,31.5735,-86.25162,0.7928453683853149,120.47271331519754,292.6996650695801
2372250,31.59627,-86.40552,0.7894470691680908,127.24483936836867,314.82051849365234
2374500,31.4185,-86.98664,0.9840174913406372,157.8490733964575,351.4403648376465
2381600,34.57037,-84.46882,0.7056564688682556,79.73027086962877,147.20512580871582
2384540,34.87202,-84.72133,0.5653001666069031,128.10929944963868,229.42462158203125
2395120,34.24278,-84.88972,0.7850752472877502,127.62525308034265,281.39598846435547
2408540,32.91679,-86.27025,0.7713565826416016,136.3031667617795,295.9703617095947
2415000,33.06679,-85.87913,0.73995041847229,145.1572487265943,308.4201431274414
2422500,32.58291,-86.9036,0.7705402970314026,154.15855065095292,339.76342010498047
2427250,31.99626,-87.06832,0.9822341203689576,102.15774399025813,240.4013519287109
2430085,34.46667,-88.28361,0.6962970495223999,217.03022247275464,378.06578826904297
2430615,34.3925,-88.355,0.6956748962402344,231.97871641634936,412.3408279418945
2450250,34.28538,-87.39891,0.6948295831680298,87.26890088463595,163.94919753074646
2464000,33.47928,-87.59723,0.7027588486671448,93.26057505742502,187.5205020904541
2464146,33.41345,-87.51056,0.7284440994262695,153.3539339731505,310.2278633117676
2464360,33.42484,-87.64251,0.7716161012649536,174.85558436408184,348.14062690734863
2465493,32.99735,-87.62223,0.8878142833709717,204.08929744204545,418.6035957336426
2469800,31.74432,-88.02251,0.8014817237854004,126.4220892023183,286.9844665527344
2472000,31.70694,-89.40694,0.7617496848106384,84.95868861429403,192.75128173828125
2472500,31.42583,-89.41472,0.8501705527305603,119.92306932538808,267.13375091552734
2479155,31.02528,-89.01667,0.7226367592811584,128.17012733742146,255.00483322143555
2479300,30.73611,-88.78111,0.6956728100776672,105.7387602991117,214.57003784179688
2479560,30.80908,-88.45863,0.6849685311317444,101.00711142213964,217.45230102539065
2481000,30.55861,-89.12194,0.6710872054100037,91.17559353612074,171.33955192565918
2481510,30.48361,-89.27444,0.6959983706474304,110.44185242232538,223.47215843200684
3010655,41.96173,-78.19807,0.6884605884552002,47.63874294888823,79.8793773651123
3011800,41.76645,-78.71864,0.6277467012405396,40.08057550383998,64.50810384750366
3015500,41.85256,-79.31727,0.628297746181488,46.32522716833784,75.96346807479858
3021350,42.01533,-79.78255,0.6146413683891296,49.819524031787225,79.7756233215332
3026500,41.63117,-78.57669,0.6391967535018921,45.26997601809696,73.78636884689331
3028000,41.57534,-78.69225,0.6532458662986755,44.89799915467068,73.29209351539612
3049000,40.7159,-79.69949,0.7226699590682983,56.9275992510636,105.91189336776732
3049800,40.52035,-79.93811,0.8036940097808838,71.4139648791886,137.49892234802246
3050000,38.80927,-79.88173,0.6404775381088257,33.76371873045168,55.1279501914978
3066000,39.12705,-79.46838,0.5888904333114624,27.143551031719444,41.43691062927246
3069500,39.12288,-79.68117,0.6005441546440125,28.32083770945508,45.13590240478516
3070500,39.61564,-79.70477,0.6580303311347961,41.682828891971376,69.71377611160278
3076600,39.65614,-79.39411,0.6676070690155029,49.77779627899376,85.81437397003174
3078000,39.70219,-79.13639,0.6945604085922241,44.80043415850065,76.73055648803711
3140000,40.36285,-81.86236,0.8385220170021057,72.09433223009327,143.97258377075195
3144000,40.13257,-82.14792,0.8189730644226074,62.04614806971557,123.83105182647704
3159540,39.06369,-81.8818,0.799791157245636,62.53679252284399,123.50400924682616
3161000,36.39333,-81.40694,0.666745662689209,126.90799748642988,218.35298538208008
3164000,36.64735,-80.97897,0.7133501768112183,107.04598319006132,211.75500106811523
3165000,36.64596,-80.91924,0.7259776592254639,126.15008900491485,243.7141189575196
3170000,37.03763,-80.55672,0.8478828072547913,113.0696250531203,255.32722854614252
3173000,37.26818,-80.70951,0.8710416555404663,53.65109386433648,116.31929206848145
3180500,38.54373,-79.83312,0.6571959257125854,42.127052603030776,66.67257118225098
3182500,38.18595,-80.13062,0.709210991859436,48.672673709637536,83.55221748352051
3186500,38.379,-80.48397,0.6070539355278015,37.17740517790506,59.396225929260254
3187500,38.29539,-80.52648,0.6097615361213684,42.94057500856291,68.18516159057617
3213700,37.67316,-82.28014,0.7516756057739258,43.6492910603577,84.46752738952637
3237280,38.64369,-83.21574,0.724090576171875,84.56884847485382,169.07498931884766
3237500,38.80368,-83.42102,0.7912082672119141,51.77125312664536,101.94186639785768
3238500,38.85813,-83.92854,0.7858372926712036,43.85900201512897,81.82507920265198
3241500,39.72284,-83.88271,0.8181349039077759,80.02395892138898,146.8743486404419
3280700,37.16509,-83.30796,0.6842867732048035,77.9089747429068,141.54762649536133
3281100,37.15203,-83.7602,0.7041131258010864,71.2122342126564,126.80473232269289
3281500,37.47981,-83.67519,0.7028293609619141,46.53251460878317,87.95995998382568
3285000,37.64202,-84.66078,0.765992283821106,55.61775277857146,109.66259288787842
3291780,38.87811,-85.25718,0.7130900621414185,73.85300955286773,128.75212335586548
3300400,37.83284,-85.29607,0.7810589075088501,48.47008743088575,99.02907621860504
3338780,40.26531,-87.6428,0.8509235978126526,56.20740757660397,108.75209879875185
3340800,39.81255,-86.9539,0.8060791492462158,80.10003452097375,143.4251832962036
3346000,39.01004,-87.94559,0.8305362462997437,46.76427945798713,94.19011199474336
3357350,39.76171,-86.72945,0.7856523394584656,59.4051224443899,102.86659598350523
3364500,39.27477,-85.70165,0.7585121989250183,71.081128738074,120.83589744567873
3366500,38.80422,-85.67386,0.7166314721107483,58.7747729929896,104.6360969543457
3368000,39.07033,-85.48608,0.7314919233322144,74.40238764386561,131.03266835212708
3384450,37.47227,-88.54727,0.7445021867752075,72.48303069965446,147.16124254465103
3439000,35.14333,-82.82472,0.4890390932559967,228.6933774549523,389.5636596679688
3450000,35.65306,-82.40528,0.6617993712425232,117.90984219159276,205.98133087158203
3455500,35.39611,-82.9375,0.5902453064918518,160.98217746144906,253.626953125
3456500,35.46167,-82.86972,0.5778324007987976,148.24777864935538,244.97248458862305
3460000,35.6675,-83.07361,0.5933198928833008,138.06052029117612,266.5931854248047
3463300,35.83151,-82.18429,0.6690040826797485,93.74294046338272,159.28248596191406
3471500,36.76039,-81.63123,0.762952446937561,68.88113174118206,127.33955192565918
3473000,36.65178,-81.84401,0.7401137351989746,59.50839309671496,112.7256317138672
3479000,36.23917,-81.82222,0.670428991317749,92.60894975002545,165.46735954284668
3488000,36.89678,-81.74623,0.7977017164230347,43.12405006066142,85.12168645858765
3498500,35.78562,-83.8846,0.611350417137146,68.44698737663691,121.743745803833
3500000,35.15,-83.37972,0.543330729007721,226.24803851176884,407.6660614013672
3500240,35.15889,-83.39417,0.6083989143371582,201.93943949680428,371.609489440918
3504000,35.1275,-83.61861,0.4816758334636688,190.3224434919613,321.49139404296875
3574500,34.62425,-86.30637,0.6659915447235107,46.59584827692018,86.19570207595825
3592718,34.83556,-88.28806,0.8797202110290527,177.63694877784647,331.2195739746094
3604000,35.49591,-87.8328,0.6814355850219727,115.12656037066404,237.97880959510803
4015330,46.94688,-91.7924,0.8743882775306702,39.38148714012637,74.65025997161865
4024430,46.63327,-92.09408,0.9007720351219176,40.62251560645374,83.06748747825623
4027000,46.48661,-90.6963,0.8470198512077332,39.145359535682026,74.92319321632385
4040500,46.58411,-88.57597,0.926734209060669,48.766547123540334,92.84895622730257
4043050,47.22854,-88.38539,1.0553712844848633,43.6864005297417,86.96757936477661
4045500,46.57502,-85.26955,1.0893559455871582,67.68121873821127,119.98669362068176
4056500,46.03053,-86.16125,0.8493872284889221,38.32461804189611,66.14665269851685
4057510,45.94302,-86.7057,0.8640309572219849,58.71628302926455,104.12126648426056
4057800,46.4991,-87.88652,0.8231841325759888,58.02961870979536,112.36061477661131
4059500,45.75552,-87.20152,1.0695888996124268,57.58318399503993,122.99387168884276
4063700,45.76357,-88.46318,0.8882045745849609,47.44221952636435,92.2260446548462
4074950,45.18997,-88.73344,0.9756526947021484,58.229848302265744,115.91866302490234
4105700,42.35337,-85.35389,0.8303616642951965,97.1628417899126,185.51968383789065
4115265,43.24976,-84.98113,0.9057934284210204,119.20244619206238,241.12103080749512
4122200,43.46418,-86.23257,0.844161868095398,84.015737875336,163.46573686599731
4122500,43.94501,-86.27869,0.8461113572120667,69.19783721959685,129.87961864471436
4124000,44.43639,-85.69868,1.0526427030563354,81.61356920411843,156.21621131896973
4127918,46.18585,-84.59783,0.773171067237854,43.459926956564566,73.83784461021423
4127997,45.27446,-84.60003,1.1421146392822266,122.03039616367028,248.472412109375
4161580,42.80086,-83.09021,0.9208685159683228,93.00308153998743,179.28618812561035
4185000,41.5045,-84.42967,0.918175995349884,53.07910728093415,105.95738458633424
4196800,40.92283,-83.34881,0.9175497889518738,56.41458595928256,109.70627784729004
4197100,41.02228,-83.10964,0.8863880038261414,49.503080211910245,94.37162899971008
4197170,41.11367,-83.16825,0.889244794845581,44.14346356934973,82.02293419837952
4213000,41.927,-80.60397,0.7085900902748108,44.92447656222255,75.31336903572083
4213075,41.992,-80.29117,0.7085540890693665,60.18066305517171,92.59181261062622
4216418,42.86395,-78.28363,0.7076854109764099,58.13290884129691,93.2702329158783
4221000,42.12229,-77.95722,0.7150161266326904,59.88840562423926,102.83127450942992
4224775,42.53562,-77.70416,0.7702146172523499,55.76449390786215,93.16694402694702
4233000,42.39313,-76.54494,0.7820449471473694,78.46642001377099,141.47807693481445
4256000,43.74729,-75.33435,0.6023457646369934,45.33805253919535,70.73525667190552
4296000,44.86894,-72.2701,0.6059733033180237,75.70322442581279,115.25775527954102
5056000,47.80555,-98.71622,1.5684493780136108,83.73252799863862,231.5739517211914
5057000,47.43277,-98.0276,1.4968341588974,83.8689464340029,230.73943328857425
5057200,47.22916,-98.12482,1.403967022895813,92.05244317553432,215.39276123046875
5062500,47.26663,-96.24478,1.0719659328460691,59.573728310015326,129.41392922401428
5087500,48.34109,-96.81812,1.2002177238464355,70.16910867713668,178.70624542236328
5120500,48.13834,-100.53986,1.5541843175888062,67.0581811012676,315.41705322265625
5123400,48.58889,-100.44208,1.4441667795181274,77.64718185817483,225.15788650512687
5129115,48.26463,-92.56599,0.9632567167282104,63.99447365036888,135.12008666992188
5131500,48.39578,-93.54933,0.9624159932136536,54.59889482202964,107.88747906684875
5291000,45.29163,-96.48756,1.2892757654190063,88.62424690607234,227.1504135131836
5362000,45.30803,-90.95652,0.8826237320899963,34.39097010865767,66.39844489097595
5393500,45.44913,-89.97931,0.873556911945343,32.93630044767948,61.959536135196686
5399500,44.82191,-90.07958,0.9323247075080872,44.09407311657263,81.97043037414551
5408000,43.57414,-90.64319,0.8946390748023987,97.05974173123742,232.39526557922363
5412500,42.73999,-91.2618,0.8454897999763489,65.14862744349985,129.970618724823
5413500,42.72027,-90.81929,0.861296534538269,107.1457993785359,223.0361595153809
5414000,42.7311,-90.64041,0.8411859273910522,114.53103443931806,237.90084838867188
5444000,41.90281,-89.69622,0.8490983843803406,116.20161769433186,224.74456214904785
5454000,41.70002,-91.48767,0.8689493536949158,99.84916729586776,200.1744728088379
5458000,43.03328,-92.50354,0.879679799079895,87.54955416566418,188.97313499450684
5466500,41.18698,-90.96737,0.8941592574119568,85.81747857382925,174.92003726959229
5487980,41.24688,-93.26607,0.9046710133552552,53.06053340389337,109.30005979537964
5488200,41.30055,-93.04548,0.911920130252838,66.46689859126732,140.97445392608645
5489000,41.219,-92.90853,0.9084197282791138,52.24736507949788,108.49834156036376
5495000,40.39241,-91.59788,0.9142795205116272,53.35249011650162,111.39465165138245
5495500,40.14282,-91.33737,0.9206097722053528,59.64965207038471,112.6208987236023
5501000,39.81799,-91.5177,0.9087156057357788,59.77046750157087,114.66421222686768
5503800,39.58483,-91.99349,0.8750871419906616,43.902769723889776,87.84824323654175
5507600,39.43143,-91.67627,1.2224856615066528,60.94576164909818,130.66258764266968
5508805,39.52046,-91.34275,0.9382017850875854,60.15869464019633,116.49399876594543
5514500,39.0088,-90.97754,0.8864594101905823,55.881981429054605,108.6057152748108
5525500,40.63004,-87.72392,0.8664302825927734,59.050394057183176,117.67756366729736
5556500,41.36587,-89.49843,0.8593361973762512,81.60371218617108,162.99890041351318
5584500,40.33032,-90.89624,0.904224455356598,72.82212507300491,146.5545072555542
5585000,40.02477,-90.63179,0.908181130886078,81.48742840772651,172.2544403076172
5591550,39.5067,-88.52756,0.8910328149795532,95.4125621609062,199.0227928161621
5592050,39.40587,-88.89646,0.9145570397377014,73.64192869228523,155.80452632904053
5592575,38.93699,-88.95284,0.8960670828819275,54.46015374002111,105.77618265151978
5593575,38.44172,-89.41675,0.902521550655365,46.408099149043245,92.58826696872713
5593900,39.14894,-89.35231,0.9161375164985656,71.1346225783781,143.9038486480713
5595730,38.25394,-89.03979,0.8614158630371094,48.1590996159757,92.90009999275208
6037500,44.65687,-111.06827,1.0822819471359253,158.69791575273604,432.1998291015625
6043500,45.49743,-111.27051,1.2236248254776,58.190472816720366,130.680655002594
6154410,47.9661,-108.66071,1.6006433963775637,53.17478849209449,204.5439300537109
6188000,44.92772,-110.39381,1.123817801475525,37.45804057371053,85.32160902023315
6191500,45.11188,-110.79438,1.540149211883545,37.746915943405234,89.06642121076584
6221400,43.34551,-109.41014,1.9377528429031368,8.111788059029896,22.200386242941025
6224000,43.1769,-109.20291,1.7478702068328855,14.022488476706153,33.97974333167076
6278300,44.50802,-107.40369,1.3194775581359863,20.430333953167885,45.62447407841682
6280300,44.20828,-109.55489,1.3031617403030396,24.716879983369527,52.455867528915405
6289000,45.00691,-107.61509,1.4459497928619385,66.39916120286536,158.04616355895996
6291500,45.12644,-107.60054,1.9870622158050537,59.29247452634424,162.60659217834473
6311000,44.02774,-107.08089,1.6762200593948364,43.42216224647783,125.31561946868896
6332515,47.78724,-102.76853,2.0428178310394287,68.25481016963563,165.53355407714844
6339100,47.23613,-102.76991,1.8333618640899656,73.16186653703946,172.08859252929688
6339500,47.15445,-102.05989,1.900624394416809,67.5874772640144,171.91264724731445
6344600,47.02779,-103.05324,1.8733030557632449,67.06724197643912,172.3842315673828
6350000,46.42667,-102.55183,2.0174014568328857,66.20711784481153,165.27434921264648
6352000,46.15417,-102.47405,2.130794048309326,72.04986312428973,163.08071899414062
6353000,46.09167,-101.33374,2.680606842041016,80.40017468417119,169.4851303100586
6354000,46.37611,-100.93444,2.320103883743286,76.8915398213567,170.64836502075195
6360500,45.25582,-100.84292,1.919934868812561,85.40896192530816,215.54706573486328
6404000,43.87249,-103.33658,1.5631996393203735,64.27977935657337,169.24916458129883
