P,PET,LAI,slope,sand,basin_id
-4.396629739034865,-66.91876832075059,0.10120969027280946,4.990478165521557,-3.3526369202521162,1543000
-4.276185404015079,-77.16735293221302,-17.818190583869118,2.599317414272972,-0.8198568995493077,1543500
-4.02315418506382,-79.65509651013409,-17.113440151309476,3.61880558242884,-0.43637400969150375,1544500
-3.798692228401456,-89.26900522985909,-21.984463471572482,7.340156465820549,6.105960794772785,1545600
-5.385065553378129,-60.02859714834778,-4.5991533172731245,3.918553370064404,-3.504021777703464,1547700
-4.930984692865153,-76.42455613360133,-14.978359532247278,5.133931548281447,-2.646408327629791,1548500
-5.718323364173122,-74.68132718376444,-17.414658007854328,3.29213703404097,-2.994480073696556,1549500
-4.356637406567673,-78.19959187548402,-15.914716811317906,5.355521882560867,-6.396103780994346,1550000
-5.93217592047566,-74.84417624465678,-8.04774793092271,2.6132515189872962,-2.957351976182881,1552000
-4.9138574285585,-81.67292159311894,-17.23742397707396,4.6363967884801545,-1.614204219678768,1552500
-5.202824985259415,-60.80866948747056,-9.073902827831299,3.2634103069206075,0.36337760476426345,1557500
-5.9144968646379015,-66.7174970162886,-0.9586681847774637,6.691400442306779,-10.493955245614112,1567500
-3.777444625309635,-63.60406883422828,-4.005411397810048,2.981632924828936,4.190635361742682,1568000
1.6851222328301922,-46.986328975133766,16.543552212884386,14.727899663176457,0.32425847383430584,1580000
-0.47692751074619266,-40.42785000990642,-5.166566834694493,17.719728080538427,5.769378629052196,1583500
-1.8991329532614378,-47.536150257918074,11.202541267122784,12.317941018185977,-8.933873319508885,1586610
-4.8181152563167275,-37.08536217647655,6.847516097359156,3.2853295890491783,-13.654907397284095,1591400
-9.271237174504739,-71.36804515646428,-4.076353907761347,3.4512500722408253,6.63524227149518,1594950
-2.8783940009863067,-82.11731982788484,-13.140077442327783,7.934321944238647,-2.1501821946557067,1596500
-5.25014471394607,-63.00728305211055,-4.8200771043453,4.75985973362759,7.6513374243046,1605500
-0.6486550135175745,-78.65554838176364,-2.1388232333773045,7.3530121604362115,1.0826167835477922,1606500
-4.695656191642231,-64.38398463824576,2.036077492188694,4.420906347488332,6.099558091412353,1613050
1.3910019868408923,-71.22452994478972,2.042724289110595,6.076789101583807,6.889295975225575,1620500
-1.1148245360664795,-65.7765894448727,2.8903407321457095,7.2663109887906,6.4305654193118995,1632000
1.3037263385574134,-63.47531687520359,-5.866617105938233,7.535706318062344,-2.011803112899841,1632900
-1.5824413227887604,-63.37105318782098,1.7666809135504058,4.744966499394381,6.0734824640007075,1634500
-0.2673378307112589,-42.15247798186343,0.18715097957164878,15.714337717231935,13.363029879042125,1638480
-7.067245536702316,-52.929359608483246,8.515749953792778,10.427669447123854,-14.253130334265142,1639500
-0.40285513678871804,-44.26877474374194,-0.024831080069897305,8.201988390111202,6.564590376717988,1644000
-5.637234996179177,-21.95972071626783,-2.023106934639312,7.138926872541775,18.7684730099271,1658500
-3.188042571771797,-42.38198101111865,3.4213096433919397,7.675681758744856,4.969988278910582,1664000
-2.96179158245062,-32.420875144358426,-4.240693557107464,9.711060876958149,5.125079749327294,1666500
-2.9580210705970784,-27.239253911535897,7.30337090783328,8.742889974141084,-0.2594102085945988,1667500
-3.873871571179744,-11.476455900561547,5.756699662335286,2.9655582696460225,21.716316223289077,1669000
-2.4523930349711445,-6.215542212449849,6.1831722490492105,2.285835298196971,20.838633216427812,1669520
-2.569129204991785,-71.12851321758217,-4.465119252296627,5.920629184685984,8.20550356368981,2011400
-0.665870120326504,-86.61313750943593,-18.88490145035145,8.05775129201995,6.581069258634206,2011460
-2.7669815961994626,-66.49048393123726,-4.049300575948619,5.560555070317519,6.88466789308969,2013000
-4.130549641086786,-71.35303300505912,-4.193852674661352,6.156212454264082,7.167901795156681,2014000
-4.499813785018332,-54.44301707749983,-3.468024828986469,4.106911753251778,15.927526743565675,2015700
-4.3014251572778575,-64.83903900301165,3.6712011852768622,6.495507301999176,6.67896299948226,2016000
-4.232112261606958,-48.72143517310508,-4.075422394340805,3.8528540297740523,12.194641260412435,2017500
-2.671559203104458,-60.19566248442894,2.002514107753547,6.960826295662412,8.79805445394674,2018000
-2.6462303737719943,-59.22660534609977,1.9777532350700944,7.339679788371887,-7.267307022549688,2027000
-2.944575040697693,-55.684104235648654,6.6665700708218925,9.867787603801778,-10.625345067675877,2027500
0.731473525909136,-55.5097460706767,8.739510709359962,6.784571619139233,2.6724783879431544,2028500
-5.729865000893908,48.297451875800384,-1.4924223517525699,4.04616965723841,-14.435780295616581,2038850
-10.732854868604587,41.66002551774474,2.6966217991382884,-17.018341581078722,-1.5717385259651815,2046000
-2.1194726519446556,23.657506840822325,5.480071846796445,6.243030017965662,-7.62076695749651,2051000
-12.842865288977073,40.50123238368643,-1.2709494287727903,-12.332188133066799,-14.91691038583455,2051500
-6.350523879682288,37.11392373078905,3.0577357240370207,-23.415006468870462,10.774118930053374,2053200
-2.100763567504125,-29.434671238433953,10.415370335149378,8.26517651453359,2.8038638727730696,2053800
-0.7158339099841142,-45.082765133432815,11.59202945791866,10.596048847815723,-10.57757759002766,2055100
-1.8826042165484658,2.2658369133907277,7.8789422953701305,8.600199666984135,7.919445343637254,2056900
-1.3221197490784853,59.54472049311819,3.5390595026487834,9.169498301247073,-2.173843079931265,2059500
-5.101897047457407,49.954204074822194,-2.7628036142785626,6.934517413459865,-14.572862671489082,2064000
-3.4609605073839096,67.37922960617995,2.2558575878253966,5.768992222054814,-13.111820512532113,2065500
1.830864475619998,19.955369912177833,1.8413938132397543,4.637925489984175,-11.541689947079977,2069700
-1.0477238729785388,70.41703321644519,5.639437188465458,8.46995524286457,-3.100407077903921,2070000
-3.7311398266056437,60.03645300396997,13.138409844085489,8.658017640926664,-3.3106465484714915,2074500
-13.146082571256581,42.67392002004537,6.7497972438887075,-16.466026604575386,-19.162850850588338,2077200
-14.038057474484974,45.22075925944878,-3.6346688855405502,-22.21752448747342,-13.909953955015263,2081500
-12.97155903113446,39.14361008501397,2.400052928995333,-16.73588448064829,6.275186373256582,2082950
4.503029200980617,35.20920582364851,6.5978852388143405,-18.547635086692203,7.585017835321214,2092500
1.1853600724404443,48.492940772774894,-2.3393892407691994,-6.024017489774316,-13.803569997596318,2096846
10.035135894094863,58.43659951527787,10.203823458679722,17.850786013528523,12.437105623218669,2102908
5.35739937823417,38.74869612345819,8.9852391012681,-19.324216132318508,7.4045684567516,2108000
0.778662056347796,22.451411694734865,2.9333096940048087,16.051230024436684,11.060196680340772,2111180
7.238092741608383,58.08993628167978,-5.009074928999296,7.530032266613762,-1.3350128285021041,2111500
7.034758712509348,59.1525928925156,-5.647323587528087,8.046607183006529,8.780087163658083,2112120
5.600599572813244,56.97642784370902,-3.3129106008020606,5.484378867914531,0.31692873512920794,2112360
8.176552699380535,76.04329001171287,3.5291191092139758,13.54041175072199,-0.3129918872716989,2118500
-16.684602915827664,44.96547640296633,5.901989145685599,-9.971433250216979,-20.52758815704727,2125000
-11.888658357833506,40.88809814214675,-3.915585729233924,-9.362100305141649,-17.008599233264768,2128000
2.2937418099171794,69.46526397730031,6.073271568843023,29.06771481080173,8.368269964817115,2137727
1.5535896219280698,57.07569586125248,-6.81957399684688,9.607462857189555,11.659763797862167,2140991
5.37549921479249,66.28661033745003,4.7637420450858095,7.142544835415558,7.512373018817213,2143000
10.404106886466996,65.55493158563131,-1.5830364967293342,19.510531083438863,4.23125789918491,2143040
4.981244270000193,58.333897222147954,-5.70226276705241,9.447689902936299,11.125934959319109,2149000
5.674146303159328,64.20814120194883,-4.690036826556544,11.40277986895688,8.505868511586888,2152100
