basin_id,min_sa_mm,mean_sa_mm,mean_theta_cap_mm,mean_realized_arz_mm,median_realized_arz_mm,p95_realized_arz_mm,max_realized_arz_mm,mean_realized_arz_frac_cap,mean_relative_soil_storage,lat,lon,aridity_index,mean_lai,area_km2
1195100,20.85244369506836,131.16530173145566,218.37826538085935,110.3128580363873,117.83804702758788,162.03073806762688,175.10011672973633,0.5051457746676291,0.6006334994130426,41.30593,-72.5312,0.6392409205436707,0.5832858681678772,14.84
1333000,5.4469733238220215,68.8527269655824,110.7309341430664,63.40575364176038,68.97169733047485,92.01607904434204,97.21374750137328,0.57261102448426,0.6218020962111943,42.70897,-73.19677,0.5972830653190613,1.9295083284378047,112.16
1350000,8.53311538696289,72.17962126184455,112.57554626464844,63.64650587488165,70.99003219604492,93.71039657592772,100.73582077026369,0.5653670622681958,0.6411660760869056,42.31953,-74.43654,0.5803928971290588,2.030884265899658,612.51
1350080,9.897368431091309,70.05715524795652,115.85424041748048,60.159786816865214,67.00508213043213,92.91153354644776,99.04630374908449,0.5192713412998916,0.6047008292100984,42.37703,-74.41292,0.6410377025604248,2.2122673988342285,83.84
1350140,6.839279651641846,64.48871845780421,105.70745849609376,57.64943880616237,64.156653881073,87.64509229660034,92.86544752120972,0.5453677500750121,0.6100678171180067,42.42897,-74.47293,0.6398831009864807,2.344235181808472,43.76
1365000,7.9856414794921875,77.25977572465295,113.5335464477539,69.27413424516077,75.92591857910156,98.04935302734376,101.65335083007812,0.6101644528213471,0.6805017384021075,41.86648,-74.4871,0.5468335151672363,2.162531852722168,99.57
1411300,11.289602279663086,129.41991158562172,272.5219116210937,118.13030930595863,121.7189884185791,195.3006473541259,227.497522354126,0.4334708669965719,0.4748972690517571,39.30694,-74.82056,0.7982944846153259,1.2994143962860107,79.32
1413500,8.50919246673584,70.71259458370943,106.14845275878906,62.20340211697359,68.77034854888916,89.59631671905517,93.24471378326416,0.5860038512132074,0.6661669835583586,42.14481,-74.65349,0.5831020474433899,1.8176499605178835,424.1
1414500,8.173511505126953,72.19325027441452,104.86125183105467,64.01973876928757,70.5500602722168,89.94425582885741,94.85585403442384,0.6105185438033089,0.6884645091852172,42.1062,-74.73043,0.5602417588233948,1.854433536529541,64.45
1415000,7.520236968994141,64.37231004088002,98.16658782958984,56.85207307188588,63.01791000366211,83.13157730102539,86.9542350769043,0.5791387306909048,0.6557456204205216,42.12009,-74.81849,0.5930131673812866,1.9055591821670528,85.63
1423000,9.038003921508787,65.98186585676454,102.16433715820312,56.94386193525576,62.682966232299805,84.40713386535644,89.02681541442871,0.5573751420427391,0.6458404927992687,42.1662,-75.13989,0.6012159585952759,1.8020957708358765,859.68
1434025,18.976112365722656,84.46340438583772,111.8917236328125,65.48729202011506,71.55821990966797,86.76407012939453,91.27542114257812,0.5852737798107417,0.7548673096056289,41.99537,-74.50099,0.5121553540229797,0.5041308999061584,9.7
1435000,10.804516792297363,81.6874483592059,115.99284362792967,70.88293156690854,78.47136211395264,97.97734966278075,103.00413036346436,0.6110974552385297,0.7042455879539843,41.89009,-74.58988,0.532018780708313,2.063171863555908,172.46
1439500,5.887736797332764,98.19870252421268,165.312255859375,92.31096572687991,99.73753786087036,141.26136598587036,150.61253786087036,0.5584036419260132,0.5940194936771456,41.08815,-75.03767,0.6365445852279663,2.199951648712158,305.88
1440000,6.334968566894531,109.79934077568352,199.9329376220703,103.464372208789,110.01307678222656,163.46118011474607,175.97258758544922,0.5174953833988368,0.5491808507472404,41.10667,-74.95222,0.6600243449211121,2.3093419075012207,167.72
1440400,6.5211944580078125,91.41275009975791,149.4541778564453,84.8915556417501,91.63343811035156,128.69557495117186,136.59619140625,0.5680105893278586,0.6116439929003676,41.08481,-75.21462,0.6224811673164368,2.177333354949951,175.21
1451800,1.074671506881714,73.75106384769846,127.69075775146484,72.67639234081675,76.77840924263,113.07870831489562,119.59404492378236,0.5691593786472227,0.5775755829662026,40.66176,-75.62685,0.6904674768447876,1.3364708423614502,135.84
1466500,75.11498260498047,272.7189254496172,591.9512329101562,197.60394284463663,205.87268829345703,311.071907043457,398.1167984008789,0.3338179428619048,0.4607118125404922,39.885,-74.50528,0.8643959760665894,0.7002847194671631,5.38
1484100,22.24245834350586,161.04123663236504,344.1702880859375,138.79877828885918,144.22514724731445,230.70847244262688,264.46118545532227,0.4032851849611197,0.4679115025529278,38.90578,-75.51275,0.7836195230484009,0.6664897799491882,9.0
1485500,11.488231658935549,117.72858656625456,261.5028686523437,106.24035490731902,110.51340103149414,187.93795547485348,214.346866607666,0.4062684109540717,0.4501999812582148,38.22892,-75.47144,0.8116757869720459,1.5905017852783203,141.54
1486000,6.547206878662109,95.4551092045306,216.78570556640625,88.90790232586848,91.95292282104492,158.78601150512694,184.4358253479004,0.4101188410627657,0.4403201260670325,38.21389,-75.67139,0.816886842250824,2.693206548690796,11.18
1487000,17.336856842041016,147.0051546008031,341.5333251953125,129.6682977587621,131.52769088745117,228.72445144653312,261.415584564209,0.3796651400990189,0.4304269708284993,38.72833,-75.56186,0.7809343338012695,1.2984445095062256,187.41
1491000,10.044342041015623,118.6961509995618,260.49139404296875,108.65180895854618,110.3570556640625,192.607437133789,215.4969024658203,0.4171032573176823,0.4556624660697334,38.99719,-75.78581,0.7843862175941467,1.6486042737960815,292.04
1510000,6.845712184906006,64.79228614128992,108.72943115234376,57.94657395638391,63.36932992935181,88.56828317642211,93.3343186378479,0.5329428595574404,0.5959038454869472,42.54118,-75.89964,0.647206723690033,2.1468546390533447,382.99
1516500,10.052345275878906,74.68253872598648,134.45359802246094,64.63019345010757,68.49846649169922,104.9190803527832,112.7346420288086,0.4806877197835262,0.5554521398044735,41.79091,-77.01469,0.7120198607444763,2.085386276245117,31.48
1518862,6.77146053314209,68.78058564025439,129.4486541748047,62.0091251071123,63.97678470611572,101.67582187652587,108.7711877822876,0.4790248728532666,0.5313348839252864,41.92313,-77.53193,0.7480387091636658,1.9448665380477903,233.91
1532000,2.839735507965088,44.80787119418954,79.2483901977539,41.96813568622445,45.51137685775757,66.7117522239685,76.00557088851929,0.5295771381790658,0.5654104907667827,41.70702,-76.48467,0.7188891172409058,2.105995178222656,553.94
1539000,6.686390399932861,70.00628787075696,124.12696838378906,63.3198974708241,68.64022397994995,100.86162748336793,108.0985598564148,0.510122000845496,0.5639893472166663,41.07814,-76.43106,0.6893972754478455,2.234499454498291,701.78
1542810,6.356855392456055,45.836725174325466,73.4881591796875,39.47986978186941,43.31665229797363,59.808462142944336,62.84610939025879,0.537227632622234,0.623729396490244,41.57895,-78.29251,0.6628879904747009,0.5441381335258484,13.62
1543000,5.789817810058594,43.52373171679446,70.98007202148438,37.73391390673586,41.70884704589844,57.5583381652832,60.63971710205078,0.5316127869708909,0.6131824113058185,41.4134,-78.19695,0.6715822219848633,0.5018248558044434,705.5
1543500,4.006238460540772,42.63311268043553,72.78938293457031,38.62687421989476,42.81761407852173,60.74300775527954,64.1481499671936,0.5306663233375132,0.5857050982113426,41.31728,-78.10306,0.6699835062026978,1.972620964050293,1778.26
1544500,5.964911460876465,57.76471838704816,99.18299865722656,51.7998069261717,55.50479221343994,81.98465213775634,86.91996097564697,0.5222649811707172,0.5824054441697339,41.4759,-77.82582,0.6810411214828491,1.9417884349823,355.06
1545600,3.654035806655884,49.72910889075346,84.16595458984375,46.075073084097575,50.23015761375427,71.87276167869568,77.2927873134613,0.5474312423429393,0.5908458964565019,41.38951,-77.69082,0.6789721250534058,2.132652521133423,120.0
1547700,6.088789939880371,72.14070214109496,135.66015625,66.05191220121459,71.83825778961182,111.25616703033448,118.96707248687744,0.4868924968617275,0.5317751662334161,41.05951,-77.60583,0.7487682104110718,2.2985849380493164,113.54
1548500,5.287869453430176,55.50118897026049,99.891357421875,50.21331951683032,53.85682964324951,81.09154186248779,86.49588298797607,0.5026793189401009,0.5556155247331378,41.52174,-77.44748,0.7204355001449585,2.005390167236328,1557.05
1549500,4.2197265625,51.71168103829899,89.65982055664062,47.49195447579899,50.71103286743164,75.30174255371094,80.91313171386719,0.5296904921396423,0.5767542330249398,41.47368,-77.23081,0.6883711814880371,2.107299327850342,97.49
1550000,4.559890270233154,53.284649646506296,91.24575805664062,48.72475937627314,53.34417772293091,76.94088411331177,81.99585008621216,0.5339947896101356,0.5839685129628707,41.41841,-77.03275,0.6804351806640625,2.1482949256896973,452.68
1552000,4.483159065246582,51.58565921856552,87.7667007446289,47.10250015331894,52.23688793182373,73.34121150970459,77.45501232147217,0.5366784868713604,0.5877588969495635,41.32508,-76.91246,0.6648448705673218,2.2257235050201416,1129.49
1552500,6.749629020690918,65.12103817344996,105.38250732421876,58.37140915275904,63.96191883087158,88.81550922393798,94.03700733184814,0.553900363873239,0.6179492197229587,41.35702,-76.53467,0.6326097846031189,2.0802931785583496,60.64
1557500,7.687520027160644,72.06804424020622,136.6031494140625,64.38052421304558,70.78672313690186,107.4298978805542,116.06482982635498,0.471296046168742,0.5275723477045049,40.68367,-78.23362,0.7483418583869934,2.218838930130005,115.3
1567500,16.867183685302734,92.05996314555456,179.73826599121094,75.19277946025183,78.62985610961914,122.51082077026366,132.62811660766602,0.4183459712687374,0.5121890023689014,40.37092,-77.40221,0.7575274109840393,0.5002805590629578,38.77
1568000,7.129936218261719,75.28512598950839,151.28277587890625,68.15518977124667,73.57550811767578,112.96208572387694,122.29293060302734,0.45051519827876,0.4976450594069617,40.32342,-77.16887,0.728279709815979,2.3168344497680664,534.39
1580000,39.0496940612793,215.41044118609344,415.0884399414063,176.36074712481414,187.35332107543945,273.5482398986816,289.2870674133301,0.4248751113129269,0.5189507113628621,39.62997,-76.40331,0.7364373803138733,1.5702826976776123,244.37
1583500,28.478986740112305,185.1080474477546,425.5709228515625,156.6290607076423,166.38150215148926,262.52388496398925,285.6236743927002,0.3680445544966753,0.4349640389137196,39.51078,-76.6765,0.7825867533683777,1.9800442457199097,155.85
1586610,51.40040588378906,230.59705144259416,482.46331787109375,179.1966455588051,189.7670135498047,288.9407165527344,315.26890563964844,0.3714202487963727,0.4779576869390222,39.45189,-76.95531,0.7698362469673157,1.5644937753677368,72.7
1591400,42.22972869873047,217.81330271910787,457.339111328125,175.5835740203774,183.7388229370117,289.20955657958984,308.3050003051758,0.3839242471750951,0.4762621374904329,39.25597,-77.05106,0.7987880110740662,1.514816164970398,59.09
1594950,9.504417419433594,54.42818352827562,84.48223876953125,44.92376610884202,47.8095817565918,66.2946075439453,71.10440063476562,0.5317539729432917,0.6442559326198312,39.27669,-79.39031,0.6256999969482422,0.5950629711151123,6.12
1596500,7.477451801300049,65.90790425140636,118.69055938720705,58.43045245010632,61.74908781051636,93.7112223625183,104.23028135299684,0.4922923335417711,0.5552918832945546,39.57006,-79.10194,0.7352662086486816,2.0269811153411865,124.65
1605500,6.6723480224609375,68.58854587375302,123.91943359375,61.91619785129208,66.8154067993164,96.99616241455078,106.59329223632812,0.4996488125847509,0.5534930550006351,38.63567,-79.33782,0.784054696559906,0.551510751247406,463.85
1606500,2.251094341278076,45.5510709915833,83.75914001464844,43.299976650305226,47.51944017410278,70.02588243484496,75.55484437942505,0.5169582285913226,0.5438340339169788,38.99122,-79.17587,0.7429977655410767,2.3678040504455566,1684.55
1613050,5.749657154083252,69.13511408487143,141.48403930664062,63.38545693078818,64.60671186447144,110.46474714279174,120.92870283126832,0.448004292508301,0.4886424958156148,39.89842,-78.13223,0.7922105193138123,2.5264317989349365,27.9
1620500,6.733300685882568,59.0581057406316,111.72212982177734,52.32480505474903,57.14972925186157,85.32905282974242,94.54138803482056,0.4683477224988389,0.5286160032470106,38.33763,-79.24004,0.7437491416931152,2.493155002593994,44.74
1632000,2.870678424835205,54.54614577899995,118.70311737060548,51.675467354164745,54.041484355926514,91.07625608444214,104.59570646286012,0.4353337005702024,0.4595173824180227,38.63706,-78.8528,0.8699941635131836,2.599442958831787,543.36
1632900,17.93252944946289,108.18827669123138,296.5552062988281,90.25574724176847,90.36415481567384,168.54729843139646,198.74969100952148,0.3043472018859819,0.3648166492892858,38.69345,-78.64279,0.8915849924087524,1.981405019760132,245.05
1634500,4.356627464294434,67.11500679469714,143.3931427001953,62.758379330402704,65.18774509429932,111.46836872100825,126.81140232086182,0.4376665309694563,0.4680489284973717,39.08122,-78.32945,0.8471001982688904,2.6034750938415527,263.98
1638480,20.292993545532227,127.3005529251558,323.9056396484375,107.0075593796236,113.26259422302246,188.28971672058103,216.34471702575684,0.3303664594903875,0.3930174018066681,39.25455,-77.57638,0.8430324792861938,1.8466660976409912,232.0
1639500,18.113615036010746,128.00519201393914,276.5279541015625,109.8915769779284,117.56126594543456,188.44744453430167,211.29043769836423,0.3973977145817515,0.4629014539590659,39.61236,-77.23744,0.7841347455978394,1.387609839439392,267.18
1644000,13.144214630126951,90.675635803788,225.30419921875,77.53142117366104,82.89992141723633,136.42639389038084,158.55631637573242,0.3441188466193879,0.4024587030255488,39.01955,-77.57749,0.8391919136047363,1.8457509279251096,859.17
1658500,14.0729341506958,93.98832604083992,194.31390380859372,79.91539189014411,84.6438627243042,134.34660778045654,151.74502849578855,0.4112695505765952,0.4836932622866854,38.58734,-77.4286,0.834475040435791,0.6322511434555054,19.34
1664000,13.405265808105469,90.30030352652868,220.86395263671875,76.8950377184232,81.18659973144531,139.24814758300778,162.3313217163086,0.3481556714005822,0.4088503463263483,38.53068,-77.8136,0.8167611360549927,2.3807406425476074,1605.1
1666500,28.78103446960449,108.36570148638596,252.62527465820312,79.58466701678147,81.4602222442627,138.09936561584468,161.1001148223877,0.3150305016964669,0.4289582728133697,38.32513,-78.09556,0.8304279446601868,0.5448346138000488,463.15
1667500,13.886040687561035,83.70366246066274,211.81106567382807,69.8176217731017,70.41736507415771,128.6759084701538,150.13391780853271,0.3296221637476447,0.3951807814874015,38.35041,-77.975,0.8379586935043335,2.4454500675201416,1209.75
1669000,6.339723587036133,109.0846055879887,278.34039306640625,102.74488200095256,102.8096752166748,184.93768882751465,225.83215141296387,0.3691339257986884,0.3919107980923321,37.87708,-76.90052,0.837684154510498,2.652825117111206,71.84
1669520,8.280179977416992,106.06876474106522,266.7969055175781,97.78858476364825,97.89273262023926,174.9178928375243,211.6996784210205,0.3665281820789535,0.3975636993813513,37.63375,-76.69635,0.8218821287155151,2.6060774326324463,277.39
2011400,7.180374622344971,81.11260223292939,155.12229919433594,73.93222761058442,78.79590559005737,123.1285563468933,133.5157618522644,0.4766060585394155,0.5228945332438129,38.04235,-79.88144,0.7733005881309509,2.2935690879821777,407.72
2011460,5.748281002044678,57.87655336688439,105.79655456542967,52.12827236483971,56.25738000869751,84.57447290420532,91.35728693008424,0.4927218337020708,0.5470551815663405,38.2454,-79.76866,0.7392908334732056,2.1069281101226807,156.34
2013000,4.65111780166626,57.55796521918403,120.23355865478516,52.90684741751777,55.18397665023804,93.33967351913452,104.6350073814392,0.4400339473393115,0.4787179707825548,37.8029,-80.047,0.8548496961593628,2.357637405395508,424.78
2014000,7.743351936340332,64.58840390804323,133.1150665283203,56.8450519717029,58.75867748260498,100.19026470184323,112.6681776046753,0.4270369497175519,0.4852073141870985,37.72901,-80.04228,0.8156406283378601,2.35494327545166,396.78
2015700,11.511778831481934,82.17801506037607,147.47323608398438,70.66623622889414,76.25604343414307,113.25059223175047,124.48455905914308,0.4791800743332877,0.5572401965437078,38.1954,-79.57032,0.7941590547561646,0.5456172227859497,285.41
2016000,3.928846120834351,60.94435756335752,127.9121551513672,57.01551144252317,59.7158682346344,100.5078245639801,110.9599859714508,0.4457395888221321,0.4764547786036276,37.7918,-79.75949,0.8184329271316528,2.538758039474488,1194.55
2017500,14.53762149810791,78.71280652307468,158.01397705078125,64.17518502496677,65.56118679046631,110.24205150604249,124.36783504486084,0.4061361293649527,0.4981382532874202,37.50624,-80.10671,0.8591020703315735,0.5337653756141663,276.15
2018000,6.559027194976807,62.50754021893324,139.1435089111328,55.94851302395643,56.42822027206421,101.61218252182006,115.42321920394896,0.4020921526399714,0.4492307309775774,37.66596,-79.91144,0.8576520681381226,2.574531316757202,852.34
2027000,10.633424758911133,86.56090809320268,178.36322021484375,75.92748333429155,81.7104320526123,126.72773094177244,145.72681999206543,0.4256902473662152,0.485306937096883,37.71542,-78.98169,0.7626517415046692,2.3593547344207764,240.77
2027500,10.00784683227539,74.8503970259144,149.4900360107422,64.84255019363901,69.76996994018555,106.16855545043946,120.66437911987305,0.4337583421879669,0.5007049233738612,37.70236,-79.02752,0.7204324007034302,2.386445999145508,123.34
2028500,12.5524320602417,105.49653111785231,247.79840087890625,92.9440990576106,96.70830249786376,161.96399097442628,187.81411457061768,0.3750794949763635,0.4257353184833755,37.86959,-78.82335,0.7807132005691528,2.6063053607940674,245.45
2038850,11.974681854248049,123.17596153082432,381.5852966308594,111.20127967657628,106.90320205688477,221.35943222045896,260.0400581359863,0.2914191942362783,0.3228005969265192,37.41542,-78.63584,0.9173972010612488,2.79187536239624,22.0
2046000,10.436528205871582,86.12813213938104,239.6516876220703,75.69160393350946,75.3617811203003,143.71869029998777,177.44990062713623,0.315840062235968,0.3593887987770181,37.06709,-77.60249,0.8409775495529175,2.803269386291504,288.52
2051000,54.06255340576172,202.84039996892653,582.363525390625,148.7778465631648,144.99613189697266,276.1427627563476,330.8806838989258,0.2554724670700674,0.3483054675048024,36.99737,-78.34972,0.8575015664100647,0.7275631427764893,144.82
2051500,7.2712554931640625,79.88433889586422,236.7733459472656,72.61308340270016,70.68914794921875,142.84862670898437,178.2094268798828,0.3066776081243225,0.3373873802233471,36.71681,-77.83166,0.9331390261650084,2.707298994064331,1428.71
2053200,9.313907623291016,85.73777117087776,216.0679626464844,76.42386354758675,74.89240646362305,144.0601860046386,191.68603134155276,0.3537028933466931,0.3968092729747076,36.37083,-77.02556,0.8389320969581604,1.5761942863464355,583.66
2053800,18.96969223022461,111.41233791567848,286.7059326171875,92.44264568545388,90.1480598449707,170.5910835266113,200.9943580627441,0.3224301807834726,0.3885944629699634,37.14013,-80.26643,0.8263392448425293,2.5300981998443604,280.72
2055100,26.06145668029785,117.3910104682311,333.2662658691406,91.32955378793324,87.57555198669434,175.56727256774894,200.76442527771,0.2740437996319569,0.352243903720893,37.41763,-79.93532,0.8717825412750244,1.717661738395691,30.54
2056900,36.357330322265625,159.84930622666872,477.6572265625,123.4919759044031,115.523193359375,229.6829193115234,268.4499816894531,0.2585368105767464,0.3346527537687173,37.04514,-79.8442,0.8508856892585754,2.52549409866333,298.11
2059500,25.053194046020508,129.26043477852994,404.0148010253906,104.20724073250943,99.67605400085448,202.67348899841303,236.42501640319824,0.2579292651359088,0.3199398498531901,37.1732,-79.52031,1.0327856540679932,2.174107789993286,485.41
2064000,12.602158546447754,105.17921403159754,318.02996826171875,92.57705548514978,89.69909572601318,181.00688838958737,213.015944480896,0.2910953832154732,0.3307210782885769,37.12681,-78.95974,0.9453861117362976,2.480491876602173,427.77
2065500,11.43941879272461,93.4520772388108,289.8041076660156,82.01265844608619,79.11114883422852,163.25410690307615,194.60905838012692,0.2829934299640831,0.3224663652680504,37.07931,-78.76362,1.1795201301574707,2.741325855255127,252.58
2069700,28.94043731689453,145.065569240043,378.1314697265625,116.12513192314849,113.33660125732422,211.1257797241211,254.5669479370117,0.3071025323735203,0.3836379165821454,36.57097,-80.12949,0.7712748050689697,2.6857564449310303,221.13
2070000,26.147144317626957,126.56232020689158,424.6961059570313,100.41517588926465,93.44877243041992,208.41735610961916,263.1084098815918,0.2364400673346982,0.2980067828069432,36.56819,-79.98726,1.1397621631622314,2.728186845779419,270.61
2074500,20.73006248474121,122.30985598347443,364.4733581542969,101.57979349873322,99.62220191955566,200.74860572814936,241.44605445861816,0.2787029318497683,0.3355796884657219,36.61958,-79.50419,1.0462877750396729,1.7008317708969116,288.53
2077200,6.138688087463379,105.63423696637348,245.5243377685547,99.49554887891011,106.42552089691162,173.38530483245847,196.9600515365601,0.4052370114636062,0.4302393723018627,36.39778,-79.19667,0.8726342916488647,1.6391631364822388,121.69
2081500,5.420764923095703,72.27238519001581,187.59054565429688,66.85162026692011,66.55938339233398,126.19350357055664,147.66350936889648,0.3563698801224145,0.3852666718247288,36.19417,-78.58306,0.8545820713043213,2.096917629241944,428.37
2082950,6.66262149810791,67.35220847858263,193.17507934570312,60.68958698047472,59.988287925720215,116.40251522064209,151.19306087493896,0.3141688212891352,0.3486588886450004,36.18333,-77.87611,0.9678032994270324,2.695657253265381,460.85
2092500,16.95510482788086,103.05312230026098,263.3705444335937,86.09801747238012,87.49103164672852,161.23466262817382,209.15668106079104,0.326908301980174,0.3912856789732795,35.06417,-77.46139,0.8638595938682556,1.6258890628814695,447.58
2096846,7.457277297973633,120.6374725647098,360.51068115234375,113.18019526673616,112.22495079040527,213.02878684997555,260.96630668640137,0.3139440831682564,0.3346293989933993,35.98722,-79.20611,0.9533601403236388,2.796954870223999,19.57
2102908,51.00431823730469,198.74297366531297,534.4039306640625,147.7386554280083,145.0513458251953,252.4615905761718,303.18711853027344,0.276455031392499,0.3718965416634388,35.18278,-79.1775,0.9000457525253296,1.5115156173706057,19.73
2108000,14.002925872802734,99.43966726413454,249.7217559814453,85.43674139133181,86.3735237121582,164.68225631713867,212.53332901000977,0.3421277455604624,0.3982018581974213,34.82889,-77.83222,0.8418707251548767,1.3777546882629397,1569.48
2111180,32.84424591064453,143.17416813295674,330.43017578125,110.3299222223122,111.73787689208984,188.208903503418,220.00952911376956,0.3338978407812014,0.4332962865587079,36.07139,-81.40306,0.7322070002555847,2.7318336963653564,131.47
2111500,26.57716941833496,156.46761347677918,417.72271728515625,129.89044405844422,128.48296546936035,233.734045791626,276.8406162261963,0.3109489589233308,0.3745729092582899,36.175,-81.16889,0.8219616413116455,2.79453444480896,233.66
2112120,37.31267929077149,182.6675344321997,513.82421875,145.35485514142823,143.9734230041504,259.52837905883786,300.85507583618164,0.2828882910483249,0.3555058865784529,36.25028,-81.04444,0.7866962552070618,2.678406953811645,322.27
