model,basin_id,lat,lon,NSE,KGE,R2,FLV,FHV,low_flow_NSE,high_flow_NSE,ET_over_P,INT_over_P,Q_over_P,SRUN_over_P,IFLOW_over_P,BAS_over_P,REC_over_P,external_loss_over_P,mean_abs_daily_wb_residual_mm_day,cumulative_relative_wb_error,SNOWPACK_drift_mm,MELTWATER_drift_mm,Sa_drift_mm,GW_drift_mm,alpha_mean,theta_cap_mean,aSrz_capacity_mm,mean_aSrz_mm,aridity_index,theta_wetpoint_weighted_ep60,theta_wetpoint_mean_ep60,component_weight_sum,theta_wetpoint_comp_1,theta_wetpoint_comp_2,theta_wetpoint_comp_3,theta_wetpoint_comp_4,theta_cap_comp_1,theta_cap_comp_2,theta_cap_comp_3,theta_cap_comp_4,K_weighted,K_mean,theta_ab_weighted,theta_ak_weighted,theta_efmax_weighted,theta_cap_weighted,theta_wetpoint_weighted,component_weight_1,component_weight_2,component_weight_3,component_weight_4,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,geol_1st_class,glim_1st_class_frac,geol_2nd_class,glim_2nd_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean,huc_02,gauge_name,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,gauge_lat,gauge_lon,elev_mean,slope_mean,area_gages2,area_geospa_fabric,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99,component_entropy_ep60,parameter_source_note
Model6Closed_Snow_aSrz_SIMHYD_Simple,3182500,38.18595,-80.13062,0.83954718708992,0.7723512773118706,0.8529386237488956,-55.52074472047283,-28.2732206184903,-30.929912567138672,0.7966105788946152,0.443718185571339,0.160642164558558,0.5497063213898535,0.2531204860537852,0.0088548929115748,0.2877309345692341,0.2935663742013275,0.0,0.0001679581473581,4.737430183515637e-05,7.232728239614516e-05,7.755970727885142e-05,49.850677490234375,120.6148681640625,0.376283586025238,94.5481414794922,82.0801773071289,50.61011505126953,0.709210991859436,0.376153,0.44085532,1.0,0.4843098,0.4283486,0.53199697,0.31876594,272.619,23.361977,226.36096,98.96584,0.0794861,0.07613821,0.97938484,1.1506488,0.6954751,88.84331,0.376153,0.024970328,0.32801893,0.081171006,0.5658397,3.55233127994524,2.51935242984257,0.0375230123779968,0.170253081143655,0.709211002944919,17.7,1.16447368421053,mam,212.8,3.21936459909228,son,Siliciclastic sedimentary rocks,0.866232227997447,Carbonate sedimentary rocks,0.0968108325597525,0.0968108325597525,0.1711,-14.9304,1.67221822837143,0.47073825513177,1.90987945568342,0.451749431596677,1.35859551878387,0.0684697728447988,6.00454814214853,12.6,1.8,110.85,14.5855263157895,0.0,161.8,5,"GREENBRIER RIVER AT BUCKEYE, WV",1.12125603864734,0.920461239121242,0.453842922585503,1.16919141226696,0.385822585378701,30.0353725331491,48.0109382584522,16.8959884739487,0.0,0.0,4.36664949697383,38.18595,-80.13062,934.51,59.7077,1364.97,1364.86,0.9922,4.78690396980826,4.16475595984205,0.874162207075278,0.484089689897908,0.996738322519331,    Deciduous Broadleaf Forest,0.190195700648818,2.00130467099206,0.9838303042848272,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,3186500,38.379,-80.48397,0.7311308085918427,0.8371934115815628,0.7426980984672734,41.49453505861428,-37.30914254596089,-8.970657348632812,0.5993687212467194,0.3463805300859877,0.1227554622130591,0.6489672120635424,0.3916862537497496,0.0088015747395947,0.2484794013951979,0.2531426211407687,0.0,0.0001635493536014,3.876130406160074e-05,7.238086982397363e-05,7.747265772195533e-05,35.65449142456055,114.7958984375,0.2985697388648987,61.892555236816406,53.32417678833008,35.639827728271484,0.6070539355278015,0.36860436,0.43246043,0.99999994,0.47459465,0.41375646,0.52887905,0.31261158,176.1537,15.998222,177.0361,60.207523,0.09294034,0.07890244,0.9853903,1.1157099,0.6687148,55.276184,0.36860436,0.017369123,0.36088565,0.07711537,0.5446298,4.14293497604381,2.51498488706366,0.0469846565828001,0.1907316712122,0.607053912650417,15.2,1.11764705882353,jja,206.8,2.99710144927536,son,Siliciclastic sedimentary rocks,1.0,,0.0,0.0,0.19,-15.2,2.53276933069042,0.611346628739278,1.89119388019309,0.459918185114449,1.13298107928404,0.0706485051978423,8.68264192032303,7.6,1.39449541284404,92.55,11.7898089171975,0.0,159.35,5,"WILLIAMS RIVER AT DYER, WV",1.00589390962672,0.888693410477457,0.459485625860092,0.968863082071949,0.410939533725663,26.7561911643734,52.7377716496662,20.3258991526996,0.0,0.0,0.0,38.379,-80.48397,1057.61,61.17799,329.68,332.11,0.9927,4.67225171748841,4.06581133262356,0.882180359336585,0.49564599819413,0.999999999999827,    Deciduous Broadleaf Forest,0.189999999999967,1.99999999999965,0.966758882941568,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,3187500,38.29539,-80.52648,0.7588275223970413,0.8386880036744502,0.7600060122133355,66.58454790609676,-41.90620479562212,-6.334146022796631,0.6271017491817474,0.3469104474942126,0.1182763352448479,0.6486955777761203,0.3758308102038495,0.0084600062162052,0.2644046829125717,0.268976375002911,0.0,0.000164987592143,3.905192846203596e-05,7.228266622405499e-05,7.748043572064489e-05,35.820465087890625,115.14836120605467,0.29545858502388,68.46746063232422,58.71517562866211,39.94482421875,0.6097615361213684,0.36547178,0.43206632,1.0,0.47240517,0.41573173,0.5275223,0.31260607,189.97516,17.900585,177.31297,75.27977,0.08751264,0.07325432,0.9860513,1.1143624,0.6642573,67.42585,0.36547178,0.018198583,0.31652558,0.08056951,0.5847063,4.13442299794661,2.52101201916496,0.0698880177886653,0.182826213927838,0.60976151216676,16.2,1.12110726643599,jja,213.85,3.13333333333333,son,Siliciclastic sedimentary rocks,0.98259120857879,Unconsolidated sediments,0.0174087914212095,0.0,0.1905,-15.1617,2.65026336417703,0.641023757243345,1.90171345232282,0.470847425207179,1.16144694145027,0.0766729716313929,8.89406470924158,5.9,1.34090909090909,87.6,11.1592356687898,0.0,160.3,5,"CRANBERRY RIVER NEAR RICHWOOD, WV",1.01246105919003,0.830047078295203,0.455038829911096,1.16629854332147,0.377565786915874,30.9029303437829,52.3552579583273,16.4297540560359,0.0,0.0,0.0,38.29539,-80.52648,1061.95,60.18061,207.41,207.99,0.9918,4.64992809748902,4.0091413596824,0.877274803854362,0.474609118137714,0.999999999999899,    Deciduous Broadleaf Forest,0.189999999999981,1.9999999999998,0.9537318553217744,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,3213700,37.67316,-82.28014,0.5837535262107849,0.4614521809614895,0.7447897474378472,-51.6027619266891,-33.90851723837591,-33.490577697753906,0.5542968809604645,0.5105921456117394,0.1822587618615378,0.483228533694689,0.1966962517570868,0.0106656036421752,0.2758666861994092,0.2827231442157823,0.0,0.0001776987046469,5.0432612406183525e-05,7.223589636851102e-05,7.766013004584238e-05,28.86075782775879,140.04200744628906,0.4385802447795868,98.79151916503906,86.17008972167969,47.58635330200195,0.7516756057739258,0.34939867,0.4140978,1.0,0.46137357,0.3912192,0.49323702,0.3105614,431.3959,21.134245,187.82805,106.87836,0.08496669,0.08283047,0.98708063,1.0780022,0.71647215,86.24333,0.34939867,0.015062573,0.34346718,0.04851398,0.5929563,3.47541273100616,2.61238295687885,0.104807159892182,0.0730954797740182,0.751675602029157,18.1,1.15286624203822,jja,222.3,3.38613861386139,son,Siliciclastic sedimentary rocks,0.984140621186275,Mixed sedimentary rocks,0.0105901124401872,0.005269266373538,0.1735,-15.4761,1.13243601644564,0.325842167274846,1.84926478870791,0.560447907314011,1.87542393882473,0.12005578827753,3.56938973887312,7.25,1.90789473684211,75.35,13.8256880733945,0.0,176.4,5,"TUG FORK AT WILLIAMSON, WV",1.02360455429047,1.03198953341934,0.440136454778298,1.56730563979319,0.428669273106907,39.5370216642964,37.8626652671897,17.4316345004202,0.0,0.0,3.77582365710623,37.67316,-82.28014,611.92,37.9826,2425.06,2431.37,0.9792,5.00692875116005,4.52457059679937,0.880496660789016,0.55014111454159,0.998970411557857,    Deciduous Broadleaf Forest,0.189989704115561,1.99948520577878,0.886944649764274,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,3237280,38.64369,-83.21574,0.3675712347030639,0.4664241903960611,0.4177858139236591,63.952393889731205,-62.75194201939131,-3125.783203125,0.3173945546150207,0.539365895465333,0.1625933880280735,0.4545950137283141,0.1669976919058246,0.0123006892158633,0.2752966357486345,0.2809078352940135,0.0,0.0001822104968596,5.139276228910463e-05,7.2259790613316e-05,7.734812970738858e-05,46.92351150512695,114.52597045898438,0.481015145778656,192.1702880859375,159.48594665527344,83.36740112304688,0.724090576171875,0.32344183,0.37991452,1.0,0.4190164,0.3539798,0.44137374,0.3052882,454.272,36.559708,312.30963,266.17947,0.12320824,0.08282778,0.994758,1.031658,0.7051789,201.7641,0.32344183,0.010642145,0.29318622,0.019602481,0.67656916,3.52835318275154,2.55484724161533,0.046001063387718,0.0847306381238598,0.724090562731866,19.05,1.17956656346749,mam,238.85,3.69736842105263,son,Siliciclastic sedimentary rocks,0.991472145616181,Carbonate sedimentary rocks,0.0085278543838195,0.0085278543838195,0.122,-16.4139,1.12941139251563,0.320095901407147,2.03804017671925,0.356306323013351,2.54742526292061,0.0,4.21746558382914,37.95,2.65384615384615,174.0,19.7727272727273,0.0704996577686516,166.2,5,Upper Twin Creek at McGaw OH,1.20338983050847,1.50000001490116,0.474234666668677,0.728704097889761,0.70400000706315,15.9333333280351,61.9999999900659,22.0000000149012,0.0,0.0,0.0,38.64369,-83.21574,248.51,31.52585,32.95,33.22,0.9863,5.07091481587603,4.57739736991113,0.885411083001504,0.542140307154602,0.999999999999902,    Deciduous Broadleaf Forest,0.189999999999981,1.9999999999998,0.7494990074667061,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,3237500,38.80368,-83.42102,0.74933061003685,0.7037271731679959,0.7555898103756696,34.47957035783841,-30.92388296492646,-224.3306121826172,0.7188374698162079,0.543870944168052,0.1880721060372475,0.4517887845117948,0.2183299596271131,0.005144144164595,0.2283147114887688,0.2325495351166661,0.0,0.0001823702768888,5.5968246071379456e-05,7.2482944233343e-05,7.733683742117137e-05,25.7111873626709,79.94003295898438,0.4660209715366363,119.46664428710938,102.7034149169922,53.6922721862793,0.7912082672119141,0.33337903,0.39158958,1.0,0.43834126,0.36040643,0.4596042,0.30800653,388.09268,42.93229,489.3156,127.16472,0.118253335,0.08538386,0.9914485,1.0577745,0.74239254,109.73169,0.33337903,0.020987486,0.3676368,0.022249566,0.5891261,3.2265325119781,2.55285919233402,0.0606166620277512,0.0787104016916548,0.791208265485269,20.8,1.13972602739726,mam,239.5,3.73634945397816,son,Mixed sedimentary rocks,0.646418702443683,Carbonate sedimentary rocks,0.215456675248387,0.215456675248387,0.1088,-15.4558,1.18969521570135,0.368722525275899,1.35417133534516,0.301729363455289,1.61059844715884,0.0060968679178556,5.07259410765593,35.8,2.18292682926829,164.4,15.293023255814,0.0,159.4,5,Ohio Brush Creek near West Union OH,4.26030085022891,1.30196742282879,0.470709502595626,0.599793127699567,0.586385256244666,14.542242071876,48.245654852871,30.8067787362505,0.0,0.0,6.34881747166043,38.80368,-83.42102,272.36,14.22302,1003.21,1001.42,0.5206,2.99664665053856,2.56978549410498,0.761121099713908,0.444266573370104,0.900924034764735,    cropland/natural vegetation mosaic,0.180990759652328,1.54953798261737,0.845356116339355,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,3238500,38.85813,-83.92854,0.730387806892395,0.7566248470126838,0.7322015675100063,61.6121349485618,-20.416001010757565,-295.6225280761719,0.6803664565086365,0.5621660997308409,0.2487071944189004,0.4343160015029124,0.2855314099311281,0.0018892294681931,0.1468952931060763,0.1506424339853586,0.0,0.0001838418102124,5.623075841391812e-05,7.24114797776565e-05,7.731299410806969e-05,16.1257381439209,71.74201965332031,0.4563338160514831,106.51548767089844,100.44473266601562,54.71181869506836,0.7858372926712036,0.3136813,0.35892352,1.0,0.4006611,0.32376686,0.4097453,0.3015208,488.6251,28.12895,312.0402,96.27825,0.14139383,0.10098888,0.9977749,1.0115758,0.75260985,65.685585,0.3136813,0.0038346965,0.4940712,0.007292339,0.49480176,3.25269952087611,2.55609259411362,0.0735740007821369,0.0747385312973334,0.785837295362942,20.9,1.15789473684211,mam,239.6,3.77025963808025,son,Mixed sedimentary rocks,0.663552978362697,Carbonate sedimentary rocks,0.336447021637303,0.336447021637303,0.0998,-14.9187,1.27397937907983,0.391668326847689,0.890576181513478,0.2062885085061,1.38275183197409,0.0010414622375071,6.26598767690241,43.5,2.20253164556962,195.15,13.1858108108108,0.0425735797399042,166.35,5,White Oak Creek near Georgetown OH,41.9182968929804,1.4992079726635,0.471285108137078,0.64292092803164,0.707802624278654,15.960615885161,54.3180121567552,29.8421084146922,0.0,0.0,0.028287222653102,38.85813,-83.92854,285.37,7.5191,568.5,564.16,0.1747,2.1063281782519,1.78660228514153,0.706147831149303,0.431456003527489,0.713065547043022,    cropland/natural vegetation mosaic,0.179999999999969,1.49999999999974,0.7537192011082101,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,3241500,39.72284,-83.88271,0.765783965587616,0.7567928007219926,0.7749885242284453,-88.27232601336331,-24.494857671257428,-65.50853729248047,0.7328889966011047,0.5822508617245364,0.188711377162478,0.4112518529162028,0.1270063835804383,0.0063318763058076,0.277913587229778,0.2842308921478842,0.0,0.0001833357237046,5.874303293897281e-05,7.226550951600075e-05,7.734300015727058e-05,37.83348083496094,116.17833709716795,0.4896679222583771,182.895736694336,151.03895568847656,81.9583511352539,0.8181349039077759,0.31867874,0.37126547,1.0000001,0.4127016,0.34244752,0.42654362,0.3033692,651.2619,45.9903,158.3105,283.55896,0.08971818,0.06514644,0.9961483,1.030813,0.7125242,215.42133,0.31867874,0.010688834,0.29160556,0.022288736,0.67541695,3.07015605749487,2.51180187542779,0.161117606586146,0.0779467519548554,0.818134918352433,20.7,1.18965517241379,jja,248.25,4.05968928863451,son,Carbonate sedimentary rocks,0.871500920547649,Mixed sedimentary rocks,0.128499079452351,0.871500920547649,0.0677,-12.4039,1.0407492165565,0.338989027615003,1.62553277643395,0.458743097608347,2.5940830518028,0.0601229728588436,3.76198030173906,13.35,2.06976744186047,104.05,19.6320754716981,0.0,174.9,5,Massies Creek at Wilberforce OH,43.9130434782609,1.50000001490116,0.45024610343989,1.00498967052718,0.668518615104132,31.5943384343656,42.073087077747,25.5987083235606,0.0,0.0,0.827600066447401,39.72284,-83.88271,319.84,3.27837,170.91,173.48,0.0257,2.24324350933314,2.0392465022369,0.724295804892812,0.546764385536407,0.928623116033572,    Croplands,0.17999999999996,1.49999999999966,0.7577025456051796,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,3280700,37.16509,-83.30796,0.6131768822669983,0.3908240905379254,0.6755861216422946,50.750756649403264,-43.548891528241136,-173.03688049316406,0.6056900918483734,0.4887968772700234,0.1531860050967309,0.5041698075796741,0.2116060276290698,0.0062392280960721,0.2863245561375953,0.2935166073205431,0.0,0.0001813769631553,4.649075480108541e-05,7.218282553367317e-05,7.738437852822244e-05,54.87345123291016,165.72052001953125,0.4307423830032348,151.829345703125,131.2883758544922,77.0492935180664,0.6842867732048035,0.33129388,0.3971118,0.99999994,0.4383879,0.369256,0.47350627,0.3072971,397.61172,27.659851,397.9432,172.0991,0.13922313,0.085377455,0.99315715,1.0427196,0.68224025,139.35718,0.33129388,0.012350519,0.28838846,0.027131567,0.6721294,3.9905735797399,2.73069660506502,0.008978127039132,0.0584460847843343,0.684286744875158,18.85,1.1671826625387,mam,232.5,3.5824345146379,son,Siliciclastic sedimentary rocks,1.0,,0.0,0.0,0.1743,-15.4907,1.33001383415596,0.333288888822505,1.69109649530582,0.411989325532183,2.07170691110108,0.0417504359308669,4.59254795239536,17.45,2.20886075949367,130.9,10.6422764227642,0.0,165.65,5,"CUTSHIN CREEK AT WOOTON, KY",0.991735537190083,1.00000001490116,0.457533,0.973577210348408,0.471000007018447,27.2,49.3,23.9,0.0,0.0,0.0,37.16509,-83.30796,540.37,28.95669,158.22,158.56,0.991,5.16521125192354,4.66888831249871,0.885982377812387,0.546180042105175,0.999999999999841,    Deciduous Broadleaf Forest,0.18999999999997,1.99999999999968,0.7777697057116952,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,3281100,37.15203,-83.7602,0.7655681073665619,0.6140389263441117,0.7875353577463886,61.127198503198095,-26.655541554171712,-215.2401123046875,0.7617547959089279,0.5218279016945545,0.1658835838519601,0.4712020437463766,0.1768600979227905,0.0083400095152287,0.2860019115459991,0.2926493170799737,0.0,0.0001859810290625,5.011040713861148e-05,7.217834354378283e-05,7.735037070233375e-05,52.695838928222656,143.37643432617188,0.4707476794719696,138.95216369628906,120.24105834960938,66.71514892578125,0.7041131258010864,0.32147047,0.38475204,0.99999994,0.42411327,0.35520178,0.45442992,0.30526313,434.1777,27.659302,498.83408,143.21706,0.16338034,0.09048363,0.9953811,1.0259659,0.68686247,120.96752,0.32147047,0.00904604,0.25982034,0.014461315,0.71667224,3.81621492128679,2.68704707734428,0.0201189623228695,0.0416713149875616,0.70411314162522,19.55,1.19571865443425,mam,240.5,3.94909688013136,son,Siliciclastic sedimentary rocks,0.988201352473418,Unconsolidated sediments,0.0117986475265822,0.0,0.1317,-16.2624,,,,0.385867771188684,,,,,,,,,,5,"GOOSE CREEK AT MANCHESTER, KY",1.07142857142857,1.01143879906807,0.46550673588195,0.760303761574465,0.477819713895028,20.8010438732615,52.4874878151005,26.9075184270747,0.0,0.0,0.0,37.15203,-83.7602,403.43,22.48228,422.72,425.25,0.9463,5.18186853923429,4.68372819427339,0.890293526215611,0.546726722258909,0.994819556621489,    Deciduous Broadleaf Forest,0.189948195566181,1.99740977831046,0.6927541785092568,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,3281500,37.47981,-83.67519,0.7614142149686813,0.6071084481586735,0.7926462656695192,84.11850688205075,-32.13389363259015,-117.77637481689452,0.7655281871557236,0.5031896821571631,0.167765839633815,0.4891506543686972,0.1942146032697508,0.0132469246517931,0.2816891279539264,0.2891913878726407,0.0,0.0001842130732256,4.983329222366346e-05,7.218086830107495e-05,7.741128501947969e-05,38.19546890258789,159.63861083984375,0.4601378440856933,103.92208099365234,88.84707641601562,49.86069488525391,0.7028293609619141,0.33339542,0.39840788,1.0,0.44306833,0.37024266,0.47177252,0.308548,476.4195,23.819696,445.4175,112.133446,0.14339437,0.09691891,0.9911592,1.0454766,0.7162874,94.53494,0.33339542,0.011141829,0.32354954,0.020752726,0.6445559,3.80124161533196,2.6716241889117,0.0417899627585112,0.044067880842997,0.702829354002637,19.5,1.1854103343465,mam,236.5,3.86753883892069,son,Siliciclastic sedimentary rocks,0.990075437682718,Unconsolidated sediments,0.0099245623172814,0.0,0.1378,-16.1537,1.42085615149716,0.373787381934962,1.70494880455343,0.409674322211301,1.94981965543227,0.0173023262134752,5.20400734574524,18.85,2.31288343558282,126.45,14.7894736842105,0.0015058179329226,158.75,5,"SOUTH FORK KENTUCKY RIVER AT BOONEVILLE, KY",1.09410472354449,1.01292355694894,0.46034508567231,0.887002971795703,0.477285124683607,24.9496483023357,50.4244181673515,24.9362533469653,0.0,0.0,0.0,37.47981,-83.67519,376.49,21.8686,1838.22,1836.71,0.9654,5.20447362051414,4.70080755334398,0.892178529614233,0.544715297281904,0.978481972290492,    Deciduous Broadleaf Forest,0.189784819722882,1.98924098614506,0.7787029665333294,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,3285000,37.64202,-84.66078,0.7589142769575119,0.713473465960271,0.770403692344205,41.83184515041603,-33.04813076136955,-119.3118133544922,0.7277595102787018,0.5470219588354752,0.1833001944566664,0.4489929574879103,0.2179363047918577,0.0038224812450541,0.2272342079014807,0.2315238274329955,0.0,0.0001872400462161,5.327523983450568e-05,7.248010660987347e-05,7.73620922700502e-05,24.63849639892578,90.33587646484376,0.4882472157478332,136.80068969726562,111.89613342285156,59.25518035888672,0.765992283821106,0.3406007,0.39875862,1.0,0.44619536,0.36989808,0.46846512,0.31047598,418.5458,51.14301,628.403,117.41384,0.110695064,0.080163956,0.9884918,1.0771981,0.75624865,117.02249,0.3406007,0.03066745,0.3621344,0.028127097,0.57907104,3.53352087611225,2.70664965092402,-0.0166956408575432,0.0446468108120254,0.76599226262447,21.55,1.21067415730337,mam,245.3,4.1541066892464,son,Carbonate sedimentary rocks,0.518657830264072,Siliciclastic sedimentary rocks,0.292415734854499,0.518657830264072,0.0949,-13.9498,1.41333581983249,0.39997947355769,1.56283811159006,0.335457931408285,1.64561334095142,0.0068428189736146,5.50400656573349,26.3,2.1469387755102,150.0,14.1509433962264,0.0,153.7,5,"DIX RIVER NEAR DANVILLE, KY",1.17140536149472,1.06360340616922,0.470163459625985,0.586461057334275,0.469575008968348,14.3561992837015,46.4533564127013,32.2353253625317,0.0,0.0,6.93199562511044,37.64202,-84.66078,323.6,12.08007,822.34,823.29,0.5302,3.26432528985945,2.70764145905298,0.768747376923992,0.40886530455857,0.944140159436694,    cropland/natural vegetation mosaic,0.180415669898639,1.5207834949328,0.8915031412588161,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,3291780,38.87811,-85.25718,0.6404166519641876,0.6878867703482416,0.6506817732425575,66.07426807087992,-31.050564720771177,-229.4587860107422,0.5734240710735321,0.4777629014589709,0.1596005537314549,0.5206452672531489,0.258812508034923,0.0039081201054181,0.2579246215459607,0.2607236832135977,0.0,0.0001819909666664,4.991108769577717e-05,7.229293987620622e-05,7.73069477872923e-05,7.326052188873291,59.95069885253906,0.4045586585998535,156.94834899902344,144.04331970214844,85.59165954589844,0.7130900621414185,0.3217898,0.37938452,1.0,0.4142186,0.3466924,0.453273,0.30335402,268.72305,24.023083,186.855,142.85858,0.118059605,0.06331985,0.99666953,1.0555217,0.6438404,116.738815,0.3217898,0.01743286,0.2520417,0.03722013,0.6933053,3.62401642710472,2.58425004791239,0.0791105878293909,0.0673686532615331,0.713090047987719,21.15,1.29754601226994,mam,251.7,4.37358818418766,son,Carbonate sedimentary rocks,1.0,,0.0,1.0,0.06,-11.8,1.51060264474907,0.41683106992865,1.2439817003062,0.262181517382636,1.40919460175828,0.0,6.71514923578721,33.55,1.87430167597765,167.3,13.4377510040161,0.0731006160164271,166.25,5,"INDIAN-KENTUCK CREEK NR CANAAN, IND.",23.6814159292035,1.29836830498169,0.469088769262019,0.650205789053475,0.582331821639507,16.1470313327492,47.8865122249181,28.7322065906862,0.0,0.0,7.2011324664654,38.87811,-85.25718,249.83,14.47984,71.41,71.52,0.7056,2.90564517916708,2.53487342347774,0.775579830273651,0.479546154788985,0.822977408505728,    cropland/natural vegetation mosaic,0.181770225914943,1.58851129574714,0.7943817122033047,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,3300400,37.83284,-85.29607,0.8167592287063599,0.7988742536273669,0.8222621586568558,65.69958473450869,-17.203251634566318,-319.12060546875,0.7783098071813583,0.5637746605782762,0.2131521383836526,0.4325764889090773,0.2438549499224661,0.0020524961248545,0.1866690412516209,0.1906795668493238,0.0,0.0001883883232949,5.445874633336715e-05,7.244927110150456e-05,7.732168887741864e-05,8.451045989990234,83.49028015136719,0.5012523531913757,99.79296112060548,94.9528350830078,48.15500259399414,0.7810589075088501,0.31821835,0.37346217,1.0,0.41837692,0.34039098,0.43096057,0.30412015,437.97986,42.616924,530.4306,113.445625,0.15821546,0.09550823,0.9957185,1.0259532,0.7582454,100.08028,0.31821835,0.01072157,0.3112837,0.012477558,0.6655172,3.45790691307324,2.70082891170431,0.0118701193031353,0.0537664078517784,0.781058883191258,21.45,1.20845070422535,mam,248.5,4.14166666666667,son,Mixed sedimentary rocks,0.796357744597813,Carbonate sedimentary rocks,0.195243528063585,0.195243528063585,0.1084,-15.5792,1.36646493358281,0.395171115918893,1.39896496588315,0.288199324641438,2.09736632202192,0.001196645077126,6.52084853622319,33.05,2.24829931972789,161.2,17.2406417112299,0.0031485284052019,157.4,5,"BEECH FORK AT MAUD, KY",1.22826729745713,0.929417454699127,0.475480234323614,0.450375910869703,0.372513746910195,8.18385824512647,38.3447283126314,33.8875783937168,0.0,0.0,19.7555800767998,37.83284,-85.29607,254.43,9.33197,1128.58,1128.54,0.4901,3.20815408844817,2.66423595871674,0.765662216339916,0.411730711433684,0.857701636996266,    cropland/natural vegetation mosaic,0.180083324756616,1.50416623783171,0.7376033654099452,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,3338780,40.26531,-87.6428,0.7759378105401993,0.7952278856808168,0.7782353123223781,-136.68622726299697,-39.04327598762746,-73.79181671142578,0.7159180641174316,0.6016894764562312,0.2167445154733019,0.3927207878091591,0.1597442729967366,0.0064445833945709,0.2265319062295794,0.231234938743947,0.0,0.0001858323812484,6.342421782487754e-05,7.244768494274467e-05,7.743667083559558e-05,24.794994354248047,79.04319763183594,0.5005786418914795,119.54673767089844,106.16109466552734,55.572303771972656,0.8509235978126526,0.3115074,0.35388568,1.0,0.39171025,0.32514006,0.3973719,0.30132058,851.9703,63.492992,136.27539,193.01656,0.12870465,0.089340374,0.9978788,1.0123713,0.7439085,149.05293,0.3115074,0.0053894096,0.3619241,0.011231718,0.6214548,2.91593976728268,2.48124194387406,0.329598570052117,0.0725503193755769,0.850923593043312,22.15,1.23743016759777,jja,259.35,4.56200527704485,son,Siliciclastic sedimentary rocks,0.674635433744648,Mixed sedimentary rocks,0.231254232545587,0.0941103337097648,0.1608,-15.1955,1.16590980539605,0.39984015392833,1.50797352993274,0.395332692897931,3.06130238712467,0.035377632389797,4.49295931350422,20.15,2.70469798657718,127.6,23.6296296296296,0.0,182.95,5,"NORTH FORK VERMILION RIVER NEAR BISMARCK, IL",48.0564814814815,1.50000001490116,0.4645480847081,0.686661752991525,0.662617875910427,19.2056090534132,48.2335039003103,28.0080847866959,0.0,0.0,4.59818554546187,40.26531,-87.6428,213.25,3.19469,691.56,691.76,0.0378,2.59064989694459,2.45716768306585,0.768584441290001,0.639405275104694,0.999967068669215,    Croplands,0.179999999999978,1.49999999999981,0.7420220551956114,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
