gage_id,gage_name,lat,lon,huc,NSE_model_five,NSE_hbv,NSE_diff_model_five_minus_hbv,nse_bin_model_five,nse_bin_hbv,KGE,logNSE,lowflow_NSE,highflow_NSE,fdc_error,BFI_error,ET_ratio,runoff_ratio,water_balance_closure,BFI,BFI_obs
11230500,                 BEAR C NR LAKE THOMAS A EDISON CA,37.33939,-118.97345,18,0.5182233441040287,0.6107360876360933,-0.09251274353206462,0.5-0.65,0.5-0.65,0.6091252860345462,0.3397493362426758,-2.234189033508301,0.0025259256362915,0.4168498460349111,0.32123163,0.20819387,0.7295357,-52983.703,0.20040193,0.52163357
11237500,                         PITMAN C BL TAMARACK C CA,37.19856,-119.21373,18,0.7573087194562265,0.5677068461006198,0.18960187335560663,0.65-0.8,0.5-0.65,0.8685660282698988,0.7979726493358612,-124.77188110351562,0.6399917304515839,0.635308082051525,0.14144588,0.24715084,0.6631304,-45369.19,0.30720314,0.44864902
11253310,                       CANTUA C NR CANTUA CREEK CA,36.40217,-120.43349,18,0.1832480616468417,-0.8328528933837678,1.0161009550306095,0-0.2,<0,0.5379253952731003,0.4941600561141968,,0.1560837626457214,510.0564732883735,0.13595167,0.5366131,0.056418914,-95985.38,0.23621613,0.3721678
11264500,      MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA,37.73159,-119.55877,18,0.7472183086740327,0.6887513330486801,0.058466975625352635,0.65-0.8,0.65-0.8,0.8156055579883514,0.7544577270746231,-13.426965713500977,0.4658020138740539,0.7291503560091641,0.19032556,0.2280142,0.69961023,-43061.19,0.31715667,0.50748223
11266500,           MERCED R A POHONO BRIDGE NR YOSEMITE CA,37.71687,-119.66628,18,0.779797762408009,0.7337327559197455,0.046065006488263505,0.65-0.8,0.65-0.8,0.8439146100968884,0.8704008162021637,-5.286011695861816,0.5304764211177826,0.203094574576993,0.16301367,0.23154646,0.6914931,-38451.44,0.36556277,0.52857643
11274500,                          ORESTIMBA C NR NEWMAN CA,37.31549,-121.12521,18,0.6765459949720984,0.6195557769255668,0.05699021804653159,0.65-0.8,0.5-0.65,0.4703702886638164,0.4421863555908203,,0.6586408317089081,7002.881095804971,0.16002907,0.53090787,0.073067226,-90321.63,0.35465568,0.19462661
11274630,                      DEL PUERTO C NR PATTERSON CA,37.4866,-121.2091,18,0.5070251098317793,0.6278517440683415,-0.12082663423656226,0.5-0.65,0.5-0.65,0.6342698383688623,0.6797504127025604,,0.473191499710083,711.3231478607419,0.098875195,0.5214485,0.094811775,-85588.51,0.2609451,0.3598203
11284400,             BIG C AB WHITES GULCH NR GROVELAND CA,37.84187,-120.18491,18,0.70379208290487,0.5492833897897331,0.15450869311513693,0.65-0.8,0.5-0.65,0.7371451952456958,0.7315517365932465,,0.6795490384101868,1928.7083321652408,0.08433418,0.3640662,0.23774678,-78033.945,0.30564967,0.22131549
11299600,                        BLACK C NR COPPEROPOLIS CA,37.96104,-120.6152,18,0.5993170975954806,0.5880474692467694,0.011269628348711147,0.5-0.65,0.5-0.65,0.4466883368875943,0.7156526446342468,,0.5547782480716705,5225.93541070288,0.16863556,0.44143358,0.23766835,-82231.1,0.37960303,0.21096747
11381500,                          MILL C NR LOS MOLINOS CA,40.0546,-122.02415,18,0.6885320140256381,0.7291303527808631,-0.040598338755225005,0.65-0.8,0.65-0.8,0.5256366541458428,-0.086538553237915,-22.352745056152344,0.5899516642093658,0.4478475976319266,0.0042309165,0.33895114,0.4463063,-47301.652,0.6493617,0.6451308
11383500,                                 DEER C NR VINA CA,40.01405,-121.94832,18,0.7989263847298199,0.78011158373199,0.01881480099782995,0.65-0.8,0.65-0.8,0.7521345191728023,0.6591058373451233,-10.822771072387695,0.7384815812110901,0.2868905969102426,0.04684025,0.3313061,0.41354612,-50932.32,0.6341737,0.58733344
11451100,    NF CACHE C A HOUGH SPRING NR CLEARLAKE OAKS CA,39.16545,-122.61999,18,0.7359124823341727,0.6683685824269298,0.06754389990724297,0.65-0.8,0.65-0.8,0.8116818690831122,0.6538849472999573,-27.11382293701172,0.6622951030731201,654.3142360643112,0.16765222,0.29229555,0.6054336,-38656.54,0.5135983,0.3459461
11468500,                           NOYO R NR FORT BRAGG CA,39.42822,-123.73779,18,0.8493079775758715,0.8239238460075774,0.02538413156829411,>=0.8,>=0.8,0.8437077673437359,0.2601860761642456,-5.1816725730896,0.7983670383691788,0.6026186296927359,0.2926699,0.32997754,0.5090913,-34882.617,0.6186062,0.32593632
11473900,                           MF EEL R NR DOS RIOS CA,39.70627,-123.32529,18,0.7650479659742754,0.7017741998540852,0.0632737661201902,0.65-0.8,0.65-0.8,0.7554611279252345,0.7980829626321793,-58.23178482055664,0.6619446575641632,1.674995855164003,0.061675757,0.266945,0.5765123,-50494.734,0.4768165,0.41514075
11475560,                           ELDER C NR BRANSCOMB CA,39.7296,-123.64391,18,0.686188206534037,0.7092191716718607,-0.023030965137823656,0.65-0.8,0.65-0.8,0.5386821569084403,0.0304450988769531,-8.056029319763184,0.562228262424469,0.5857698432909216,0.32545877,0.2643385,0.5981764,-27653.604,0.68744034,0.36198157
11476600,                                BULL C NR WEOTT CA,40.35125,-124.00393,18,0.748632626307735,0.7272373218477912,0.021395304459943754,0.65-0.8,0.65-0.8,0.730483008791907,0.6215937435626984,-4.38658618927002,0.608185201883316,0.5057620098255449,0.20738587,0.24483004,0.69271386,-20591.916,0.5867032,0.3793173
11478500,                     VAN DUZEN R NR BRIDGEVILLE CA,40.48042,-123.89088,18,0.789576362916309,0.6709003928673469,0.11867597004896202,0.65-0.8,0.65-0.8,0.6070632288847969,0.6801015734672546,-2.31276798248291,0.679938018321991,0.5223488978271595,0.16665468,0.25189346,0.6216498,-36109.79,0.5124311,0.3457764
11480390,               MAD R AB RUTH RES NR FOREST GLEN CA,40.28431,-123.3353,18,0.6486713200200075,0.5900464054662362,0.05862491455377128,0.5-0.65,0.5-0.65,0.4318952225958383,0.8784068822860718,-150.51470947265625,0.4960764646530151,1785.6695439828902,0.23763704,0.29974633,0.4221676,-49266.812,0.5699508,0.33231378
11481200,                           LITTLE R NR TRINIDAD CA,41.01096,-124.08173,18,0.8051749652755305,0.7984117639530428,0.006763201322487644,>=0.8,0.65-0.8,0.7684423443887258,0.2392379641532898,-7.820705413818359,0.7145573198795319,0.5358839082029362,0.22781092,0.25466776,0.66422516,-21074.91,0.5733651,0.34555417
11482500,                              REDWOOD C A ORICK CA,41.29929,-124.05118,18,0.8307031712055729,0.8229758999277024,0.00772727127787054,>=0.8,>=0.8,0.7936064552529322,0.7639637291431427,-5.458433151245117,0.7135443687438965,0.4104824719772806,0.16327247,0.23989096,0.67246044,-22006.197,0.57480854,0.41153607
11522500,                           SALMON R A SOMES BAR CA,41.37763,-123.47756,18,0.6972878157638253,0.6763882130078749,0.020899602755950375,0.65-0.8,0.65-0.8,0.5181685955791476,0.6570503413677216,-1.93720817565918,0.4845026731491089,0.4091201663647725,0.06298852,0.2979096,0.50524,-53463.895,0.5302126,0.5932011
11523200,           TRINITY R AB COFFEE C NR TRINITY CTR CA,41.11126,-122.70558,18,0.7319392476318483,0.4096646165798743,0.32227463105197396,0.65-0.8,0.4-0.5,0.65161729090371,0.3803825974464416,-6.2849225997924805,0.4975681900978088,0.5089253508879282,0.24861082,0.23779562,0.6754001,-58440.504,0.28608933,0.53470016
11528700,                        SF TRINITY R BL HYAMPOM CA,40.64986,-123.4942,18,0.7307173015080058,0.8007671126033968,-0.07004981109539099,0.65-0.8,>=0.8,0.5733542273899701,0.7424941956996918,-1.5936319828033447,0.5727091133594513,0.3893656083427967,0.08946031,0.31655192,0.37568557,-58825.37,0.5937137,0.5042534
