model,basin_id,cumulative_precipitation_mm,mean_abs_daily_wb_residual_mm_day,max_abs_daily_wb_residual_mm_day,cumulative_relative_wb_error,external_loss_over_P
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,7346045,19381.677734375,0.0002007705334108,0.0002386248088441,5.67557532948542e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,7359610,22733.2109375,0.0001937705819727,0.0002347118861507,4.670123349320818e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,7362100,20681.9453125,0.0001985545095521,0.0002417112118564,5.2600474382117895e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,7362587,22722.05078125,0.0001928897254401,0.0002580194268375,4.651177017996869e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,7373000,22753.498046875,0.0001979791559278,0.0002434617490507,4.7673011063835824e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,7375000,24640.63671875,0.0001961171947186,0.0002422903926344,4.3607885778812445e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,7376000,24125.48828125,0.0001943831157404,0.0002386872365605,4.414522428542877e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8013000,23470.107421875,0.0001932498271344,0.0002338578924536,4.511337838699357e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8014500,24124.408203125,0.000193497762666,0.0002406326530035,4.394612368661266e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8023080,21238.74609375,0.0001980023807846,0.000247488671448,5.107905499045082e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8025500,21508.48828125,0.0001981399109354,0.0002389235742157,5.047349620179989e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8029500,22366.5703125,0.0002003420959226,0.0002413243055343,4.9076561782856565e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8050800,14888.0087890625,0.000205675692996,0.0002628696674946,7.56915926501728e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8066200,20420.912109375,0.000200449314434,0.0002468804013915,5.378123304721139e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8066300,21483.6953125,0.0002003185654757,0.0002424640551907,5.108736506433909e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8070000,19580.68359375,0.0002001837710849,0.0002408766304142,5.601473914639236e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8070200,19810.791015625,0.0002001919492613,0.0002393880713498,5.536637611490234e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8079600,7865.8564453125,0.0002143361634807,0.0002528807963244,0.0001492968865713,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8082700,9795.5908203125,0.0002166237973142,0.0002572039375081,0.0001211648998407,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8086212,10145.3388671875,0.000213878476643,0.0002558404812589,0.0001155052784562,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8086290,10729.0400390625,0.000214835294173,0.0002570602518972,0.0001097099586094,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8101000,12920.013671875,0.0002105562889482,0.0002591620141174,8.929076356619235e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8103900,13344.712890625,0.000210603189771,0.0002620525192469,8.646831975577948e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8104900,13834.935546875,0.000208225013921,0.0002569234347902,8.246260672665524e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8109700,14029.751953125,0.0002092845534207,0.00025729596382,8.173131691167994e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8150800,11579.1494140625,0.0002108571934513,0.0002373893221374,9.977300656633662e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8155200,13839.734375,0.0002080977283185,0.0002548358170315,8.238362412549585e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8158700,14143.0634765625,0.0002076208038488,0.0002532553044147,8.04319664551372e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8158810,13852.7587890625,0.0002078404650092,0.0002516362292226,8.220441584575677e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8164000,16233.8662109375,0.0002048475289484,0.0002502180577721,6.913692763400715e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8164300,15427.2900390625,0.0002063699066638,0.0002541820285841,7.329224410590776e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8164600,17133.2109375,0.0002053308999165,0.0002577054547145,6.566241384211639e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8165300,12055.88671875,0.0002105116436723,0.0002358990604989,9.56705463059289e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8171300,14094.98828125,0.000208011639188,0.0002454620262142,8.085822711211781e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8175000,13071.5654296875,0.0002131026121787,0.000255464517977,8.932282777472841e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8176900,14156.552734375,0.0002102038997691,0.0002497643872629,8.135505825491108e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8178880,13725.296875,0.0002079305413644,0.0002354099415242,8.300377623458844e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8189500,13315.927734375,0.000209793463,0.0002528955810703,8.632206717286336e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8190000,10421.9189453125,0.0002135237009497,0.0002354895405005,0.0001122534506697,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8190500,10049.609375,0.0002138914860552,0.0002343366504646,0.0001166126397865,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8194200,7961.55126953125,0.0002240224275738,0.0002553271770011,0.0001541683094139,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8195000,11988.349609375,0.0002119582059094,0.0002363418170716,9.687063317724036e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8196000,11319.9765625,0.0002130687062162,0.0002353976888116,0.0001031277276152,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8198500,12247.8828125,0.0002122555015375,0.000246268173214,9.495093241387104e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8200000,13338.703125,0.0002089532354148,0.0002474064240232,8.582954229381583e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8202700,12224.3203125,0.0002118762640748,0.0002516214444767,9.496397718233711e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8267500,8609.271484375,0.0001606418954906,0.0002297104510944,0.0001022336135942,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8269000,7999.421875,0.0001664816954871,0.0002294208097737,0.0001140273957633,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8271000,8685.4140625,0.0001571916654938,0.0002283765352331,9.916086166523768e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8324000,7729.5234375,0.0001795951102394,0.0002299531770404,0.0001273043085335,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8377900,10453.2578125,0.0001592361950315,0.0002278277825098,8.346250860123134e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8378500,9986.486328125,0.0001618579699425,0.0002303669316461,8.880198804057672e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,8380500,9061.1015625,0.0001703318994259,0.0002289640833623,0.0001029950336452,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9034900,14073.6328125,0.0001372812548652,0.0002248047676403,5.344490766912392e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9035800,13518.283203125,0.0001429985568393,0.000230699108215,5.795773740740351e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9035900,13001.576171875,0.000145088561112,0.0002301885688211,6.114183562991424e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9047700,11088.2705078125,0.0001472217700211,0.0002301415079273,7.274606511913862e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9065500,13836.931640625,0.0001393561833538,0.0002249875105917,5.518076833586403e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9066000,12281.349609375,0.0001456807367503,0.000228456192417,6.499161556764071e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9066200,14243.8876953125,0.0001401139452354,0.0002263117348775,5.3895698793313366e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9066300,13601.21875,0.00014285526413,0.0002307897229911,5.754660741006396e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9081600,14441.6162109375,0.0001381687470711,0.0002284417278133,5.241979443967291e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9107000,10222.390625,0.0001479708153055,0.0002299497427884,7.930943909036122e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9210500,7620.36279296875,0.0001632526254979,0.0002296944585395,0.0001173777652375,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9223000,9520.544921875,0.0001623289426788,0.0002291566925123,9.341904807524342e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9306242,6968.095703125,0.0001754930271999,0.0002357938210479,0.000137989820411,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9312600,8721.607421875,0.0001672112266533,0.0002295862068422,0.0001050437479218,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9352900,13268.9912109375,0.0001436910388292,0.0002377602359047,5.933255736089532e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9378170,8720.8271484375,0.000168968734215,0.0002324477536603,0.0001061573271114,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9378630,8494.05859375,0.0001707429910311,0.0002336795587325,0.0001101359085164,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9386900,6231.4912109375,0.0001872088032541,0.0002404839615337,0.0001646021771216,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9404450,7193.7431640625,0.0001757814898155,0.0002313415752723,0.0001338811699941,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9430500,6717.7529296875,0.0001977849460672,0.000249077216722,0.0001613134203287,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9430600,8277.4521484375,0.0001942726812558,0.0002578620333224,0.0001285927077232,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9447800,5454.88427734375,0.0002174566761823,0.0002569813805166,0.0002184180363233,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9480000,7597.466796875,0.0002184781478717,0.00025235422072,0.0001575580100523,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9484000,7671.30029296875,0.0002111095382133,0.0002616108686197,0.0001507787592309,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9484600,6471.130859375,0.0002183422911912,0.0002513231593184,0.000184866823612,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9492400,9166.6298828125,0.0001789649977581,0.0002373153110966,0.0001069694346565,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9494000,8866.080078125,0.0001855168520705,0.0002317452890565,0.0001146444448826,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9497800,7820.4833984375,0.0001982047106139,0.0002479871036484,0.0001388614426381,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9497980,8317.32421875,0.0002026619040407,0.0002520478738006,0.0001335026210677,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9505200,8732.291015625,0.0001959961227839,0.0002591265947557,0.0001229760654036,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9505350,8163.40234375,0.0002023960987571,0.0002580010914243,0.000135841424554,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9505800,9270.4365234375,0.0001894971646834,0.0002517161192372,0.000111996341666,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9508300,7690.283203125,0.0002112140209646,0.0002639848971739,0.0001504810099061,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9510200,5729.888671875,0.0002184300537919,0.0002546278410591,0.0002088658900649,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9512280,5551.2861328125,0.0002244322095066,0.0002565305912867,0.0002215097651024,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,9513780,5507.0546875,0.0002250304969493,0.000260776898358,0.0002238841221493,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10023000,8557.849609375,0.0001619913236936,0.0002324879897059,0.0001037118568011,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10166430,7490.15234375,0.0001850911939982,0.0002338826598133,0.0001353930563438,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10172700,7642.0322265625,0.0001717635896056,0.0002304781228303,0.000123146919781,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10172800,10625.29296875,0.0001520849618827,0.0002310074924025,7.842358158566974e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10173450,8981.3984375,0.000165343270055,0.0002377285418333,0.0001008657775797,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10205030,9121.8388671875,0.0001600099349161,0.0002301800996065,9.610939785345962e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10234500,9621.001953125,0.0001589064486324,0.0002292068238602,9.049457093354892e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10242000,6222.1640625,0.0001828892854973,0.0002312683209311,0.0001610453195568,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10244950,7192.609375,0.0001569284067954,0.0002308874973095,0.0001195408599474,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10249300,3349.67724609375,0.0001920804061228,0.0002302551001776,0.0003141820834347,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10258000,5122.57666015625,0.0002179647126467,0.0002465874422341,0.0002331304592136,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10258500,4002.106201171875,0.00022517387697,0.0002457945083733,0.0003082696039391,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10259000,4956.7578125,0.0002187559002777,0.0002364282263442,0.0002418039414235,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10259200,3227.5107421875,0.0002269229880766,0.0002487317542545,0.0003852228998969,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10263500,6177.38720703125,0.0002121997094945,0.0002361634396947,0.0001882093839286,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10310500,8351.2548828125,0.0001714939571684,0.000237995525822,0.0001125118849361,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10316500,12076.8828125,0.0001380867615807,0.0002321464853594,6.26467428969237e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10329500,7659.53515625,0.000169804203324,0.0002308864786755,0.0001214639268323,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10336645,19093.640625,0.0001390294637531,0.000227946191444,3.989508486121807e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10336660,21238.23828125,0.0001326569035882,0.0002275159349665,3.4222572277309646e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10336740,10458.294921875,0.0001586142316227,0.0002375674666836,8.309647125343884e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10343500,14398.734375,0.0001584072888363,0.000238124441239,6.02770716907547e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10348850,14097.826171875,0.0001505884865764,0.0002365954278502,5.852493178821567e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,10396000,9220.658203125,0.0001629626640351,0.000233334954828,9.683391717451308e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11098000,9775.345703125,0.0002173476095777,0.0002501177368685,0.000121821524499,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11124500,10959.314453125,0.0002159114956157,0.0002537809195928,0.000107942801711,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11141280,10294.4482421875,0.0002197524299845,0.0002544336020946,0.0001169585364167,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11143000,16074.7646484375,0.0002026125439442,0.000230777208344,6.905943084542268e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11148900,12792.587890625,0.0002158879797207,0.0002543925365898,9.246371819168184e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11151300,7270.921875,0.0002213089610449,0.0002557170810177,0.0001667672756006,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11162500,15300.6484375,0.0002119267010129,0.0002610904630273,7.588870544291328e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11176400,8336.6083984375,0.00021140948229,0.0002506630844436,0.0001389429014495,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11180500,8371.984375,0.0002160735457437,0.0002529252669773,0.0001414081685611,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11180960,9309.3828125,0.0002145700127584,0.0002559035783633,0.0001262843265364,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11224500,7097.927734375,0.0002205745258834,0.000251136109,0.0001702648785177,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11230500,12188.71484375,0.0001484644162701,0.0002396178606431,6.67368560677926e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11237500,16716.455078125,0.0001460640778532,0.0002253271959489,4.787409155809208e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11253310,6409.04833984375,0.0002210045349784,0.0002521223505027,0.000188933487721,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11264500,15253.73828125,0.0001441898930352,0.0002301288186572,5.179165907848825e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11266500,15757.8056640625,0.0001448275870643,0.0002298623148817,5.035665083826496e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11274500,6868.86865234375,0.0002169439394492,0.0002527820761315,0.0001730468125497,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11274630,7114.62060546875,0.0002168007340515,0.0002568436320871,0.0001669591755397,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11284400,15849.474609375,0.0002023641573032,0.0002595243277028,6.995520240714308e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11299600,11692.30078125,0.0002129406639141,0.0002520183916203,9.97837752130778e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11381500,19177.86328125,0.0001825127401389,0.0002472960622981,5.214279033829281e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11383500,19707.380859375,0.0001834943832363,0.0002424353588139,5.101468005849735e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11451100,17480.892578125,0.0001975506311282,0.0002513939689379,6.191788733524911e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11468500,20656.412109375,0.0002039282408077,0.0002588416391517,5.409084581714646e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11473900,21029.537109375,0.0001622281852178,0.000237917760387,4.226665763116776e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11475560,29500.443359375,0.0001860537449829,0.0002600973821245,3.455502091453025e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11476600,27393.671875,0.0001960562512977,0.0002565776812843,3.921315007458927e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11478500,24538.20703125,0.0001802519982447,0.0002577948616817,4.024746726230736e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11480390,22036.5859375,0.0001697967527434,0.0002620845625642,4.221690198497996e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11481200,24086.373046875,0.0001935192121891,0.0002577543491497,4.402039962832532e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11482500,25119.8125,0.0001883400982478,0.0002386385749559,4.107974238479178e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11522500,18011.837890625,0.0001580797397764,0.0002389136061538,4.808609277897587e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11523200,17074.447265625,0.000144119374454,0.0002300878841197,4.6246302626572745e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11528700,20197.59765625,0.000161983363796,0.0002444889978505,4.394120814356294e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,11532500,32222.919921875,0.0001815041759982,0.0002372598682995,3.086192561085787e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12010000,44719.98828125,0.0001650761405471,0.0002471939078532,2.0224786263718665e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12013500,38908.2265625,0.0001666423340793,0.0002367395354667,2.3466332106827392e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12020000,42541.7421875,0.0001635965454624,0.0002549560158513,2.106978816775035e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12025000,26613.80859375,0.0001725134934531,0.0002377544587943,3.5515452559794654e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12025700,28063.375,0.0001647478493396,0.0002333953452762,3.216482179118701e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12035000,39252.421875,0.0001672028301982,0.0002330459683435,2.3338797275459217e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12040500,44525.7578125,0.0001600038376636,0.0002520780544728,1.9688852145588635e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12041200,41682.6875,0.0001361963368253,0.000244072463829,1.7902390632059298e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12043000,44452.375,0.00016034435248,0.0002483563730493,1.9763323953378653e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12048000,26267.537109375,0.0001143057161243,0.0005796414334326,2.384239605021783e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12054000,32116.798828125,0.000138054107083,0.0002520409179851,2.3551489158532292e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12056500,38875.078125,0.0001482589723309,0.0002423175610601,2.0895416118646643e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12073500,23113.888671875,0.0001706724724499,0.0002616468118503,4.045682300290074e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12082500,39403.9375,0.000113482827146,0.0002202126197516,1.577944865244527e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12092000,39628.75,0.0001187090820167,0.0003703114343807,1.6412505463380954e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12095000,24954.79296875,0.0001609917380847,0.0002483975549694,3.534686747901469e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12114500,39868.8515625,0.0001265740429516,0.0002267213712912,1.7394511763387167e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12115000,39591.8359375,0.0001312360400334,0.0002271206030854,1.816137657037223e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12115500,38948.1171875,0.0001411268458468,0.0002330441784579,1.9852922451056335e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12117000,36028.8203125,0.0001536393683636,0.0002386743435636,2.3364353114232863e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12141300,44057.84375,0.0001285656180698,0.0002473058120813,1.598832284695444e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12143600,41874.9453125,0.0001279921852983,0.0002265670918859,1.6746749259051184e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12144000,39745.8671875,0.000132799745188,0.0002494123764336,1.830655272360444e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12145500,32175.64453125,0.0001645179581828,0.0002324504603166,2.8014788934698644e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12147500,47970.9140625,0.000150793683133,0.0002362028171774,1.722290671393978e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12147600,52771.1328125,0.0001391052937833,0.0002462426200509,1.4442705251954934e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12167000,38868.28515625,0.0001544598198961,0.0002571025397628,2.177315875316109e-05,0.0
